order_id,customer_id,order_date,product_category,product_tier,product_price_usd,quantity,items_in_cart,discount_pct,payment_method,shipping_method,customer_segment,acquisition_channel,device_type,warehouse_id,fulfillment_agent,coupon_used,days_since_last_visit,currency,returned,return_amount_usd,return_date,delivery_delay_days,support_tickets,refund_processing_cost_usd,restocking_cost_usd,gross_margin_usd,net_contribution_usd,repeat_purchase_90d,last_modified_at
ECM-04249,ECM-CUST-2329,2024-04-17,beauty,premium,20.96,1,1,0.0,card,standard,new,affiliate,desktop,WH1,Agent 7,False,23,USD,False,0.0,,0,0,0.0,0.0,8.08,7.71,True,2024-04-26
ECM-04250,ECM-CUST-2890,2024-01-17,apparel,standard,40.83,1,2,0.1,paypal,standard,new,paid_search,mobile,WH1,Agent 3,False,39,USD,False,0.0,,0,0,0.0,8.35,10.69,1.61,False,2024-02-20
ECM-04251,ECM-CUST-0251,2024-02-19,apparel,standard,49.54,2,3,0.4,card,express,returning,affiliate,desktop,WH4,Agent 4,False,20,USD,False,0.0,,0,0,0.0,4.62,-1.86,-8.27,True,2024-03-24
ECM-04252,ECM-CUST-0812,2024-08-11,apparel,standard,17.37,2,2,0.1,card,next_day,new,social,mobile,WH1,Agent 1,False,32,USD,False,0.0,,0,0,0.0,9.09,9.5,-0.22,False,2024-09-29
ECM-04253,ECM-CUST-1373,2024-12-31,home_goods,standard,41.67,1,6,0.0,card,next_day,returning,paid_search,desktop,WH3,Agent 2,False,13,USD,False,0.0,,0,1,8.06,2.67,16.31,4.33,False,2025-03-27
ECM-04254,ECM-CUST-1934,2024-05-31,electronics,standard,59.97,3,5,0.05,card,standard,returning,paid_search,desktop,WH1,Agent 2,False,0,USD,False,0.0,,0,0,0.0,12.53,67.56,50.71,False,2024-08-01
ECM-04255,ECM-CUST-2495,2025-08-17,beauty,premium,51.17,2,1,0.1,paypal,standard,returning,social,tablet,WH4,Agent 5,False,34,USD,False,0.0,,0,0,0.0,8.49,35.6,25.27,False,2025-10-06
ECM-04256,ECM-CUST-3056,2025-04-15,beauty,standard,15.11,1,1,0.0,paypal,standard,new,social,mobile,WH4,Agent 4,False,0,USD,False,0.0,,0,0,0.0,13.7,6.08,-7.89,False,2025-06-21
ECM-04257,ECM-CUST-0417,2025-10-20,home_goods,premium,48.67,4,5,0.15,card,next_day,returning,organic,desktop,WH1,Agent 4,False,30,USD,False,0.0,,0,0,0.0,0.0,33.43,28.76,True,2025-11-30
ECM-04258,ECM-CUST-0978,2024-10-24,toys,standard,27.88,1,6,0.05,card,standard,returning,email,desktop,WH1,Agent 6,False,86,USD,False,0.0,,0,0,0.0,11.91,10.52,-2.23,True,2024-12-22
ECM-04259,ECM-CUST-1539,2025-02-25,apparel,standard,66.24,3,3,0.05,card,standard,returning,social,mobile,WH4,Agent 6,False,5,USD,False,0.0,,0,0,0.0,6.3,76.08,66.21,False,2025-05-07
ECM-04260,ECM-CUST-2100,2025-09-06,home_goods,standard,35.58,1,2,0.0,buy_now_pay_later,express,new,email,tablet,WH1,Agent 2,False,44,USD,False,0.0,,0,0,0.0,12.11,13.37,0.62,False,2025-10-27
ECM-04261,ECM-CUST-2661,2025-04-03,apparel,premium,60.28,3,1,0.15,paypal,next_day,new,organic,desktop,WH1,Agent 2,False,19,USD,False,0.0,,1,0,0.0,14.78,42.73,24.69,True,2025-05-31
ECM-04262,ECM-CUST-0022,2024-08-13,apparel,standard,56.12,2,1,0.05,card,next_day,new,affiliate,desktop,WH3,Agent 8,False,17,USD,False,0.0,,0,0,0.0,14.07,31.45,15.36,False,2024-10-03
ECM-04263,ECM-CUST-0583,2025-06-18,electronics,standard,85.59,1,3,0.1,buy_now_pay_later,standard,returning,organic,mobile,WH1,Agent 2,False,28,USD,False,0.0,,0,0,0.0,18.38,24.84,4.92,False,2025-08-18
ECM-04264,ECM-CUST-1144,2025-12-01,home_goods,standard,84.9,1,1,0.0,paypal,standard,new,paid_search,mobile,WH4,Agent 2,False,34,USD,False,0.0,,0,0,0.0,11.45,36.56,23.59,True,2025-12-28
ECM-04265,ECM-CUST-1705,2024-09-02,electronics,standard,75.27,5,3,0.15,paypal,standard,new,social,mobile,WH3,Agent 2,False,46,USD,False,0.0,,0,0,0.0,0.0,88.43,81.65,,2024-11-12
ECM-04266,ECM-CUST-2266,2024-07-19,apparel,standard,74.0,1,4,0.0,paypal,standard,returning,organic,mobile,WH2,Agent 7,False,23,USD,False,0.0,,0,0,0.0,11.98,29.1,15.79,True,2024-09-03
ECM-04267,ECM-CUST-2827,2024-07-01,electronics,standard,102.52,1,3,0.2,paypal,express,returning,paid_search,desktop,WH1,Agent 3,True,26,USD,False,0.0,,0,0,0.0,10.69,23.58,11.04,False,2024-07-24
ECM-04268,ECM-CUST-0188,2025-06-19,electronics,standard,94.89,3,2,0.1,paypal,express,new,email,mobile,WH1,Agent 2,False,10,USD,False,0.0,,0,0,0.0,2.82,86.51,78.57,True,2025-06-20
ECM-04269,ECM-CUST-0749,2025-01-19,electronics,standard,26.59,1,6,0.0,card,standard,returning,paid_search,mobile,WH1,Agent 2,False,37,USD,True,21.71,2025-03-02,0,1,12.51,0.0,-10.45,-23.76,,2025-02-25
ECM-04270,ECM-CUST-1310,2024-09-17,home_goods,standard,58.36,3,3,0.0,card,standard,returning,paid_search,mobile,WH1,Agent 2,False,67,USD,False,0.0,,0,0,0.0,5.51,74.86,66.2,False,2024-12-01
ECM-04271,ECM-CUST-1871,2024-01-18,beauty,premium,57.11,1,3,0.2,buy_now_pay_later,next_day,returning,organic,desktop,WH2,Agent 7,False,0,USD,False,0.0,,0,0,0.0,0.0,10.56,9.53,False,2024-02-10
ECM-04272,ECM-CUST-2432,2025-03-18,beauty,premium,35.27,2,1,0.1,buy_now_pay_later,standard,new,organic,mobile,WH4,Agent 4,False,0,USD,False,0.0,,0,0,0.0,9.23,15.87,5.37,True,2025-04-19
ECM-04273,ECM-CUST-2993,2025-05-12,electronics,standard,69.86,1,2,0.05,buy_now_pay_later,next_day,new,social,desktop,WH1,Agent 2,False,55,USD,False,0.0,,0,0,0.0,0.0,17.56,16.3,False,2025-06-12
ECM-04274,ECM-CUST-0354,2024-09-08,home_goods,standard,46.52,1,1,0.1,card,express,vip,social,tablet,WH1,Agent 2,False,0,USD,False,0.0,,0,0,0.0,0.0,13.43,12.59,,2024-11-19
ECM-04275,ECM-CUST-0915,2025-02-16,beauty,standard,27.18,1,1,0.0,buy_now_pay_later,standard,vip,email,mobile,WH2,Agent 3,False,25,USD,False,0.0,,0,0,0.0,1.18,9.05,7.38,True,2025-05-11
ECM-04276,ECM-CUST-1476,2024-07-18,apparel,premium,36.05,2,3,0.1,card,standard,returning,organic,desktop,WH3,Agent 7,False,28,USD,False,0.0,,0,0,0.0,21.45,21.74,-1.01,True,2024-08-23
ECM-04277,ECM-CUST-2037,2025-04-02,beauty,premium,76.35,2,3,0.15,buy_now_pay_later,standard,new,email,mobile,WH2,Agent 3,False,11,USD,False,0.0,,0,0,0.0,8.68,45.01,33.58,False,2025-06-16
ECM-04278,ECM-CUST-2598,2024-02-20,electronics,standard,62.77,1,6,0.3,paypal,standard,returning,paid_search,mobile,WH1,Agent 2,True,0,USD,False,0.0,,0,0,0.0,10.11,4.74,-7.25,True,2024-02-28
ECM-04279,ECM-CUST-3159,2025-03-07,electronics,standard,68.48,1,2,0.1,card,standard,returning,paid_search,tablet,WH2,Agent 2,False,49,USD,False,0.0,,0,0,0.0,18.37,21.07,1.47,False,2025-03-14
ECM-04280,ECM-CUST-0520,2024-03-19,apparel,standard,46.03,1,3,0.2,card,standard,returning,social,mobile,WH1,Agent 6,False,21,USD,False,0.0,,0,0,0.0,3.89,11.03,6.3,False,2024-05-08
ECM-04281,ECM-CUST-1081,2024-07-13,toys,premium,14.96,2,4,0.15,paypal,express,vip,email,desktop,WH3,Agent 3,False,48,USD,False,0.0,,1,0,0.0,17.52,5.77,-12.29,,2024-08-10
ECM-04282,ECM-CUST-1642,2024-06-08,toys,standard,41.09,4,2,0.0,buy_now_pay_later,standard,returning,organic,desktop,WH3,Agent 8,False,0,USD,False,0.0,,0,0,0.0,6.19,69.09,59.95,False,2024-07-24
ECM-04283,ECM-CUST-2203,2025-02-21,home_goods,standard,58.23,1,3,0.0,paypal,standard,vip,organic,desktop,WH1,Agent 2,True,17,USD,False,0.0,,0,0,0.0,8.3,22.69,13.33,True,2025-02-27
ECM-04284,ECM-CUST-2764,2024-04-16,electronics,premium,112.06,1,6,0.1,card,standard,vip,social,desktop,WH1,Agent 8,False,35,USD,False,0.0,,0,0,0.0,11.6,32.3,17.34,,2024-05-27
ECM-04285,ECM-CUST-0125,2024-07-24,beauty,standard,10.85,1,4,0.05,paypal,next_day,vip,paid_search,desktop,WH3,Agent 8,False,19,USD,False,0.0,,0,0,0.0,15.48,3.07,-12.6,False,2024-08-31
ECM-04286,ECM-CUST-0686,2024-10-05,electronics,luxury,223.61,1,1,0.2,paypal,standard,new,paid_search,desktop,WH3,Agent 3,False,42,USD,False,0.0,,0,0,0.0,11.93,25.02,9.07,False,2024-11-20
ECM-04287,ECM-CUST-1247,2025-10-22,apparel,premium,102.44,5,1,0.0,buy_now_pay_later,standard,new,affiliate,mobile,WH4,Agent 3,False,1,USD,False,0.0,,0,0,0.0,6.93,166.44,150.3,False,2025-10-29
ECM-04288,ECM-CUST-1808,2024-06-16,beauty,premium,32.0,2,1,0.15,card,express,new,social,mobile,WH1,Agent 5,False,29,USD,False,0.0,,0,0,0.0,4.99,16.19,10.05,False,2024-07-23
ECM-04289,ECM-CUST-2369,2024-05-26,home_goods,standard,71.63,3,2,0.0,buy_now_pay_later,standard,returning,paid_search,mobile,WH1,Agent 2,False,0,USD,False,0.0,,0,0,0.0,16.99,93.51,72.64,False,2024-06-17
ECM-04290,ECM-CUST-2930,2024-11-08,apparel,standard,27.65,1,1,0.1,buy_now_pay_later,next_day,new,email,tablet,WH4,Agent 5,False,0,USD,False,0.0,,0,0,0.0,10.86,9.06,-2.3,False,2025-01-29
ECM-04291,ECM-CUST-0291,2024-08-20,apparel,luxury,112.46,1,2,0.0,buy_now_pay_later,standard,returning,organic,mobile,WH4,Agent 6,False,0,USD,False,0.0,,0,0,0.0,23.68,42.68,16.98,False,2024-10-09
ECM-04292,ECM-CUST-0852,2025-05-03,electronics,premium,194.92,1,4,0.1,card,standard,returning,organic,desktop,WH4,Agent 2,False,33,USD,False,0.0,,0,0,0.0,18.37,44.16,22.28,False,2025-05-06
ECM-04293,ECM-CUST-1413,2025-06-08,home_goods,standard,63.07,1,1,0.2,gift_card,standard,new,organic,mobile,WH1,Agent 2,True,32,USD,False,0.0,,0,0,0.0,8.9,6.96,-3.08,False,2025-07-21
ECM-04294,ECM-CUST-1974,2024-12-15,electronics,premium,111.92,1,1,0.0,card,standard,returning,paid_search,mobile,WH4,Agent 4,False,14,USD,False,0.0,,0,0,0.0,3.31,35.92,30.59,True,2025-03-05
ECM-04295,ECM-CUST-2535,2025-11-25,home_goods,standard,65.16,3,1,0.15,gift_card,express,new,paid_search,desktop,WH4,Agent 7,True,0,USD,False,0.0,,0,0,0.0,17.1,42.76,22.14,False,2026-01-26
ECM-04296,ECM-CUST-3096,2024-04-09,toys,standard,38.5,1,1,0.05,buy_now_pay_later,standard,returning,email,desktop,WH2,Agent 2,False,42,USD,False,0.0,,0,0,0.0,7.65,12.91,4.57,True,2024-04-20
ECM-04297,ECM-CUST-0457,2025-07-03,toys,standard,30.25,1,5,0.15,card,standard,returning,social,desktop,WH2,Agent 2,False,0,USD,False,0.0,,0,0,0.0,16.2,5.87,-11.06,False,2025-07-15
ECM-04298,ECM-CUST-1018,2024-10-19,apparel,standard,30.74,2,2,0.4,card,express,vip,paid_search,tablet,WH3,Agent 5,False,41,USD,False,0.0,,0,0,0.0,12.63,2.25,-11.49,True,2025-01-01
ECM-04299,ECM-CUST-1579,2024-12-30,home_goods,standard,36.66,1,2,0.0,buy_now_pay_later,standard,returning,email,mobile,WH1,Agent 2,False,41,USD,False,0.0,,0,0,0.0,9.69,14.49,4.14,True,2025-03-07
ECM-04300,ECM-CUST-2140,2025-11-01,apparel,standard,59.16,3,1,0.1,buy_now_pay_later,standard,new,social,mobile,WH1,Agent 2,True,32,USD,False,0.0,,0,0,0.0,3.48,43.7,37.02,False,2026-01-15
ECM-04301,ECM-CUST-2701,2025-03-22,electronics,premium,109.23,1,3,0.05,buy_now_pay_later,next_day,new,email,tablet,WH1,Agent 2,True,0,USD,False,0.0,,0,0,0.0,13.68,40.31,24.66,True,2025-04-17
ECM-04302,ECM-CUST-0062,2024-03-22,apparel,standard,51.11,3,5,0.4,gift_card,standard,returning,email,mobile,WH3,Agent 2,False,40,USD,False,0.0,,0,0,0.0,3.1,1.66,-5.13,True,2024-04-17
ECM-04303,ECM-CUST-0623,2024-03-21,home_goods,standard,64.89,1,6,0.15,paypal,standard,vip,email,mobile,WH1,Agent 3,False,78,USD,False,0.0,,0,0,0.0,8.88,17.24,6.42,False,2024-04-09
ECM-04304,ECM-CUST-1184,2025-05-10,home_goods,premium,108.29,5,1,0.1,card,express,new,email,desktop,WH4,Agent 2,False,13,USD,False,0.0,,0,0,0.0,0.0,154.93,145.18,False,2025-07-14
ECM-04305,ECM-CUST-1745,2024-08-22,electronics,standard,119.86,2,1,0.3,card,next_day,new,affiliate,mobile,WH4,Agent 3,False,30,USD,False,0.0,,1,0,0.0,0.36,16.59,11.91,False,2024-11-16
ECM-04306,ECM-CUST-2306,2025-03-23,toys,standard,$20.22,1,2,0.1,buy_now_pay_later,standard,returning,social,desktop,WH2,Agent 6,False,19,USD,False,0.0,,0,0,0.0,17.33,6.93,-10.76,True,2025-05-08
ECM-04307,ECM-CUST-2867,2024-07-31,apparel,standard,65.8,2,1,0.1,card,standard,new,organic,mobile,WH3,Agent 6,False,49,USD,False,0.0,,0,0,0.0,2.45,33.2,28.38,False,2024-09-11
ECM-04308,ECM-CUST-0228,2024-09-06,apparel,premium,53.23,1,2,0.2,card,standard,returning,paid_search,desktop,WH1,Agent 3,False,52,USD,False,0.0,,0,0,0.0,19.86,8.37,-12.44,False,2024-10-17
ECM-04309,ECM-CUST-0789,2024-10-15,electronics,standard,85.65,2,3,0.3,paypal,standard,new,organic,desktop,WH1,Agent 5,False,37,USD,False,0.0,,0,0,0.0,9.45,14.44,1.91,True,2024-12-31
ECM-04310,ECM-CUST-1350,2024-10-01,apparel,premium,40.92,1,5,0.05,card,standard,returning,organic,desktop,WH1,Agent 8,False,28,USD,False,0.0,,1,0,0.0,0.0,12.31,11.33,False,2024-10-30
ECM-04311,ECM-CUST-1911,2025-03-19,toys,premium,40.6,1,2,0.15,gift_card,standard,new,email,desktop,WH4,Agent 1,False,15,USD,False,0.0,,0,0,0.0,7.2,12.16,4.23,False,2025-04-23
ECM-04312,ECM-CUST-2472,2025-01-11,electronics,standard,100.19,3,2,0.15,card,standard,new,affiliate,desktop,WH1,Agent 2,False,3,USD,True,220.82,2025-02-11,0,0,0.0,1.74,-155.27,-162.42,True,2025-02-09
ECM-04313,ECM-CUST-3033,2024-05-01,electronics,luxury,151.5,3,2,0.0,gift_card,standard,new,social,desktop,WH1,Agent 2,False,35,USD,True,405.03,2024-05-19,0,0,0.0,0.0,-261.16,-269.34,,2024-07-09
ECM-04314,ECM-CUST-0394,2025-04-02,electronics,standard,108.61,2,2,0.2,card,standard,new,organic,mobile,WH4,Agent 2,False,0,USD,False,0.0,,0,0,0.0,0.0,50.76,46.85,False,2025-06-18
ECM-04315,ECM-CUST-0955,2025-11-11,electronics,premium,147.09,1,1,0.2,paypal,standard,new,paid_search,mobile,WH1,Agent 2,False,6,USD,False,0.0,,0,0,0.0,24.39,16.26,-10.78,True,2026-02-07
ECM-04316,ECM-CUST-1516,2024-03-23,home_goods,premium,60.59,1,5,0.05,card,standard,returning,organic,mobile,WH2,Agent 2,False,0,USD,False,0.0,,0,0,0.0,0.0,18.97,17.52,False,2024-04-04
ECM-04317,ECM-CUST-2077,2024-01-08,apparel,standard,29.54,3,1,0.2,paypal,standard,returning,email,mobile,WH2,Agent 5,False,24,USD,False,0.0,,0,0,0.0,0.0,17.34,15.75,True,2024-01-18
ECM-04318,ECM-CUST-2638,2024-09-05,toys,standard,42.86,1,3,0.2,paypal,express,new,organic,mobile,WH2,Agent 4,True,0,USD,False,0.0,,0,0,0.0,6.02,9.71,2.92,True,2024-10-24
ECM-04319,ECM-CUST-3199,2024-08-08,home_goods,premium,90.3,2,1,0.0,paypal,standard,new,email,desktop,WH1,Agent 2,False,29,USD,False,0.0,,0,0,0.0,27.58,75.12,44.28,False,2024-09-26
ECM-04320,ECM-CUST-0560,2025-08-09,beauty,premium,62.56,2,2,0.0,buy_now_pay_later,standard,new,paid_search,desktop,WH2,Agent 1,False,44,USD,False,0.0,,0,0,0.0,15.47,50.43,32.71,False,2025-10-27
ECM-04321,ECM-CUST-1121,2025-01-25,beauty,luxury,137.96,1,3,0.3,card,standard,new,organic,desktop,WH4,Agent 3,False,7,USD,False,0.0,,0,0,0.0,1.12,12.31,8.71,False,2025-04-18
ECM-04322,ECM-CUST-1682,2024-09-25,beauty,standard,50.59,1,1,0.05,card,express,new,affiliate,mobile,WH2,Agent 7,True,16,USD,False,0.0,,0,0,0.0,18.22,19.68,0.55,False,2024-10-13
ECM-04323,ECM-CUST-2243,2025-02-03,beauty,premium,70.1,1,3,0.05,gift_card,standard,new,social,desktop,WH2,Agent 3,False,12,USD,False,0.0,,0,0,0.0,7.4,25.81,17.15,False,2025-02-28
ECM-04324,ECM-CUST-2804,2024-01-04,beauty,standard,24.7,1,1,0.15,paypal,standard,returning,paid_search,tablet,WH4,Agent 8,False,37,USD,False,0.0,,0,0,0.0,10.81,4.35,-6.91,False,2024-03-18
ECM-04325,ECM-CUST-0165,2024-12-12,toys,standard,35.16,2,1,0.0,card,standard,new,social,mobile,WH4,Agent 2,False,80,USD,False,0.0,,0,0,0.0,4.91,29.2,23.03,True,2025-02-14
ECM-04326,ECM-CUST-0726,2024-01-10,beauty,standard,46.45,4,1,0.05,card,express,returning,paid_search,tablet,WH2,Agent 2,False,13,USD,False,0.0,,0,0,0.0,17.51,60.58,39.73,False,2024-03-20
ECM-04327,ECM-CUST-1287,2024-05-12,electronics,premium,116.0,1,2,0.15,card,express,new,social,desktop,WH2,Agent 2,False,26,USD,False,0.0,,0,0,0.0,0.95,32.86,29.81,False,2024-06-14
ECM-04328,ECM-CUST-1848,2024-05-20,electronics,standard,27.4,1,2,0.05,paypal,standard,new,paid_search,desktop,WH1,Agent 8,False,21,USD,False,0.0,,0,0,0.0,12.14,9.55,-3.09,False,2024-07-24
ECM-04329,ECM-CUST-2409,2025-07-01,apparel,standard,49.35,5,3,0.2,buy_now_pay_later,standard,new,organic,desktop,WH4,Agent 6,False,79,USD,False,0.0,,0,0,0.0,8.41,54.63,41.78,True,2025-08-14
ECM-04330,ECM-CUST-2970,2025-02-21,home_goods,standard,39.11,1,3,0.05,card,standard,returning,email,mobile,WH2,Agent 1,False,14,USD,False,0.0,,0,0,0.0,22.48,12.66,-10.52,True,2025-04-20
ECM-04331,ECM-CUST-0331,2025-04-29,toys,premium,95.47,2,1,0.1,buy_now_pay_later,standard,new,email,desktop,WH4,Agent 1,False,20,USD,False,0.0,,0,0,0.0,6.38,43.93,34.12,True,2025-05-21
ECM-04332,ECM-CUST-0892,2024-08-29,beauty,standard,29.41,1,3,0.05,card,standard,new,organic,tablet,WH1,Agent 7,True,9,USD,False,0.0,,0,0,0.0,8.97,10.13,0.63,False,2024-10-24
ECM-04333,ECM-CUST-1453,2025-07-19,apparel,standard,38.33,4,3,0.1,buy_now_pay_later,standard,new,paid_search,desktop,WH1,Agent 5,False,19,USD,False,0.0,,0,0,0.0,8.17,43.68,32.75,True,2025-08-18
ECM-04334,ECM-CUST-2014,2024-08-22,electronics,standard,84.25,1,4,0.4,buy_now_pay_later,express,vip,paid_search,mobile,WH2,Agent 3,False,37,USD,False,0.0,,0,0,0.0,17.22,2.04,-16.7,False,2024-09-03
ECM-04335,ECM-CUST-2575,2025-02-18,home_goods,standard,57.88,3,1,0.3,paypal,standard,new,organic,tablet,WH1,Agent 2,False,39,USD,False,0.0,,0,0,0.0,12.45,12.56,-3.01,False,2025-05-14
ECM-04336,ECM-CUST-3136,2024-09-23,apparel,standard,57.34,1,2,0.15,buy_now_pay_later,standard,new,paid_search,mobile,WH2,Agent 6,False,0,USD,False,0.0,,0,0,0.0,20.49,16.33,-5.19,False,2024-12-06
ECM-04337,ECM-CUST-0497,2024-10-02,apparel,premium,88.03,3,3,0.05,gift_card,next_day,returning,organic,desktop,WH4,Agent 5,True,0,USD,False,0.0,,0,0,0.0,8.45,80.16,66.96,True,2024-10-21
ECM-04338,ECM-CUST-1058,2025-02-13,electronics,standard,101.06,5,1,0.4,card,standard,new,paid_search,desktop,WH1,Agent 2,False,8,USD,False,0.0,,0,0,0.0,0.0,-34.76,-43.86,False,2025-04-07
ECM-04339,ECM-CUST-1619,2024-05-20,electronics,standard,71.24,3,1,0.15,paypal,express,new,social,desktop,WH1,Agent 2,False,5,USD,False,0.0,,0,0,0.0,33.66,49.81,12.3,True,2024-06-14
ECM-04340,ECM-CUST-2180,2025-06-10,home_goods,premium,85.36,2,1,0.2,buy_now_pay_later,express,new,organic,mobile,WH1,Agent 2,False,41,USD,False,0.0,,0,0,0.0,0.82,37.0,33.11,False,2025-06-10
ECM-04341,ECM-CUST-2741,2025-06-08,apparel,standard,30.67,4,6,0.1,card,standard,vip,social,mobile,WH1,Agent 2,True,17,USD,False,0.0,,0,0,0.0,0.0,30.44,26.76,False,2025-08-10
ECM-04342,ECM-CUST-0102,2024-04-19,apparel,standard,71.36,3,5,0.1,card,standard,returning,social,mobile,WH4,Agent 2,False,14,USD,False,0.0,,0,0,0.0,7.97,60.43,47.32,True,2024-07-11
ECM-04343,ECM-CUST-0663,2024-03-29,home_goods,standard,59.47,4,3,0.3,card,next_day,new,email,tablet,WH4,Agent 2,False,0,USD,False,0.0,,0,0,0.0,12.12,28.26,11.86,True,2024-04-26
ECM-04344,ECM-CUST-1224,2024-06-20,toys,standard,33.84,4,3,0.15,card,standard,new,paid_search,desktop,WH4,Agent 1,False,36,USD,False,0.0,,0,0,0.0,6.17,39.09,30.48,True,2024-07-12
ECM-04345,ECM-CUST-1785,2024-12-16,apparel,standard,62.33,1,4,0.1,card,standard,vip,organic,mobile,WH2,Agent 7,True,22,USD,False,0.0,,0,0,0.0,3.42,16.85,12.3,False,2025-01-14
ECM-04346,ECM-CUST-2346,2025-08-05,apparel,standard,34.74,2,1,0.15,card,standard,new,email,desktop,WH1,Agent 1,False,34,USD,False,0.0,,0,0,0.0,10.44,12.18,0.49,False,2025-10-06
ECM-04347,ECM-CUST-2907,2024-08-01,electronics,standard,73.44,2,6,0.1,card,express,returning,paid_search,mobile,WH1,Agent 2,True,36,USD,False,0.0,,0,0,0.0,0.0,33.56,29.16,False,2024-09-01
ECM-04348,ECM-CUST-0268,2025-02-22,beauty,premium,28.65,1,1,0.1,gift_card,express,new,social,mobile,WH4,Agent 4,False,11,USD,True,22.13,2025-03-03,0,0,0.0,5.44,-13.61,-19.56,,2025-04-22
ECM-04349,ECM-CUST-0829,2024-10-27,electronics,standard,98.79,4,2,0.2,paypal,standard,returning,paid_search,desktop,WH1,Agent 2,False,0,USD,False,0.0,,0,0,0.0,10.72,55.12,37.28,False,2024-10-31
ECM-04350,ECM-CUST-1390,2025-04-26,beauty,luxury,48.14,3,3,0.3,card,next_day,new,organic,mobile,WH2,Agent 5,False,0,USD,False,0.0,,0,0,0.0,13.13,18.55,2.82,True,2025-05-30
ECM-04351,ECM-CUST-1951,2025-10-25,apparel,premium,76.56,3,4,0.0,card,standard,returning,email,desktop,WH1,Agent 7,False,74,USD,False,0.0,,0,0,0.0,0.0,101.32,97.19,True,2025-10-30
ECM-04352,ECM-CUST-2512,2025-05-04,beauty,standard,44.89,3,1,0.2,paypal,express,new,organic,mobile,WH2,Agent 3,True,44,USD,False,0.0,,0,0,0.0,16.58,29.48,10.48,True,2025-06-03
ECM-04353,ECM-CUST-3073,2024-02-10,beauty,standard,18.64,6,3,0.3,paypal,standard,vip,social,mobile,WH2,Agent 3,False,8,USD,False,0.0,,0,0,0.0,0.0,3.06,1.04,True,2024-04-14
ECM-04354,ECM-CUST-0434,2024-03-19,beauty,standard,19.67,3,1,0.4,card,standard,returning,email,mobile,WH1,Agent 8,False,6,USD,False,0.0,,0,0,0.0,0.0,-4.38,-5.44,False,2024-04-06
ECM-04355,ECM-CUST-0995,2025-12-27,apparel,standard,27.71,1,5,0.0,paypal,express,vip,email,mobile,WH4,Agent 3,False,25,USD,False,0.0,,0,0,0.0,0.0,11.92,11.26,True,2026-02-14
ECM-04356,ECM-CUST-1556,2025-10-14,electronics,standard,138.55,1,1,0.15,buy_now_pay_later,standard,new,paid_search,mobile,WH2,Agent 1,False,44,USD,False,0.0,,0,0,0.0,0.0,33.7,31.21,True,2026-01-01
ECM-04357,ECM-CUST-2117,2025-06-15,home_goods,standard,68.9,2,3,0.3,card,express,returning,organic,mobile,WH2,Agent 2,False,7,USD,False,0.0,,0,0,0.0,0.0,2.17,-0.31,True,2025-07-04
ECM-04358,ECM-CUST-2678,2025-06-10,beauty,standard,37.44,1,5,0.3,paypal,express,returning,organic,desktop,WH2,Agent 7,False,30,USD,False,0.0,,0,0,0.0,14.15,4.16,-10.88,False,2025-07-10
ECM-04359,ECM-CUST-0039,2024-08-24,beauty,standard,8.0,5,2,0.3,card,express,new,social,desktop,WH3,Agent 1,False,32,USD,False,0.0,,0,0,0.0,8.6,4.02,-5.3,False,2024-09-24
ECM-04360,ECM-CUST-0600,2025-04-23,electronics,premium,159.88,1,1,0.15,paypal,standard,new,affiliate,mobile,WH4,Agent 2,False,14,USD,False,0.0,,0,0,0.0,7.19,30.1,20.03,True,2025-06-24
ECM-04361,ECM-CUST-1161,2025-09-01,toys,standard,55.97,3,3,0.4,gift_card,standard,new,affiliate,mobile,WH2,Agent 5,True,1,USD,False,0.0,,0,0,0.0,0.0,-10.45,-13.48,False,2025-11-04
ECM-04362,ECM-CUST-1722,2024-02-21,home_goods,standard,52.59,1,6,0.0,card,express,returning,organic,desktop,WH1,Agent 2,False,29,USD,True,47.94,2024-03-15,0,0,0.0,12.09,-27.64,-41.3,,2024-04-06
ECM-04363,ECM-CUST-2283,2025-01-31,electronics,standard,82.9,1,1,0.0,paypal,standard,new,social,mobile,WH1,Agent 3,False,71,USD,False,0.0,,0,0,0.0,22.48,30.2,6.23,True,2025-02-03
ECM-04364,ECM-CUST-2844,2024-02-25,home_goods,standard,131.29,1,2,0.4,card,standard,new,paid_search,desktop,WH1,Agent 2,False,47,USD,False,0.0,,0,0,0.0,18.02,-9.85,-30.24,False,2024-05-19
ECM-04365,ECM-CUST-0205,2025-02-01,electronics,standard,95.75,7,1,0.15,paypal,standard,new,paid_search,mobile,WH3,Agent 2,False,61,USD,False,0.0,,0,0,0.0,8.58,140.65,120.01,True,2025-04-27
ECM-04366,ECM-CUST-0766,2024-08-02,electronics,standard,66.33,1,1,0.2,buy_now_pay_later,express,new,organic,mobile,WH3,Agent 2,False,22,USD,False,0.0,,0,0,0.0,14.05,12.17,-3.07,False,2024-09-23
ECM-04367,ECM-CUST-1327,2024-12-20,electronics,luxury,136.3,1,1,0.2,buy_now_pay_later,standard,new,organic,tablet,WH1,Agent 2,False,0,USD,False,0.0,,0,0,0.0,0.0,19.72,17.26,False,2025-01-25
ECM-04368,ECM-CUST-1888,2025-09-08,apparel,standard,21.16,3,2,0.3,card,standard,returning,email,desktop,WH1,Agent 7,True,56,USD,False,0.0,,0,0,0.0,0.0,2.62,1.48,True,2025-10-28
