subscription_id,account_id,signup_date,plan_tier,billing_cycle,seat_count,mrr_usd,discount_pct,acquisition_channel,signup_source_device,industry,company_size_band,account_owner,onboarding_track,trial_used,payment_method,integrations_connected,currency,churned,mrr_lost_usd,downgrade_date,reschedule_events,support_tickets,support_cost_usd,csm_intervention_cost_usd,gross_margin_usd,net_contribution_usd,expansion_90d,last_modified_at
SAAS-04446,SAAS-ACC-0846,2024-11-30,enterprise,annual,31,567.74,0.4,paid,mobile,healthcare,small,Owner 5,self_serve,False,card,8,USD,False,0.0,,1,1,13.3,17.25,102.08,56.77,False,2024-12-20
SAAS-04447,SAAS-ACC-1407,2024-11-03,starter,monthly,2,23.47,0.2,paid,desktop,finance,large,Owner 4,white_glove,True,ach,0,USD,False,0.0,,0,0,0.0,2.05,10.42,8.14,False,2025-01-19
SAAS-04448,SAAS-ACC-1968,2025-05-17,starter,monthly,4,38.53,0.05,outbound_sales,desktop,technology,medium,Owner 2,guided,True,ach,2,USD,False,0.0,,0,0,0.0,0.0,23.37,22.99,False,2025-07-28
SAAS-04449,SAAS-ACC-2529,2024-09-05,pro,monthly,13,164.38,0.0,organic,desktop,manufacturing,medium,Owner 7,self_serve,True,card,2,USD,False,0.0,,0,0,0.0,12.48,98.21,84.09,True,2024-09-11
SAAS-04450,SAAS-ACC-3090,2025-01-05,starter,monthly,2,35.75,0.2,organic,desktop,healthcare,small,Owner 4,white_glove,False,card,0,USD,False,0.0,,0,0,0.0,12.71,14.66,1.6,False,2025-02-27
SAAS-04451,SAAS-ACC-0451,2024-12-10,pro,monthly,8,116.16,0.2,paid,desktop,technology,small,Owner 6,self_serve,False,card,5,USD,False,0.0,,0,0,0.0,8.65,49.11,38.84,False,2025-02-23
SAAS-04452,SAAS-ACC-1012,2024-02-13,pro,monthly,5,155.18,0.1,paid,desktop,healthcare,large,Owner 4,white_glove,True,card,2,USD,False,0.0,,0,0,0.0,4.05,72.07,66.47,True,2024-04-23
SAAS-04453,SAAS-ACC-1573,2024-02-22,starter,monthly,3,40.79,0.0,paid,desktop,technology,small,Owner 8,guided,False,invoice,6,USD,False,0.0,,0,0,0.0,20.3,24.86,3.83,False,2024-05-03
SAAS-04454,SAAS-ACC-2134,2025-11-21,pro,monthly,21,207.67,0.1,organic,desktop,technology,small,Owner 2,self_serve,False,card,2,USD,False,0.0,,0,0,0.0,0.0,99.94,97.86,False,2025-11-28
SAAS-04455,SAAS-ACC-2695,2024-09-04,starter,monthly,3,37.59,0.3,organic,desktop,retail,large,Owner 1,white_glove,False,invoice,3,USD,False,0.0,,0,0,0.0,0.0,13.7,13.32,False,2024-11-16
SAAS-04456,SAAS-ACC-0056,2025-08-19,starter,annual,4,36.33,0.05,partner,desktop,finance,small,Owner 2,guided,False,invoice,0,USD,False,0.0,,0,0,0.0,8.55,22.03,13.12,True,2025-10-10
SAAS-04457,SAAS-ACC-0617,2024-02-16,pro,annual,4,149.24,0.15,partner,mobile,retail,small,Owner 4,self_serve,True,card,3,USD,False,0.0,,1,0,0.0,0.0,65.88,64.38,False,2024-04-01
SAAS-04458,SAAS-ACC-1178,2025-08-18,starter,annual,3,39.0,0.4,paid,desktop,technology,small,Owner 5,self_serve,False,invoice,0,USD,False,0.0,,0,0,0.0,9.7,8.2,-1.88,False,2025-11-10
SAAS-04459,SAAS-ACC-1739,2024-05-17,starter,monthly,5,53.68,0.3,paid,desktop,finance,small,Owner 7,guided,True,card,1,USD,False,0.0,,0,0,0.0,0.0,19.74,19.2,True,2024-08-01
SAAS-04460,SAAS-ACC-2300,2024-10-15,pro,monthly,24,187.52,0.4,paid,desktop,finance,large,Owner 8,white_glove,False,invoice,0,USD,False,0.0,,0,0,0.0,0.0,44.69,42.82,False,2025-01-01
SAAS-04461,SAAS-ACC-2861,2025-03-22,starter,monthly,4,53.19,0.05,organic,desktop,retail,small,Owner 4,guided,False,card,4,USD,False,0.0,,0,0,0.0,15.72,31.13,14.88,True,2025-05-28
SAAS-04462,SAAS-ACC-0222,2025-11-01,pro,monthly,8,138.36,0.1,paid,desktop,healthcare,small,Owner 8,self_serve,True,invoice,2,USD,False,0.0,,0,0,0.0,0.0,72.0,70.61,False,2026-01-15
SAAS-04463,SAAS-ACC-0783,2025-03-22,enterprise,monthly,73,611.48,0.2,outbound_sales,desktop,healthcare,small,Owner 4,white_glove,False,card,5,USD,False,0.0,,0,0,0.0,0.0,215.2,206.64,False,2025-04-17
SAAS-04464,SAAS-ACC-1344,2024-03-22,starter,monthly,5,50.27,0.4,paid,desktop,healthcare,medium,Owner 4,guided,True,ach,0,USD,False,0.0,,0,0,0.0,2.42,12.63,9.7,False,2024-04-15
SAAS-04465,SAAS-ACC-1905,2025-09-13,starter,annual,5,61.54,0.05,outbound_sales,desktop,technology,small,Owner 7,self_serve,True,card,0,USD,False,0.0,,0,0,0.0,13.71,35.89,21.57,True,2025-10-19
SAAS-04466,SAAS-ACC-2466,2024-07-27,enterprise,monthly,81,559.38,0.4,paid,desktop,healthcare,small,Owner 6,white_glove,False,invoice,0,USD,False,0.0,,0,0,0.0,4.68,94.72,84.44,False,2024-10-12
SAAS-04467,SAAS-ACC-3027,2025-06-13,starter,monthly,1,33.36,0.3,organic,mobile,retail,small,Owner 2,self_serve,False,invoice,0,USD,False,0.0,,0,0,0.0,0.0,11.33,11.0,True,2025-08-11
SAAS-04468,SAAS-ACC-0388,2025-02-16,enterprise,annual,90,733.24,0.3,outbound_sales,desktop,retail,small,Owner 7,guided,False,card,0,USD,False,0.0,,0,0,0.0,18.56,213.76,187.87,True,2025-04-11
SAAS-04469,SAAS-ACC-0949,2025-05-22,pro,monthly,9,131.56,0.0,organic,desktop,finance,small,Owner 5,self_serve,True,card,4,USD,False,0.0,,0,0,0.0,6.52,77.83,70.0,False,2025-07-21
SAAS-04470,SAAS-ACC-1510,2025-09-01,enterprise,annual,1,494.23,0.3,outbound_sales,desktop,technology,small,Owner 3,white_glove,False,card,0,USD,False,0.0,,0,0,0.0,4.99,162.82,152.89,False,2025-09-19
SAAS-04471,SAAS-ACC-2071,2025-01-10,starter,annual,5,48.95,0.2,partner,desktop,finance,small,Owner 2,guided,True,card,0,USD,False,0.0,,0,0,0.0,0.0,22.05,21.56,True,2025-01-14
SAAS-04472,SAAS-ACC-2632,2024-03-07,starter,annual,3,26.69,0.1,paid,desktop,manufacturing,medium,Owner 3,self_serve,False,card,4,USD,False,0.0,,0,0,0.0,7.07,12.62,5.28,False,2024-05-02
SAAS-04473,SAAS-ACC-3193,2025-05-08,pro,monthly,24,161.23,0.2,organic,desktop,finance,medium,Owner 3,guided,False,ach,2,USD,True,110.68,2025-06-25,0,0,0.0,8.6,-48.7,-58.92,False,2025-07-31
SAAS-04474,SAAS-ACC-0554,2024-10-15,pro,monthly,9,163.42,0.05,organic,desktop,retail,large,Owner 6,white_glove,False,card,2,USD,False,0.0,,0,0,0.0,8.15,92.85,83.07,False,2025-01-10
SAAS-04475,SAAS-ACC-1115,2025-11-05,starter,monthly,5,45.72,0.05,paid,desktop,technology,small,Owner 1,white_glove,True,card,2,USD,False,0.0,,0,0,0.0,0.0,23.18,22.72,True,2025-12-11
SAAS-04476,SAAS-ACC-1676,2024-05-25,pro,monthly,11,133.42,0.0,outbound_sales,mobile,technology,small,Owner 7,guided,True,card,1,USD,False,0.0,,0,0,0.0,0.0,82.32,80.99,True,2024-08-09
SAAS-04477,SAAS-ACC-2237,2024-03-28,starter,monthly,1,27.41,0.1,partner,desktop,manufacturing,medium,Owner 1,self_serve,True,invoice,1,USD,False,0.0,,0,0,0.0,0.0,14.89,14.61,True,2024-05-29
SAAS-04478,SAAS-ACC-2798,2024-09-11,pro,monthly,15,154.58,0.4,partner,desktop,retail,small,Owner 8,self_serve,False,card,1,USD,False,0.0,,0,0,0.0,0.58,41.67,39.53,False,2024-12-02
SAAS-04479,SAAS-ACC-0159,2025-11-09,starter,monthly,4,59.47,0.1,partner,desktop,manufacturing,small,Owner 2,self_serve,True,card,3,USD,False,0.0,,0,0,0.0,6.78,34.43,27.06,False,2025-12-15
SAAS-04480,SAAS-ACC-0720,2024-06-24,starter,annual,4,40.55,0.4,organic,desktop,technology,medium,Owner 6,white_glove,False,card,0,USD,False,0.0,,0,0,0.0,10.89,7.43,-3.86,True,2024-07-29
SAAS-04481,SAAS-ACC-1281,2025-08-31,starter,annual,1,45.36,0.3,paid,desktop,healthcare,medium,Owner 5,self_serve,True,card,3,USD,False,0.0,,0,0,0.0,0.0,14.77,14.32,True,2025-11-27
SAAS-04482,SAAS-ACC-1842,2024-09-15,starter,monthly,3,47.76,0.0,outbound_sales,desktop,healthcare,medium,Owner 4,white_glove,False,invoice,2,USD,False,0.0,,0,0,0.0,15.18,28.81,13.16,False,2024-10-02
SAAS-04483,SAAS-ACC-2403,2024-11-08,enterprise,monthly,62,718.61,0.1,outbound_sales,desktop,healthcare,small,Owner 2,white_glove,False,ach,4,USD,True,604.77,2024-12-13,2,0,0.0,3.79,-226.6,-237.57,,2025-02-04
SAAS-04484,SAAS-ACC-2964,2025-08-26,pro,annual,9,94.99,0.0,partner,desktop,healthcare,medium,Owner 1,white_glove,True,card,0,USD,False,0.0,,0,0,0.0,8.34,53.01,43.72,True,2025-11-05
SAAS-04485,SAAS-ACC-0325,2024-02-13,starter,monthly,1,38.33,0.05,organic,mobile,retail,small,Owner 2,guided,False,card,3,USD,False,0.0,,0,0,0.0,1.57,19.57,17.62,False,2024-02-13
SAAS-04486,SAAS-ACC-0886,2025-02-02,starter,monthly,3,32.27,0.1,paid,mobile,retail,medium,Owner 4,guided,True,card,3,USD,False,0.0,,0,0,0.0,12.85,15.36,2.19,True,2025-04-19
SAAS-04487,SAAS-ACC-1447,2024-01-12,enterprise,monthly,65,640.79,0.0,paid,desktop,manufacturing,small,Owner 4,self_serve,False,invoice,0,USD,False,0.0,,0,0,0.0,15.53,387.66,365.73,False,2024-02-24
SAAS-04488,SAAS-ACC-2008,2024-10-27,enterprise,annual,58,653.68,0.2,outbound_sales,desktop,retail,medium,Owner 2,self_serve,True,invoice,4,USD,False,0.0,,0,0,0.0,12.46,275.95,256.95,False,2024-11-29
SAAS-04489,SAAS-ACC-2569,2025-02-07,enterprise,monthly,28,505.47,0.1,partner,desktop,manufacturing,small,Owner 7,self_serve,True,card,1,USD,True,355.87,2025-02-18,0,0,0.0,21.28,-127.88,-154.22,False,2025-04-02
SAAS-04490,SAAS-ACC-3130,2024-08-01,starter,monthly,5,56.74,0.3,paid,desktop,technology,large,Owner 3,white_glove,True,card,1,USD,True,33.78,2024-09-08,0,0,0.0,4.19,-17.99,-22.74,,2024-09-15
SAAS-04491,SAAS-ACC-0491,2025-04-13,starter,monthly,3,47.67,0.15,organic,desktop,finance,large,Owner 2,white_glove,False,card,4,USD,False,0.0,,0,0,0.0,8.5,21.47,12.5,False,2025-04-23
SAAS-04492,SAAS-ACC-1052,2024-09-24,enterprise,annual,59,535.78,0.15,outbound_sales,desktop,technology,medium,Owner 2,guided,False,card,2,USD,False,0.0,,0,0,0.0,7.01,249.09,236.73,False,2024-11-30
SAAS-04493,SAAS-ACC-1613,2025-05-04,enterprise,monthly,11,411.37,0.1,paid,desktop,retail,large,Owner 5,white_glove,True,card,5,USD,False,0.0,,0,0,0.0,0.0,205.92,200.16,True,2025-07-25
SAAS-04494,SAAS-ACC-2174,2025-12-31,enterprise,monthly,94,596.87,0.15,organic,desktop,technology,small,Owner 2,self_serve,False,ach,2,USD,False,0.0,,0,0,0.0,0.45,232.48,226.06,True,2026-02-20
SAAS-04495,SAAS-ACC-2735,2025-06-04,pro,annual,14,154.77,0.0,outbound_sales,desktop,retail,small,Owner 6,white_glove,False,card,5,USD,False,0.0,,0,0,0.0,13.6,97.18,81.41,True,2025-07-07
SAAS-04496,SAAS-ACC-0096,2024-08-21,starter,monthly,2,34.46,0.0,partner,desktop,retail,small,Owner 4,white_glove,True,card,2,USD,False,0.0,,0,0,0.0,13.82,22.51,8.35,True,2024-09-20
SAAS-04497,SAAS-ACC-0657,2024-08-22,starter,monthly,4,33.36,0.3,organic,desktop,retail,large,Owner 2,white_glove,True,invoice,2,USD,False,0.0,,0,0,0.0,8.92,10.71,1.46,False,2024-09-03
SAAS-04498,SAAS-ACC-1218,2025-02-18,starter,monthly,1,30.36,0.3,outbound_sales,desktop,technology,small,Owner 1,guided,False,card,2,USD,False,0.0,,0,0,0.0,10.73,9.16,-1.87,True,2025-03-18
SAAS-04499,SAAS-ACC-1779,2025-03-13,starter,monthly,2,32.93,0.1,paid,desktop,healthcare,small,Owner 6,self_serve,False,card,3,USD,True,23.32,2025-03-28,0,0,0.0,0.93,-8.02,-9.28,False,2025-04-10
SAAS-04500,SAAS-ACC-2340,2024-04-18,enterprise,annual,34,435.74,0.0,outbound_sales,desktop,finance,medium,Owner 3,white_glove,True,card,2,USD,False,0.0,,0,1,19.81,6.23,282.36,251.96,True,2024-04-29
SAAS-04501,SAAS-ACC-2901,2024-04-15,enterprise,monthly,101,798.86,0.1,organic,desktop,technology,large,Owner 5,white_glove,True,card,2,USD,False,0.0,,0,2,32.01,3.1,368.04,324.94,True,2024-07-07
SAAS-04502,SAAS-ACC-0262,2025-10-03,pro,monthly,9,141.87,0.05,organic,desktop,healthcare,small,Owner 8,self_serve,False,ach,0,USD,False,0.0,,0,0,0.0,7.93,76.05,66.7,False,2025-11-28
SAAS-04503,SAAS-ACC-0823,2024-01-18,starter,monthly,5,40.87,0.2,partner,desktop,finance,small,Owner 1,white_glove,False,ach,0,USD,False,0.0,,0,0,0.0,7.6,18.27,10.27,False,2024-02-09
SAAS-04504,SAAS-ACC-1384,2024-07-13,starter,annual,3,37.74,0.2,organic,desktop,manufacturing,medium,Owner 4,guided,True,card,1,USD,False,0.0,,0,0,0.0,1.33,16.71,15.01,False,2024-09-22
SAAS-04505,SAAS-ACC-1945,2025-08-10,starter,monthly,4,49.08,0.2,outbound_sales,desktop,finance,small,Owner 4,guided,False,card,1,USD,False,0.0,,0,0,0.0,0.0,18.19,17.7,True,2025-08-23
SAAS-04506,SAAS-ACC-2506,2025-07-07,starter,monthly,1,42.04,0.0,organic,desktop,finance,medium,Owner 8,guided,True,card,2,USD,False,0.0,,0,0,0.0,10.87,25.65,14.35,,2025-08-24
SAAS-04507,SAAS-ACC-3067,2025-10-02,enterprise,annual,49,551.13,0.15,outbound_sales,desktop,finance,small,Owner 2,white_glove,False,card,1,USD,False,0.0,,0,0,0.0,2.19,242.08,234.38,False,2025-12-22
SAAS-04508,SAAS-ACC-0428,2025-02-24,pro,monthly,8,96.57,0.1,organic,desktop,retail,small,Owner 3,guided,False,card,0,USD,False,0.0,,0,0,0.0,0.0,48.5,47.53,,2025-03-08
SAAS-04509,SAAS-ACC-0989,2024-04-06,pro,monthly,10,131.01,0.05,partner,desktop,manufacturing,small,Owner 5,self_serve,False,card,2,USD,False,0.0,,0,0,0.0,19.42,79.0,58.27,False,2024-05-11
SAAS-04510,SAAS-ACC-1550,2024-12-07,starter,monthly,2,32.0,0.05,organic,desktop,retail,medium,Owner 4,self_serve,True,invoice,0,USD,False,0.0,,0,0,0.0,5.09,16.01,10.6,,2025-02-27
SAAS-04511,SAAS-ACC-2111,2025-03-07,pro,monthly,21,145.62,0.3,partner,mobile,technology,small,Owner 2,white_glove,False,card,4,USD,False,0.0,,0,0,0.0,14.41,46.84,30.98,False,2025-04-25
SAAS-04512,SAAS-ACC-2672,2025-06-15,starter,annual,5,51.18,0.1,organic,desktop,technology,small,Owner 8,white_glove,True,invoice,3,USD,False,0.0,,0,0,0.0,7.99,23.8,15.3,True,2025-09-09
SAAS-04513,SAAS-ACC-0033,2024-01-12,enterprise,monthly,4,396.31,0.1,outbound_sales,mobile,technology,medium,Owner 8,self_serve,False,card,3,USD,False,0.0,,0,0,0.0,11.02,201.27,186.29,False,2024-04-09
SAAS-04514,SAAS-ACC-0594,2024-07-01,pro,monthly,14,163.45,0.05,outbound_sales,mobile,finance,large,Owner 6,white_glove,True,ach,0,USD,False,0.0,,0,0,0.0,0.0,81.2,79.57,False,2024-07-12
SAAS-04515,SAAS-ACC-1155,2024-07-30,starter,monthly,3,37.64,0.0,organic,desktop,finance,medium,Owner 2,guided,True,card,2,USD,True,36.57,2024-08-05,0,0,0.0,9.94,-14.64,-24.96,False,2024-10-26
SAAS-04516,SAAS-ACC-1716,2024-11-22,enterprise,annual,52,621.15,0.05,partner,desktop,finance,medium,Owner 2,white_glove,True,ach,2,USD,False,0.0,,0,0,0.0,3.46,351.97,342.31,False,2025-02-06
SAAS-04517,SAAS-ACC-2277,2025-08-14,starter,monthly,5,54.9,0.0,paid,mobile,healthcare,large,Owner 1,white_glove,True,card,3,USD,False,0.0,,0,0,0.0,0.0,33.4,32.85,False,2025-08-18
SAAS-04518,SAAS-ACC-2838,2024-12-22,starter,monthly,4,44.22,0.1,outbound_sales,desktop,healthcare,medium,Owner 7,self_serve,True,card,0,USD,False,0.0,,0,0,0.0,3.25,21.65,17.95,False,2025-03-14
SAAS-04519,SAAS-ACC-0199,2025-07-23,starter,monthly,5,47.98,0.15,paid,desktop,technology,medium,Owner 4,white_glove,False,invoice,0,USD,False,0.0,,0,0,0.0,0.0,24.45,23.97,False,2025-07-26
SAAS-04520,SAAS-ACC-0760,2025-09-30,pro,annual,20,162.28,0.2,paid,desktop,technology,small,Owner 3,self_serve,True,card,0,USD,False,0.0,,0,0,0.0,0.22,68.27,66.43,False,2025-10-05
SAAS-04521,SAAS-ACC-1321,2025-12-11,enterprise,annual,48,600.31,0.15,paid,desktop,technology,large,Owner 4,self_serve,True,card,2,USD,False,0.0,,0,0,0.0,0.0,299.33,293.33,True,2026-01-22
SAAS-04522,SAAS-ACC-1882,2024-09-26,pro,monthly,5,121.29,0.4,paid,mobile,technology,small,Owner 3,self_serve,True,ach,0,USD,False,0.0,,0,0,0.0,14.69,20.36,4.46,,2024-10-01
SAAS-04523,SAAS-ACC-2443,2025-04-15,enterprise,annual,33,426.03,0.4,paid,mobile,healthcare,small,Owner 2,self_serve,False,card,5,USD,False,0.0,,0,0,0.0,12.45,91.92,73.51,False,2025-07-12
SAAS-04524,SAAS-ACC-3004,2024-07-06,starter,annual,1,32.34,0.0,organic,mobile,technology,medium,Owner 6,white_glove,False,card,3,USD,False,0.0,,0,0,0.0,0.01,20.26,19.93,False,2024-07-18
SAAS-04525,SAAS-ACC-0365,2025-08-11,enterprise,annual,32,483.57,0.15,paid,desktop,finance,large,Owner 2,white_glove,False,invoice,3,USD,False,0.0,,0,0,0.0,0.0,218.3,213.47,True,2025-10-12
SAAS-04526,SAAS-ACC-0926,2025-10-08,starter,monthly,3,22.61,0.05,paid,desktop,finance,small,Owner 8,guided,False,invoice,2,USD,False,0.0,,0,0,0.0,0.59,12.45,11.63,False,2025-10-08
SAAS-04527,SAAS-ACC-1487,2024-04-30,starter,monthly,2,32.94,0.0,partner,desktop,healthcare,small,Owner 5,self_serve,True,card,2,USD,False,0.0,,0,0,0.0,5.91,21.56,15.32,,2024-07-26
SAAS-04528,SAAS-ACC-2048,2024-12-10,enterprise,annual,27,559.02,0.4,paid,desktop,retail,medium,Owner 8,self_serve,False,card,2,USD,False,0.0,,0,0,0.0,1.84,96.39,88.96,False,2025-02-01
SAAS-04529,SAAS-ACC-2609,2025-04-14,enterprise,monthly,51,602.64,0.15,paid,desktop,healthcare,large,Owner 2,white_glove,False,card,2,USD,False,0.0,,0,0,0.0,4.95,253.03,242.05,False,2025-04-20
SAAS-04530,SAAS-ACC-3170,2024-06-05,enterprise,monthly,103,773.2,0.05,paid,desktop,technology,small,Owner 4,guided,False,invoice,0,USD,False,0.0,,0,0,0.0,3.76,392.29,380.79,False,2024-06-07
SAAS-04531,SAAS-ACC-0531,2024-05-29,pro,monthly,7,139.31,0.0,organic,desktop,retail,medium,Owner 8,white_glove,False,card,0,USD,False,0.0,,0,0,0.0,0.0,83.34,81.95,False,2024-08-16
SAAS-04532,SAAS-ACC-1092,2025-10-24,starter,monthly,1,28.37,0.0,paid,desktop,retail,small,Owner 4,guided,False,card,6,USD,False,0.0,,0,0,0.0,4.43,18.91,13.97,False,2026-01-11
SAAS-04533,SAAS-ACC-1653,2024-01-15,pro,annual,15,136.46,0.3,outbound_sales,desktop,retail,small,Owner 5,self_serve,True,card,3,USD,False,0.0,,0,0,0.0,0.0,44.84,43.47,True,2024-03-19
SAAS-04534,SAAS-ACC-2214,2024-12-26,pro,monthly,25,196.82,0.1,organic,desktop,retail,small,Owner 2,white_glove,False,invoice,1,USD,False,0.0,,0,0,0.0,7.76,104.74,95.01,False,2025-02-14
SAAS-04535,SAAS-ACC-2775,2025-08-03,starter,monthly,3,53.16,0.0,organic,desktop,finance,small,Owner 2,self_serve,True,card,2,USD,False,0.0,,0,0,0.0,0.0,31.62,31.09,False,2025-10-05
SAAS-04536,SAAS-ACC-0136,2024-01-04,enterprise,annual,60,554.53,0.05,paid,desktop,technology,medium,Owner 1,self_serve,True,card,1,USD,False,0.0,,0,0,0.0,1.39,293.55,286.61,False,2024-02-19
SAAS-04537,SAAS-ACC-0697,2025-03-19,pro,monthly,4,142.25,0.15,organic,desktop,manufacturing,small,Owner 1,guided,False,card,3,USD,False,0.0,,0,0,0.0,0.0,67.12,65.7,False,2025-04-25
SAAS-04538,SAAS-ACC-1258,2025-10-14,starter,annual,1,41.45,0.0,organic,desktop,finance,small,Owner 3,white_glove,False,invoice,3,USD,False,0.0,,0,0,0.0,14.72,27.67,12.53,True,2025-11-03
SAAS-04539,SAAS-ACC-1819,2024-06-02,starter,monthly,2,44.91,0.2,partner,desktop,finance,small,Owner 6,guided,False,invoice,0,USD,False,0.0,,0,0,0.0,14.84,18.26,2.97,False,2024-07-04
SAAS-04540,SAAS-ACC-2380,2025-01-22,starter,annual,1,35.0,0.1,organic,mobile,manufacturing,large,Owner 1,self_serve,False,card,0,USD,True,27.09,2025-03-03,0,0,0.0,0.0,-11.29,-11.64,False,2025-02-26
SAAS-04541,SAAS-ACC-2941,2024-11-20,starter,monthly,5,44.29,0.3,paid,mobile,retail,small,Owner 1,guided,False,card,1,USD,False,0.0,,0,0,0.0,8.92,15.51,6.15,False,2025-02-07
SAAS-04542,SAAS-ACC-0302,2025-03-27,pro,monthly,9,122.67,0.3,partner,desktop,finance,small,Owner 4,self_serve,False,card,0,USD,False,0.0,,0,0,0.0,11.84,43.15,30.08,False,2025-05-29
SAAS-04543,SAAS-ACC-0863,2025-12-10,starter,annual,5,44.16,0.05,outbound_sales,desktop,retail,medium,Owner 7,self_serve,True,card,4,USD,False,0.0,,0,0,0.0,13.0,23.14,9.7,False,2026-01-11
SAAS-04544,SAAS-ACC-1424,2024-10-19,starter,monthly,5,51.64,0.3,organic,desktop,finance,medium,Owner 6,guided,False,ach,0,USD,False,0.0,,0,0,0.0,0.0,16.42,15.91,False,2024-11-03
SAAS-04545,SAAS-ACC-1985,2024-04-17,pro,annual,21,192.43,0.15,paid,mobile,technology,small,Owner 6,guided,False,ach,1,USD,False,0.0,,0,0,0.0,0.0,90.33,88.4,False,2024-04-24
SAAS-04546,SAAS-ACC-2546,2025-04-04,starter,monthly,2,37.24,0.3,organic,desktop,retail,small,Owner 5,self_serve,False,ach,1,USD,False,0.0,,0,0,0.0,11.55,13.72,1.8,False,2025-05-10
SAAS-04547,SAAS-ACC-3107,2024-04-15,starter,monthly,1,36.46,0.0,organic,desktop,healthcare,small,Owner 6,guided,True,card,0,USD,False,0.0,,0,0,0.0,8.04,21.28,12.87,True,2024-05-12
SAAS-04548,SAAS-ACC-0468,2025-02-07,enterprise,annual,63,707.94,0.05,partner,desktop,finance,medium,Owner 2,self_serve,True,ach,3,USD,False,0.0,,0,0,0.0,0.0,385.97,378.89,False,2025-03-09
SAAS-04549,SAAS-ACC-1029,2025-01-09,pro,monthly,23,158.52,0.3,partner,desktop,retail,small,Owner 4,guided,False,card,2,USD,True,94.36,2025-01-31,0,0,0.0,0.0,-46.86,-48.45,False,2025-03-29
SAAS-04550,SAAS-ACC-1590,2025-10-07,pro,annual,6,101.8,0.0,organic,desktop,healthcare,medium,Owner 1,white_glove,False,invoice,0,USD,False,0.0,,0,0,0.0,0.0,67.41,66.39,False,2025-11-12
SAAS-04551,SAAS-ACC-2151,2025-02-21,starter,monthly,2,47.28,0.4,organic,desktop,finance,medium,Owner 7,self_serve,True,card,1,USD,False,0.0,,0,0,0.0,2.09,12.91,10.34,True,2025-03-02
SAAS-04552,SAAS-ACC-2712,2025-01-16,starter,monthly,1,31.62,0.2,partner,desktop,finance,medium,Owner 2,guided,True,card,0,USD,False,0.0,,0,0,0.0,16.7,11.62,-5.4,False,2025-02-28
SAAS-04553,SAAS-ACC-0073,2024-03-16,starter,monthly,5,51.19,0.0,organic,desktop,retail,small,Owner 8,white_glove,False,card,4,USD,False,0.0,,0,0,0.0,7.63,33.31,25.17,True,2024-04-10
SAAS-04554,SAAS-ACC-0634,2025-07-30,starter,monthly,5,46.92,0.0,outbound_sales,desktop,retail,medium,Owner 8,guided,False,invoice,0,USD,False,0.0,,0,0,0.0,1.76,28.56,26.33,False,2025-10-11
SAAS-04555,SAAS-ACC-1195,2025-03-09,pro,monthly,25,182.98,0.2,organic,desktop,finance,small,Owner 6,self_serve,True,card,0,USD,False,0.0,,0,0,0.0,4.45,76.04,69.77,False,2025-05-16
SAAS-04556,SAAS-ACC-1756,2024-02-06,starter,annual,1,36.09,0.3,paid,desktop,healthcare,medium,Owner 1,guided,True,card,1,USD,False,0.0,,0,0,0.0,8.42,10.34,1.56,True,2024-02-09
SAAS-04557,SAAS-ACC-2317,2025-10-27,starter,annual,3,29.33,0.3,paid,desktop,finance,small,Owner 4,white_glove,False,ach,4,USD,False,0.0,,0,0,0.0,3.79,9.62,5.53,False,2025-11-17
SAAS-04558,SAAS-ACC-2878,2025-04-29,starter,annual,3,37.91,0.0,paid,desktop,technology,medium,Owner 1,white_glove,True,card,0,USD,False,0.0,,0,0,0.0,10.16,21.56,11.02,False,2025-07-10
SAAS-04559,SAAS-ACC-0239,2025-05-16,starter,annual,5,58.29,0.15,organic,desktop,retail,small,Owner 2,white_glove,False,card,5,USD,False,0.0,,0,0,0.0,3.36,23.87,19.7,False,2025-07-13
SAAS-04560,SAAS-ACC-0800,2025-05-27,enterprise,monthly,1,483.26,0.0,organic,desktop,technology,medium,Owner 5,self_serve,True,card,3,USD,False,0.0,,0,0,0.0,5.57,266.46,256.06,False,2025-08-09
SAAS-04561,SAAS-ACC-1361,2025-04-18,starter,monthly,5,44.52,0.15,organic,desktop,manufacturing,small,Owner 6,guided,False,ach,1,USD,False,0.0,,0,0,0.0,3.43,20.04,16.16,False,2025-06-30
SAAS-04562,SAAS-ACC-1922,2025-11-11,enterprise,annual,45,596.78,0.1,organic,desktop,finance,large,Owner 2,self_serve,True,card,3,USD,False,0.0,,1,0,0.0,8.03,304.35,290.35,True,2025-12-16
SAAS-04563,SAAS-ACC-2483,2024-01-23,starter,annual,1,30.55,0.15,organic,desktop,manufacturing,medium,Owner 2,guided,True,card,5,USD,False,0.0,,0,0,0.0,0.0,13.42,12.99,True,2024-03-20
SAAS-04564,SAAS-ACC-3044,2024-09-29,pro,annual,14,123.93,0.1,organic,desktop,healthcare,medium,Owner 8,white_glove,True,invoice,0,USD,False,0.0,,0,0,0.0,14.43,65.6,49.92,False,2024-12-07
SAAS-04565,SAAS-ACC-0405,2025-11-07,pro,monthly,21,179.35,0.3,paid,desktop,healthcare,small,Owner 4,guided,False,card,3,USD,False,0.0,,0,0,0.0,4.03,44.93,39.11,False,2026-02-02
