booking_id,booking_date,split_label,outcomes_final
SYN-04905,2024-10-23,development,true
SYN-04906,2024-04-26,development,true
SYN-04907,2024-10-01,development,true
SYN-04908,2025-08-02,future_holdout,true
SYN-04909,2025-12-28,future_holdout,true
SYN-04910,2024-12-18,development,true
SYN-04911,2025-12-31,future_holdout,true
SYN-04912,2025-02-09,validation,true
SYN-04913,2024-10-08,development,true
SYN-04914,2025-08-07,future_holdout,true
SYN-04915,2024-05-02,development,true
SYN-04916,2025-03-19,validation,true
SYN-04917,2024-01-12,development,true
SYN-04918,2024-09-22,development,true
SYN-04919,2024-11-08,development,true
SYN-04920,2024-10-07,development,true
SYN-04921,2025-12-13,future_holdout,true
SYN-04922,2024-01-28,development,true
SYN-04923,2025-12-24,future_holdout,true
SYN-04924,2024-03-20,development,true
SYN-04925,2024-02-12,development,true
SYN-04926,2025-04-14,validation,true
SYN-04927,2024-08-28,development,true
SYN-04928,2024-02-15,development,true
SYN-04929,2025-07-23,future_holdout,true
SYN-04930,2025-12-06,future_holdout,true
SYN-04931,2024-09-19,development,true
SYN-04932,2025-12-18,future_holdout,true
SYN-04933,2024-03-15,development,true
SYN-04934,2025-01-30,validation,true
SYN-04935,2024-05-23,development,true
SYN-04936,2024-10-12,development,true
SYN-04937,2024-05-08,development,true
SYN-04938,2025-10-25,future_holdout,true
SYN-04939,2024-09-28,development,true
SYN-04940,2024-02-11,development,true
SYN-04941,2024-04-30,development,true
SYN-04942,2025-08-19,future_holdout,true
SYN-04943,2025-10-13,future_holdout,true
SYN-04944,2024-10-20,development,true
SYN-04945,2024-05-28,development,true
SYN-04946,2024-03-29,development,true
SYN-04947,2025-02-11,validation,true
SYN-04948,2024-09-18,development,true
SYN-04949,2025-10-29,future_holdout,true
SYN-04950,2024-01-22,development,true
SYN-04951,2024-05-27,development,true
SYN-04952,2025-02-04,validation,true
SYN-04953,2025-04-21,validation,true
SYN-04954,2025-05-16,validation,true
SYN-04955,2024-01-30,development,true
SYN-04956,2025-10-23,future_holdout,true
SYN-04957,2024-06-11,development,true
SYN-04958,2024-10-07,development,true
SYN-04959,2025-03-17,validation,true
SYN-04960,2024-01-20,development,true
SYN-04961,2025-05-24,validation,true
SYN-04962,2024-09-08,development,true
SYN-04963,2025-08-24,future_holdout,true
SYN-04964,2024-03-06,development,true
SYN-04965,2024-07-19,development,true
SYN-04966,2024-04-13,development,true
SYN-04967,2025-08-24,future_holdout,true
SYN-04968,2025-06-06,validation,true
SYN-04969,2025-09-05,future_holdout,true
SYN-04970,2024-03-31,development,true
SYN-04971,2025-02-02,validation,true
SYN-04972,2024-10-17,development,true
SYN-04973,2024-12-28,development,true
SYN-04974,2025-09-25,future_holdout,true
SYN-04975,2024-02-01,development,true
SYN-04976,2025-01-06,validation,true
SYN-04977,2025-01-01,validation,true
SYN-04978,2025-10-03,future_holdout,true
SYN-04979,2024-06-09,development,true
SYN-04980,2025-10-10,future_holdout,true
SYN-04981,2025-01-16,validation,true
SYN-04982,2024-08-29,development,true
SYN-04983,2025-10-23,future_holdout,true
SYN-04984,2025-09-24,future_holdout,true
SYN-04985,2024-04-04,development,true
SYN-04986,2024-09-15,development,true
SYN-04987,2025-12-22,future_holdout,true
SYN-04988,2025-12-21,future_holdout,true
SYN-04989,2024-09-24,development,true
SYN-04990,2025-06-21,validation,true
SYN-04991,2024-10-30,development,true
SYN-04992,2025-01-06,validation,true
SYN-04993,2024-06-21,development,true
SYN-04994,2024-01-05,development,true
SYN-04995,2024-12-24,development,true
SYN-04996,2024-03-29,development,true
SYN-04997,2025-03-18,validation,true
SYN-04998,2025-01-10,validation,true
SYN-04999,2024-06-26,development,true
SYN-05000,2024-10-15,development,true
SYN-05001,2025-11-02,future_holdout,true
SYN-05002,2025-03-05,validation,true
SYN-05003,2024-06-01,development,true
SYN-05004,2025-05-15,validation,true
SYN-05005,2025-04-18,validation,true
SYN-05006,2024-09-16,development,true
SYN-05007,2025-01-04,validation,true
SYN-05008,2024-12-02,development,true
SYN-05009,2025-01-19,validation,true
SYN-05010,2025-05-26,validation,true
SYN-05011,2025-05-08,validation,true
SYN-05012,2024-09-07,development,true
SYN-05013,2024-07-12,development,true
SYN-05014,2024-08-02,development,true
SYN-05015,2025-08-01,future_holdout,true
SYN-05016,2025-05-06,validation,true
SYN-05017,2025-07-29,future_holdout,true
SYN-05018,2024-06-21,development,true
SYN-05019,2024-10-06,development,true
SYN-05020,2025-11-12,future_holdout,true
SYN-05021,2024-01-08,development,true
SYN-05022,2025-05-31,validation,true
SYN-05023,2024-01-01,development,true
SYN-05024,2025-11-18,future_holdout,true
SYN-05025,2025-07-21,future_holdout,true
SYN-05026,2025-07-31,future_holdout,true
SYN-05027,2024-08-30,development,true
SYN-05028,2024-02-16,development,true
SYN-05029,2025-06-07,validation,true
SYN-05030,2024-06-30,development,true
SYN-05031,2025-06-25,validation,true
SYN-05032,2025-05-19,validation,true
SYN-05033,2025-06-27,validation,true
SYN-05034,2025-08-02,future_holdout,true
SYN-05035,2024-08-16,development,true
SYN-05036,2025-08-17,future_holdout,true
SYN-05037,2024-02-27,development,true
SYN-05038,2024-11-08,development,true
SYN-05039,2024-10-16,development,true
SYN-05040,2025-01-04,validation,true
SYN-05041,2025-01-24,validation,true
SYN-05042,2025-05-22,validation,true
SYN-05043,2024-06-18,development,true
SYN-05044,2024-04-11,development,true
SYN-05045,2024-01-05,development,true
SYN-05046,2025-10-26,future_holdout,true
SYN-05047,2025-06-12,validation,true
SYN-05048,2024-03-23,development,true
SYN-05049,2025-07-12,future_holdout,true
SYN-05050,2024-05-31,development,true
SYN-05051,2024-03-29,development,true
SYN-05052,2025-02-04,validation,true
SYN-05053,2025-01-14,validation,true
SYN-05054,2025-03-20,validation,true
SYN-05055,2024-01-17,development,true
SYN-05056,2025-10-08,future_holdout,true
SYN-05057,2025-05-08,validation,true
SYN-05058,2025-10-31,future_holdout,true
SYN-05059,2025-09-13,future_holdout,true
SYN-05060,2025-05-02,validation,true
SYN-05061,2024-11-18,development,true
SYN-05062,2024-12-24,development,true
SYN-05063,2025-06-12,validation,true
SYN-05064,2025-04-12,validation,true
SYN-05065,2025-07-13,future_holdout,true
SYN-05066,2025-01-24,validation,true
SYN-05067,2025-07-20,future_holdout,true
SYN-05068,2025-03-14,validation,true
SYN-05069,2025-08-15,future_holdout,true
SYN-05070,2024-11-13,development,true
SYN-05071,2025-01-06,validation,true
SYN-05072,2025-10-29,future_holdout,true
SYN-05073,2025-11-24,future_holdout,true
SYN-05074,2024-05-22,development,true
SYN-05075,2025-01-31,validation,true
SYN-05076,2024-05-16,development,true
SYN-05077,2025-10-19,future_holdout,true
SYN-05078,2025-03-25,validation,true
SYN-05079,2024-02-15,development,true
SYN-05080,2024-08-06,development,true
SYN-05081,2025-03-25,validation,true
SYN-05082,2024-02-08,development,true
SYN-05083,2025-09-01,future_holdout,true
SYN-05084,2024-05-30,development,true
SYN-05085,2024-03-06,development,true
SYN-05086,2025-05-09,validation,true
SYN-05087,2024-10-09,development,true
SYN-05088,2024-07-06,development,true
SYN-05089,2024-02-08,development,true
SYN-05090,2024-04-27,development,true
SYN-05091,2024-10-02,development,true
SYN-05092,2025-09-27,future_holdout,true
SYN-05093,2024-06-21,development,true
SYN-05094,2024-07-09,development,true
SYN-05095,2025-05-19,validation,true
SYN-05096,2025-09-16,future_holdout,true
SYN-05097,2024-01-12,development,true
SYN-05098,2025-02-27,validation,true
SYN-05099,2024-09-06,development,true
SYN-05100,2025-02-09,validation,true
SYN-05101,2025-12-18,future_holdout,true
SYN-05102,2024-04-16,development,true
SYN-05103,2024-11-03,development,true
SYN-05104,2025-05-21,validation,true
SYN-05105,2025-01-13,validation,true
SYN-05106,2024-07-21,development,true
SYN-05107,2025-12-04,future_holdout,true
SYN-05108,2025-01-07,validation,true
SYN-05109,2024-04-20,development,true
SYN-05110,2024-03-19,development,true
SYN-05111,2025-08-12,future_holdout,true
SYN-05112,2024-02-06,development,true
SYN-05113,2025-04-20,validation,true
SYN-05114,2025-03-10,validation,true
SYN-05115,2025-07-15,future_holdout,true
SYN-05116,2025-02-23,validation,true
SYN-05117,2025-04-04,validation,true
SYN-05118,2024-06-07,development,true
SYN-05119,2025-12-28,future_holdout,true
SYN-05120,2025-02-05,validation,true
SYN-05121,2025-06-16,validation,true
SYN-05122,2024-01-23,development,true
SYN-05123,2024-08-29,development,true
SYN-05124,2025-12-12,future_holdout,true
SYN-05125,2025-12-14,future_holdout,true
SYN-05126,2024-09-09,development,true
SYN-05127,2025-04-08,validation,true
SYN-05128,2024-10-17,development,true
SYN-05129,2024-09-15,development,true
SYN-05130,2024-07-11,development,true
SYN-05131,2024-11-29,development,true
SYN-05132,2025-06-02,validation,true
SYN-05133,2025-11-15,future_holdout,true
SYN-05134,2024-01-13,development,true
SYN-05135,2024-08-20,development,true
SYN-05136,2025-04-29,validation,true
SYN-05137,2025-06-08,validation,true
SYN-05138,2025-08-16,future_holdout,true
SYN-05139,2024-04-24,development,true
SYN-05140,2024-08-10,development,true
SYN-05141,2024-10-25,development,true
SYN-05142,2024-08-30,development,true
SYN-05143,2024-12-30,development,true
SYN-05144,2025-05-05,validation,true
SYN-05145,2024-05-29,development,true
SYN-05146,2024-06-25,development,true
SYN-05147,2024-02-22,development,true
SYN-05148,2025-12-15,future_holdout,true
SYN-05149,2025-01-26,validation,true
SYN-05150,2024-07-08,development,true
SYN-05151,2025-08-24,future_holdout,true
SYN-05152,2024-05-02,development,true
SYN-05153,2025-01-25,validation,true
SYN-05154,2024-12-15,development,true
SYN-05155,2024-08-26,development,true
SYN-05156,2025-10-08,future_holdout,true
SYN-05157,2025-11-30,future_holdout,true
SYN-05158,2025-09-04,future_holdout,true
SYN-05159,2024-07-24,development,true
SYN-05160,2025-11-07,future_holdout,true
SYN-05161,2025-02-20,validation,true
SYN-05162,2024-04-29,development,true
SYN-05163,2025-10-16,future_holdout,true
SYN-05164,2025-12-02,future_holdout,true
SYN-05165,2025-02-07,validation,true
SYN-05166,2024-10-30,development,true
SYN-05167,2025-08-19,future_holdout,true
SYN-05168,2025-07-31,future_holdout,true
SYN-05169,2024-02-20,development,true
SYN-05170,2024-03-22,development,true
SYN-05171,2025-06-25,validation,true
SYN-05172,2025-09-04,future_holdout,true
SYN-05173,2025-02-04,validation,true
SYN-05174,2025-11-16,future_holdout,true
SYN-05175,2025-03-23,validation,true
SYN-05176,2024-06-10,development,true
SYN-05177,2025-01-04,validation,true
SYN-05178,2025-11-08,future_holdout,true
SYN-05179,2024-06-05,development,true
SYN-05180,2025-08-25,future_holdout,true
SYN-05181,2024-09-15,development,true
SYN-05182,2025-11-28,future_holdout,true
SYN-05183,2025-02-26,validation,true
SYN-05184,2025-04-05,validation,true
SYN-05185,2024-11-21,development,true
SYN-05186,2024-07-27,development,true
SYN-05187,2025-09-10,future_holdout,true
SYN-05188,2024-11-24,development,true
SYN-05189,2025-08-28,future_holdout,true
SYN-05190,2024-05-09,development,true
SYN-05191,2025-09-23,future_holdout,true
SYN-05192,2024-08-08,development,true
SYN-05193,2025-02-10,validation,true
SYN-05194,2025-08-07,future_holdout,true
SYN-05195,2024-08-19,development,true
SYN-05196,2024-10-30,development,true
SYN-05197,2024-08-18,development,true
SYN-05198,2025-09-06,future_holdout,true
SYN-05199,2024-04-28,development,true
SYN-05200,2025-06-22,validation,true
SYN-05201,2024-12-18,development,true
SYN-05202,2025-02-04,validation,true
SYN-05203,2025-11-02,future_holdout,true
SYN-05204,2025-04-16,validation,true
SYN-05205,2025-05-18,validation,true
SYN-05206,2025-08-26,future_holdout,true
SYN-05207,2025-07-22,future_holdout,true
SYN-05208,2025-04-01,validation,true
SYN-05209,2024-01-21,development,true
SYN-05210,2025-12-14,future_holdout,true
SYN-05211,2024-10-08,development,true
SYN-05212,2024-09-15,development,true
SYN-05213,2024-02-21,development,true
SYN-05214,2025-06-06,validation,true
SYN-05215,2025-08-28,future_holdout,true
SYN-05216,2024-06-25,development,true
SYN-05217,2025-05-19,validation,true
SYN-05218,2024-04-25,development,true
SYN-05219,2025-09-16,future_holdout,true
SYN-05220,2024-08-10,development,true
SYN-05221,2025-02-13,validation,true
SYN-05222,2024-11-05,development,true
SYN-05223,2025-03-04,validation,true
SYN-05224,2024-10-22,development,true
SYN-05225,2024-06-07,development,true
SYN-05226,2025-11-04,future_holdout,true
SYN-05227,2025-05-06,validation,true
SYN-05228,2025-10-28,future_holdout,true
SYN-05229,2024-07-13,development,true
SYN-05230,2025-04-05,validation,true
SYN-05231,2025-12-28,future_holdout,true
SYN-05232,2025-12-22,future_holdout,true
SYN-05233,2025-07-30,future_holdout,true
SYN-05234,2025-12-16,future_holdout,true
SYN-05235,2025-04-07,validation,true
SYN-05236,2025-03-23,validation,true
SYN-05237,2025-03-24,validation,true
SYN-05238,2025-09-13,future_holdout,true
SYN-05239,2024-01-20,development,true
SYN-05240,2024-12-04,development,true
SYN-05241,2025-02-05,validation,true
SYN-05242,2024-06-13,development,true
SYN-05243,2025-07-04,future_holdout,true
SYN-05244,2025-04-02,validation,true
SYN-05245,2025-08-26,future_holdout,true
SYN-05246,2025-10-08,future_holdout,true
SYN-05247,2024-06-24,development,true
SYN-05248,2024-09-20,development,true
SYN-05249,2024-03-09,development,true
SYN-05250,2024-05-16,development,true
SYN-05251,2025-07-31,future_holdout,true
SYN-05252,2025-04-24,validation,true
SYN-05253,2024-03-02,development,true
SYN-05254,2024-07-16,development,true
SYN-05255,2025-03-11,validation,true
SYN-05256,2024-02-26,development,true
SYN-05257,2025-01-14,validation,true
SYN-05258,2025-02-06,validation,true
SYN-05259,2025-04-08,validation,true
SYN-05260,2025-01-23,validation,true
SYN-05261,2025-10-03,future_holdout,true
SYN-05262,2024-02-26,development,true
SYN-05263,2025-10-18,future_holdout,true
SYN-05264,2025-04-25,validation,true
SYN-05265,2025-08-27,future_holdout,true
SYN-05266,2025-05-16,validation,true
SYN-05267,2024-10-11,development,true
SYN-05268,2024-10-14,development,true
SYN-05269,2025-05-15,validation,true
SYN-05270,2025-06-08,validation,true
SYN-05271,2025-02-19,validation,true
SYN-05272,2024-05-27,development,true
SYN-05273,2024-01-26,development,true
SYN-05274,2025-12-04,future_holdout,true
SYN-05275,2025-09-13,future_holdout,true
SYN-05276,2024-09-12,development,true
SYN-05277,2025-08-20,future_holdout,true
SYN-05278,2024-08-29,development,true
SYN-05279,2025-10-18,future_holdout,true
SYN-05280,2024-12-29,development,true
SYN-05281,2025-05-27,validation,true
SYN-05282,2024-05-07,development,true
SYN-05283,2024-07-09,development,true
SYN-05284,2024-08-08,development,true
SYN-05285,2024-01-14,development,true
SYN-05286,2024-12-05,development,true
SYN-05287,2025-09-01,future_holdout,true
SYN-05288,2024-07-27,development,true
SYN-05289,2024-06-04,development,true
SYN-05290,2024-11-07,development,true
SYN-05291,2024-06-02,development,true
SYN-05292,2025-05-23,validation,true
SYN-05293,2025-04-22,validation,true
SYN-05294,2024-01-03,development,true
SYN-05295,2025-06-22,validation,true
SYN-05296,2024-07-04,development,true
SYN-05297,2024-01-26,development,true
SYN-05298,2025-07-14,future_holdout,true
SYN-05299,2024-07-07,development,true
SYN-05300,2024-05-05,development,true
SYN-05301,2025-04-11,validation,true
SYN-05302,2024-10-16,development,true
SYN-05303,2025-04-13,validation,true
SYN-05304,2024-11-21,development,true
SYN-05305,2024-05-20,development,true
SYN-05306,2025-11-11,future_holdout,true
SYN-05307,2025-06-21,validation,true
SYN-05308,2024-01-19,development,true
SYN-05309,2025-12-23,future_holdout,true
SYN-05310,2025-01-03,validation,true
SYN-05311,2025-06-30,validation,true
SYN-05312,2025-05-14,validation,true
SYN-05313,2025-04-07,validation,true
SYN-05314,2025-11-20,future_holdout,true
SYN-05315,2024-08-13,development,true
SYN-05316,2024-06-10,development,true
SYN-05317,2025-08-29,future_holdout,true
SYN-05318,2024-08-22,development,true
SYN-05319,2024-05-28,development,true
SYN-05320,2025-08-23,future_holdout,true
SYN-05321,2024-05-13,development,true
SYN-05322,2025-02-27,validation,true
SYN-05323,2024-12-05,development,true
SYN-05324,2024-11-06,development,true
SYN-05325,2025-11-28,future_holdout,true
SYN-05326,2025-03-15,validation,true
SYN-05327,2025-03-20,validation,true
SYN-05328,2025-11-12,future_holdout,true
SYN-05329,2025-05-17,validation,true
SYN-05330,2025-09-11,future_holdout,true
SYN-05331,2024-12-16,development,true
SYN-05332,2025-03-19,validation,true
SYN-05333,2024-03-27,development,true
SYN-05334,2024-02-04,development,true
SYN-05335,2024-03-04,development,true
SYN-05336,2025-07-12,future_holdout,true
SYN-05337,2025-03-30,validation,true
SYN-05338,2025-02-12,validation,true
SYN-05339,2024-12-04,development,true
SYN-05340,2024-10-04,development,true
SYN-05341,2025-07-08,future_holdout,true
SYN-05342,2024-02-24,development,true
SYN-05343,2025-03-17,validation,true
SYN-05344,2024-04-19,development,true
SYN-05345,2024-06-26,development,true
SYN-05346,2024-08-29,development,true
SYN-05347,2025-04-15,validation,true
SYN-05348,2024-06-08,development,true
SYN-05349,2024-05-30,development,true
SYN-05350,2025-08-24,future_holdout,true
SYN-05351,2024-09-27,development,true
SYN-05352,2024-11-03,development,true
SYN-05353,2025-07-03,future_holdout,true
SYN-05354,2024-12-09,development,true
SYN-05355,2025-04-21,validation,true
SYN-05356,2025-01-02,validation,true
SYN-05357,2024-04-08,development,true
SYN-05358,2024-04-29,development,true
SYN-05359,2024-01-02,development,true
SYN-05360,2024-07-09,development,true
SYN-05361,2025-12-24,future_holdout,true
SYN-05362,2024-10-22,development,true
SYN-05363,2024-06-23,development,true
SYN-05364,2025-01-01,validation,true
SYN-05365,2025-04-19,validation,true
SYN-05366,2025-09-25,future_holdout,true
SYN-05367,2024-04-20,development,true
SYN-05368,2024-11-17,development,true
SYN-05369,2024-07-19,development,true
SYN-05370,2025-09-26,future_holdout,true
SYN-05371,2024-01-05,development,true
SYN-05372,2025-10-20,future_holdout,true
SYN-05373,2024-05-09,development,true
SYN-05374,2024-10-27,development,true
SYN-05375,2025-12-16,future_holdout,true
SYN-05376,2024-06-19,development,true
SYN-05377,2025-08-23,future_holdout,true
SYN-05378,2024-11-07,development,true
SYN-05379,2025-03-12,validation,true
SYN-05380,2024-03-22,development,true
SYN-05381,2024-12-28,development,true
SYN-05382,2024-08-23,development,true
SYN-05383,2025-10-13,future_holdout,true
SYN-05384,2024-08-08,development,true
SYN-05385,2025-06-15,validation,true
SYN-05386,2024-01-23,development,true
SYN-05387,2025-01-02,validation,true
SYN-05388,2024-06-06,development,true
SYN-05389,2025-04-06,validation,true
SYN-05390,2025-06-25,validation,true
SYN-05391,2025-09-12,future_holdout,true
SYN-05392,2024-07-08,development,true
SYN-05393,2025-01-17,validation,true
SYN-05394,2024-02-10,development,true
SYN-05395,2024-08-05,development,true
SYN-05396,2025-08-30,future_holdout,true
SYN-05397,2024-02-25,development,true
SYN-05398,2024-06-13,development,true
SYN-05399,2024-03-21,development,true
SYN-05400,2024-08-24,development,true
SYN-05401,2025-11-01,future_holdout,true
SYN-05402,2024-04-22,development,true
SYN-05403,2025-03-27,validation,true
SYN-05404,2025-02-01,validation,true
SYN-05405,2024-05-26,development,true
SYN-05406,2024-10-15,development,true
SYN-05407,2024-06-09,development,true
SYN-05408,2025-10-22,future_holdout,true
SYN-05409,2024-03-11,development,true
SYN-05410,2025-05-15,validation,true
SYN-05411,2024-03-07,development,true
SYN-05412,2025-02-23,validation,true
SYN-05413,2024-04-20,development,true
SYN-05414,2024-03-01,development,true
SYN-05415,2024-05-11,development,true
SYN-05416,2024-05-22,development,true
SYN-05417,2024-02-13,development,true
SYN-05418,2024-11-27,development,true
SYN-05419,2025-03-03,validation,true
SYN-05420,2025-12-18,future_holdout,true
SYN-05421,2025-06-08,validation,true
SYN-05422,2024-03-09,development,true
SYN-05423,2025-11-28,future_holdout,true
SYN-05424,2025-02-07,validation,true
SYN-05425,2024-10-15,development,true
SYN-05426,2024-05-24,development,true
SYN-05427,2024-08-19,development,true
SYN-05428,2025-04-20,validation,true
SYN-05429,2024-09-05,development,true
SYN-05430,2025-05-27,validation,true
SYN-05431,2025-10-22,future_holdout,true
SYN-05432,2024-05-22,development,true
SYN-05433,2025-11-15,future_holdout,true
SYN-05434,2024-03-24,development,true
SYN-05435,2025-02-11,validation,true
SYN-05436,2024-04-25,development,true
SYN-05437,2025-01-27,validation,true
SYN-05438,2024-02-18,development,true
SYN-05439,2025-10-17,future_holdout,true
SYN-05440,2025-04-08,validation,true
SYN-05441,2024-05-14,development,true
SYN-05442,2024-04-12,development,true
SYN-05443,2024-07-06,development,true
SYN-05444,2025-01-07,validation,true
SYN-05445,2025-10-02,future_holdout,true
SYN-05446,2025-07-23,future_holdout,true
SYN-05447,2025-10-24,future_holdout,true
SYN-05448,2025-03-13,validation,true
SYN-05449,2024-02-02,development,true
SYN-05450,2025-02-18,validation,true
SYN-05451,2024-10-06,development,true
SYN-05452,2024-12-21,development,true
SYN-05453,2024-05-27,development,true
SYN-05454,2024-11-28,development,true
SYN-05455,2025-04-11,validation,true
SYN-05456,2024-08-04,development,true
SYN-05457,2024-04-12,development,true
SYN-05458,2025-01-26,validation,true
SYN-05459,2025-09-11,future_holdout,true
SYN-05460,2024-10-17,development,true
SYN-05461,2024-07-15,development,true
SYN-05462,2025-06-06,validation,true
SYN-05463,2025-10-30,future_holdout,true
SYN-05464,2025-12-16,future_holdout,true
SYN-05465,2025-05-09,validation,true
SYN-05466,2024-01-28,development,true
SYN-05467,2024-07-17,development,true
SYN-05468,2025-11-29,future_holdout,true
SYN-05469,2024-08-22,development,true
SYN-05470,2025-09-07,future_holdout,true
SYN-05471,2025-01-02,validation,true
SYN-05472,2024-02-15,development,true
SYN-05473,2024-11-18,development,true
SYN-05474,2024-09-18,development,true
SYN-05475,2025-11-21,future_holdout,true
SYN-05476,2025-10-10,future_holdout,true
SYN-05477,2025-07-05,future_holdout,true
SYN-05478,2024-10-03,development,true
SYN-05479,2024-10-17,development,true
SYN-05480,2025-10-20,future_holdout,true
SYN-05481,2024-12-14,development,true
SYN-05482,2024-09-07,development,true
SYN-05483,2025-04-15,validation,true
SYN-05484,2025-07-16,future_holdout,true
SYN-05485,2025-05-25,validation,true
SYN-05486,2024-03-07,development,true
SYN-05487,2024-06-27,development,true
SYN-05488,2024-02-16,development,true
SYN-05489,2024-06-13,development,true
SYN-05490,2024-04-20,development,true
SYN-05491,2024-03-03,development,true
SYN-05492,2025-10-14,future_holdout,true
SYN-05493,2024-10-15,development,true
SYN-05494,2024-05-08,development,true
SYN-05495,2024-10-01,development,true
SYN-05496,2024-03-28,development,true
SYN-05497,2025-03-06,validation,true
SYN-05498,2024-01-13,development,true
SYN-05499,2025-09-04,future_holdout,true
SYN-05500,2025-03-09,validation,true
SYN-05501,2024-06-27,development,true
SYN-05502,2024-09-17,development,true
SYN-05503,2025-03-10,validation,true
SYN-05504,2025-07-21,future_holdout,true
SYN-05505,2025-07-09,future_holdout,true
SYN-05506,2024-07-30,development,true
SYN-05507,2024-04-10,development,true
SYN-05508,2024-06-21,development,true
SYN-05509,2025-07-11,future_holdout,true
SYN-05510,2025-06-07,validation,true
SYN-05511,2024-04-30,development,true
SYN-05512,2024-08-03,development,true
SYN-05513,2025-06-29,validation,true
SYN-05514,2024-02-24,development,true
SYN-05515,2025-03-31,validation,true
SYN-05516,2025-12-21,future_holdout,true
SYN-05517,2024-05-17,development,true
SYN-05518,2025-09-23,future_holdout,true
SYN-05519,2025-04-09,validation,true
SYN-05520,2025-06-10,validation,true
SYN-05521,2025-05-12,validation,true
SYN-05522,2025-07-09,future_holdout,true
SYN-05523,2024-03-19,development,true
SYN-05524,2025-11-24,future_holdout,true
SYN-05525,2025-07-22,future_holdout,true
SYN-05526,2024-08-11,development,true
SYN-05527,2024-08-03,development,true
SYN-05528,2025-09-27,future_holdout,true
SYN-05529,2024-01-04,development,true
SYN-05530,2024-05-23,development,true
SYN-05531,2025-11-04,future_holdout,true
SYN-05532,2025-03-28,validation,true
SYN-05533,2024-09-13,development,true
SYN-05534,2025-03-01,validation,true
SYN-05535,2025-05-29,validation,true
SYN-05536,2024-04-22,development,true
SYN-05537,2024-10-04,development,true
SYN-05538,2025-02-11,validation,true
SYN-05539,2024-03-15,development,true
SYN-05540,2024-02-28,development,true
SYN-05541,2025-04-28,validation,true
SYN-05542,2025-07-28,future_holdout,true
SYN-05543,2024-06-02,development,true
SYN-05544,2024-12-18,development,true
SYN-05545,2025-06-02,validation,true
SYN-05546,2025-08-23,future_holdout,true
SYN-05547,2025-01-01,validation,true
SYN-05548,2025-11-09,future_holdout,true
SYN-05549,2024-11-16,development,true
SYN-05550,2025-03-10,validation,true
SYN-05551,2024-10-15,development,true
SYN-05552,2024-05-17,development,true
SYN-05553,2024-12-30,development,true
SYN-05554,2024-08-23,development,true
SYN-05555,2025-11-29,future_holdout,true
SYN-05556,2025-02-09,validation,true
SYN-05557,2025-02-09,validation,true
SYN-05558,2025-04-23,validation,true
SYN-05559,2025-11-25,future_holdout,true
SYN-05560,2025-06-29,validation,true
SYN-05561,2025-10-19,future_holdout,true
SYN-05562,2024-08-26,development,true
SYN-05563,2025-10-23,future_holdout,true
SYN-05564,2024-11-17,development,true
SYN-05565,2024-09-11,development,true
SYN-05566,2024-03-25,development,true
SYN-05567,2025-12-04,future_holdout,true
SYN-05568,2025-03-13,validation,true
SYN-05569,2024-11-18,development,true
SYN-05570,2025-03-10,validation,true
SYN-05571,2025-02-24,validation,true
SYN-05572,2024-05-28,development,true
SYN-05573,2025-08-06,future_holdout,true
SYN-05574,2024-11-11,development,true
SYN-05575,2025-01-21,validation,true
SYN-05576,2024-05-22,development,true
SYN-05577,2024-02-26,development,true
SYN-05578,2024-07-17,development,true
SYN-05579,2025-11-13,future_holdout,true
SYN-05580,2025-01-24,validation,true
SYN-05581,2025-04-29,validation,true
SYN-05582,2024-12-06,development,true
SYN-05583,2024-03-24,development,true
SYN-05584,2024-07-30,development,true
SYN-05585,2025-08-03,future_holdout,true
SYN-05586,2024-07-23,development,true
SYN-05587,2024-09-02,development,true
SYN-05588,2024-01-30,development,true
SYN-05589,2024-08-13,development,true
SYN-05590,2024-05-12,development,true
SYN-05591,2025-02-02,validation,true
SYN-05592,2024-12-31,development,true
SYN-05593,2024-06-28,development,true
SYN-05594,2025-01-20,validation,true
SYN-05595,2024-07-19,development,true
SYN-05596,2024-10-11,development,true
SYN-05597,2025-08-07,future_holdout,true
SYN-05598,2025-07-09,future_holdout,true
SYN-05599,2025-12-23,future_holdout,true
SYN-05600,2025-06-26,validation,true
SYN-05601,2025-07-20,future_holdout,true
SYN-05602,2024-02-18,development,true
SYN-05603,2025-09-16,future_holdout,true
SYN-05604,2024-02-09,development,true
SYN-05605,2024-11-15,development,true
SYN-05606,2024-07-14,development,true
SYN-05607,2024-11-02,development,true
SYN-05608,2025-03-10,validation,true
SYN-05609,2024-07-09,development,true
SYN-05610,2025-07-12,future_holdout,true
SYN-05611,2024-08-26,development,true
SYN-05612,2025-09-25,future_holdout,true
SYN-05613,2024-04-01,development,true
SYN-05614,2024-05-09,development,true
SYN-05615,2024-10-11,development,true
SYN-05616,2025-08-01,future_holdout,true
SYN-05617,2025-05-28,validation,true
SYN-05618,2024-07-26,development,true
SYN-05619,2024-12-22,development,true
SYN-05620,2024-07-28,development,true
SYN-05621,2024-10-09,development,true
SYN-05622,2025-11-12,future_holdout,true
SYN-05623,2024-03-28,development,true
SYN-05624,2025-10-01,future_holdout,true
SYN-05625,2025-12-18,future_holdout,true
SYN-05626,2024-05-24,development,true
SYN-05627,2025-02-18,validation,true
SYN-05628,2024-08-25,development,true
SYN-05629,2025-06-12,validation,true
SYN-05630,2024-12-02,development,true
