cancellation,refund_amount_eur,support_cost_eur,additional_cost_eur,gross_profit_eur,contribution_margin_eur,repeat_purchase_180d
false,0.0,0.0,40.38,634.78,535.92,false
false,0.0,0.0,34.76,610.07,530.69,false
false,0.0,0.0,69.3,43.99,-55.62,
false,0.0,0.0,19.95,414.17,316.11,
false,0.0,0.0,0.0,732.17,697.9,true
false,0.0,0.0,116.4,483.33,282.39,false
false,0.0,0.0,2.84,270.25,243.32,true
true,2820.73,0.0,61.22,-2416.54,-2548.13,false
false,0.0,0.0,22.52,839.58,772.2,false
false,0.0,0.0,130.76,768.24,570.64,false
false,0.0,0.0,0.0,525.89,483.28,true
false,0.0,0.0,119.7,811.55,645.99,false
false,0.0,0.0,126.95,310.38,166.47,true
true,3691.89,0.0,142.52,-2646.35,-2963.23,
false,0.0,0.0,0.0,551.1,521.91,true
false,0.0,0.0,319.79,459.47,66.59,false
false,0.0,0.0,152.34,816.14,628.3,true
false,0.0,0.0,441.78,0.73,-486.27,false
false,0.0,0.0,8.79,542.32,504.16,false
false,0.0,0.0,76.8,661.5,548.24,false
false,0.0,0.0,135.83,987.84,748.73,false
false,0.0,0.0,2.07,429.74,401.07,false
false,0.0,0.0,183.54,574.32,354.14,
false,0.0,0.0,3.85,775.12,731.96,false
false,0.0,0.0,75.88,123.98,12.34,true
true,2547.53,0.0,101.95,-2189.49,-2379.7,true
false,0.0,0.0,63.55,1054.47,855.02,true
false,0.0,0.0,127.54,249.84,97.82,true
false,0.0,0.0,48.85,774.55,675.45,true
false,0.0,0.0,38.66,664.79,582.9,
false,0.0,0.0,37.13,796.6,705.22,false
false,0.0,0.0,34.81,1118.34,1035.28,false
false,0.0,0.0,46.73,547.14,454.26,true
false,0.0,0.0,4.77,739.72,646.26,false
false,0.0,0.0,105.19,803.09,650.59,true
false,0.0,0.0,73.64,388.23,281.52,false
false,0.0,0.0,64.9,407.73,284.69,true
false,0.0,0.0,86.81,397.74,287.29,false
false,0.0,0.0,60.25,169.58,46.2,false
false,0.0,0.0,48.99,401.15,311.82,false
false,0.0,0.0,89.7,756.53,478.61,false
false,0.0,0.0,0.0,1521.31,1441.69,false
false,0.0,0.0,0.0,1086.64,1034.85,false
false,0.0,0.0,125.89,538.61,328.69,false
false,0.0,0.0,64.96,600.59,508.36,false
false,0.0,0.0,0.0,478.14,445.15,false
false,0.0,0.0,88.88,374.79,267.31,false
false,0.0,0.0,20.59,374.05,285.61,false
false,0.0,0.0,0.0,945.82,881.14,true
false,0.0,0.0,41.47,515.01,438.74,
false,0.0,0.0,41.34,444.38,372.32,false
false,0.0,0.0,0.0,444.43,419.3,false
false,0.0,0.0,0.0,492.6,433.95,true
false,0.0,0.0,104.26,481.68,314.4,false
false,0.0,0.0,57.63,545.9,456.1,true
false,0.0,0.0,14.55,561.04,509.85,true
false,0.0,0.0,401.0,228.23,-192.28,false
false,0.0,0.0,9.04,492.25,456.85,false
false,0.0,0.0,55.53,559.86,445.38,false
false,0.0,0.0,7.72,399.59,333.09,true
false,0.0,0.0,66.29,553.92,424.23,true
false,0.0,0.0,82.7,643.95,473.5,true
false,0.0,89.09,39.22,670.48,444.33,false
false,0.0,0.0,63.72,109.05,1.96,false
false,0.0,0.0,129.26,542.92,368.87,false
false,0.0,0.0,52.62,555.8,472.13,true
false,0.0,0.0,0.0,1293.63,1232.55,false
false,0.0,0.0,301.38,598.87,233.92,false
false,0.0,0.0,106.83,300.98,169.27,false
false,0.0,0.0,42.86,505.72,415.41,true
false,0.0,0.0,344.14,410.98,-21.03,true
false,0.0,0.0,81.49,112.93,5.29,false
false,0.0,0.0,0.0,1121.5,954.6,true
false,0.0,0.0,0.0,849.17,812.69,false
false,0.0,0.0,28.55,643.08,559.65,true
false,0.0,0.0,319.42,479.71,125.06,true
false,0.0,0.0,114.21,383.51,174.11,false
false,0.0,0.0,94.78,786.59,622.05,true
false,0.0,0.0,97.64,471.29,324.23,false
false,0.0,0.0,5.71,731.77,612.95,true
false,0.0,0.0,50.1,300.97,215.75,false
true,2025.93,0.0,112.68,-1489.48,-1681.38,
false,0.0,134.27,1074.78,600.22,-647.37,
false,0.0,0.0,91.64,625.91,504.96,false
false,0.0,0.0,52.21,347.47,266.03,false
false,0.0,0.0,8.52,327.47,285.69,false
false,0.0,0.0,307.18,643.56,254.18,
false,0.0,0.0,0.0,539.99,500.23,false
false,0.0,0.0,654.9,1511.8,795.96,false
false,0.0,0.0,66.71,223.62,127.22,false
false,0.0,0.0,41.67,412.89,343.12,false
false,0.0,0.0,16.0,497.53,426.49,false
false,0.0,0.0,6.05,274.8,220.61,false
false,0.0,0.0,69.3,805.48,704.89,false
false,0.0,0.0,51.16,333.21,266.07,
false,0.0,0.0,0.0,582.96,555.0,true
false,0.0,0.0,21.97,873.34,690.67,true
false,0.0,0.0,11.11,380.23,306.47,true
false,0.0,0.0,79.34,404.58,277.79,false
false,0.0,0.0,0.0,405.62,376.11,true
false,0.0,0.0,128.35,930.05,727.02,false
false,0.0,0.0,15.36,702.19,615.89,false
false,0.0,0.0,706.97,155.48,-630.4,true
false,0.0,0.0,33.24,557.04,476.83,false
false,0.0,0.0,91.8,535.58,326.59,false
false,0.0,0.0,31.49,224.06,156.94,true
false,0.0,0.0,49.42,667.36,561.07,false
false,0.0,0.0,76.21,544.78,437.11,false
true,2378.54,0.0,50.44,-2022.4,-2106.98,false
false,0.0,0.0,58.07,485.8,353.39,
false,0.0,0.0,72.76,587.49,473.48,true
false,0.0,0.0,107.31,961.94,784.51,true
false,0.0,0.0,197.58,691.75,398.53,false
false,0.0,0.0,26.88,446.19,390.35,true
false,0.0,0.0,51.47,567.17,453.08,true
false,0.0,61.57,23.91,276.14,160.09,true
false,0.0,0.0,0.0,664.3,584.35,true
false,0.0,0.0,0.0,731.38,698.2,false
false,0.0,0.0,68.6,774.11,627.05,false
false,0.0,0.0,285.68,560.75,208.46,false
true,1554.24,0.0,0.0,-1163.46,-1215.09,false
false,0.0,0.0,32.0,633.51,573.33,
false,0.0,0.0,64.92,369.35,286.45,false
false,0.0,0.0,76.5,717.49,572.74,false
false,0.0,0.0,0.0,1156.68,1098.67,false
false,0.0,0.0,119.07,242.13,48.02,false
false,0.0,0.0,0.0,370.59,339.53,true
false,0.0,0.0,50.86,345.24,242.02,false
false,0.0,0.0,15.72,564.38,476.3,false
false,0.0,0.0,8.31,1176.76,1045.96,false
true,1861.86,0.0,48.28,-1338.42,-1413.09,
false,0.0,0.0,29.28,929.09,863.26,false
false,0.0,0.0,150.99,544.85,328.99,false
false,0.0,67.14,40.78,153.53,-31.28,
false,0.0,0.0,34.11,748.83,653.77,false
false,0.0,0.0,112.61,437.35,301.08,true
false,0.0,0.0,42.06,352.59,285.15,true
false,0.0,0.0,114.67,352.78,201.7,false
false,0.0,60.94,77.12,1251.97,1017.58,true
false,0.0,0.0,92.83,317.05,196.51,false
false,0.0,0.0,0.0,790.41,758.83,false
false,0.0,0.0,15.07,779.1,721.0,true
false,0.0,0.0,392.99,589.97,145.84,false
false,0.0,0.0,0.0,519.67,494.78,true
false,0.0,0.0,0.0,521.5,490.37,true
false,0.0,0.0,19.55,1276.95,1202.25,false
false,0.0,0.0,49.94,888.43,722.12,
false,0.0,0.0,73.43,504.8,399.97,false
false,0.0,0.0,115.23,411.0,257.68,true
false,0.0,0.0,15.57,1248.65,1186.55,false
false,0.0,0.0,0.0,454.49,427.26,false
false,0.0,0.0,0.0,421.0,348.74,false
false,0.0,0.0,263.62,773.67,428.57,false
false,0.0,0.0,0.0,674.02,619.59,true
false,0.0,0.0,4.67,487.9,454.26,false
false,0.0,0.0,10.36,124.51,73.57,false
false,0.0,0.0,21.41,957.91,796.29,false
false,0.0,0.0,18.2,785.28,714.4,false
false,0.0,0.0,131.7,480.19,315.16,false
true,3015.52,0.0,335.57,-2611.9,-3071.97,false
false,0.0,0.0,10.42,219.63,176.96,true
false,0.0,0.0,33.19,683.37,607.79,false
false,0.0,0.0,24.22,714.86,574.31,true
true,3263.46,0.0,116.62,-2359.7,-2517.52,false
false,0.0,0.0,147.26,667.49,483.29,false
false,0.0,0.0,160.32,631.16,403.16,
false,0.0,0.0,0.0,480.93,458.39,true
false,0.0,0.0,8.21,778.72,735.22,false
false,0.0,0.0,98.0,976.26,745.69,false
false,0.0,0.0,73.5,696.18,566.25,true
false,0.0,0.0,49.02,575.43,479.75,true
false,0.0,0.0,0.0,657.27,631.29,false
false,0.0,0.0,5.98,1018.08,951.78,true
false,0.0,0.0,0.0,713.28,619.76,false
false,0.0,0.0,20.5,438.61,368.04,true
false,0.0,0.0,10.74,1093.93,938.49,false
false,0.0,0.0,120.43,404.39,260.09,false
false,0.0,0.0,82.97,571.07,443.83,
false,0.0,0.0,33.67,466.29,406.3,false
false,0.0,0.0,85.95,364.03,217.2,false
false,0.0,0.0,71.95,317.32,128.84,false
false,0.0,0.0,2.83,547.25,520.76,false
false,0.0,0.0,0.0,1024.02,980.0,true
false,0.0,0.0,153.88,224.81,37.17,true
false,0.0,0.0,387.45,543.69,132.92,false
false,0.0,0.0,0.0,906.51,865.37,true
false,0.0,0.0,55.17,727.78,546.47,true
false,0.0,0.0,123.59,795.77,611.08,false
false,0.0,0.0,295.71,627.45,230.55,false
false,0.0,0.0,387.17,733.89,235.69,false
true,2931.59,0.0,16.67,-2012.98,-2070.22,
false,0.0,0.0,57.58,558.25,449.99,false
true,2414.52,0.0,156.03,-1998.98,-2215.97,false
false,0.0,0.0,46.59,287.21,213.45,true
false,0.0,0.0,0.0,421.68,357.26,false
false,0.0,0.0,0.0,311.97,273.61,false
false,0.0,0.0,23.46,474.49,424.8,false
false,0.0,0.0,241.03,48.61,-230.07,false
false,0.0,0.0,78.4,644.66,535.13,true
false,0.0,0.0,30.09,491.5,378.95,true
false,0.0,0.0,89.35,565.8,445.9,true
false,0.0,0.0,48.28,405.56,335.46,true
false,0.0,0.0,445.94,572.85,90.12,false
false,0.0,0.0,14.81,660.78,534.44,false
false,0.0,0.0,395.63,453.44,-35.3,true
false,0.0,0.0,0.0,563.04,539.27,false
false,0.0,0.0,62.82,480.74,388.6,true
false,0.0,0.0,0.0,438.09,380.64,false
false,0.0,0.0,63.23,517.09,426.01,false
false,0.0,0.0,16.87,788.46,733.99,false
false,0.0,0.0,36.39,554.47,450.59,
false,0.0,64.4,467.91,915.54,317.0,false
false,0.0,0.0,14.03,400.33,324.55,false
false,0.0,0.0,34.12,767.68,596.25,false
false,0.0,0.0,0.0,1529.14,1470.1,false
false,0.0,0.0,55.85,298.14,197.28,false
false,0.0,0.0,0.0,804.81,757.92,true
false,0.0,0.0,0.0,322.08,298.13,true
false,0.0,0.0,24.9,484.97,377.68,true
false,0.0,0.0,12.17,826.6,771.94,false
false,0.0,0.0,60.0,447.57,336.42,
false,0.0,0.0,109.6,295.71,148.56,false
false,0.0,0.0,41.44,949.54,868.02,false
false,0.0,0.0,23.44,657.65,563.45,true
false,0.0,0.0,6.98,956.37,817.51,true
false,0.0,0.0,137.91,317.68,133.69,
false,0.0,0.0,53.9,792.48,676.63,true
false,0.0,0.0,43.03,1097.35,962.34,false
false,0.0,0.0,0.0,824.92,756.04,false
false,0.0,0.0,51.52,315.5,211.68,true
false,0.0,0.0,6.5,762.86,723.21,
false,0.0,0.0,0.0,726.73,693.78,
false,0.0,0.0,0.0,594.73,548.3,false
false,0.0,69.65,458.39,1459.86,843.42,true
false,0.0,0.0,18.46,875.11,821.25,false
false,0.0,0.0,0.0,339.27,291.09,false
false,0.0,88.02,230.46,757.58,395.73,true
false,0.0,0.0,77.48,609.44,506.62,true
false,0.0,0.0,243.01,634.17,279.79,true
false,0.0,0.0,97.96,1095.89,933.27,false
false,0.0,0.0,134.29,352.92,200.07,false
false,0.0,0.0,73.86,890.53,701.32,false
false,0.0,0.0,56.82,591.82,475.42,true
true,1571.21,0.0,40.74,-1155.27,-1246.62,
false,0.0,0.0,31.66,705.51,628.4,true
false,0.0,0.0,269.44,987.32,592.77,
true,3087.5,0.0,0.0,-2258.3,-2353.08,
false,0.0,0.0,0.0,1371.72,1309.4,false
false,0.0,0.0,0.0,509.82,474.82,true
false,0.0,0.0,65.67,301.37,184.33,true
false,0.0,0.0,73.22,535.47,437.86,false
true,1949.1,0.0,30.33,-1435.85,-1493.08,false
false,0.0,0.0,497.61,594.31,38.7,false
false,0.0,0.0,0.0,529.02,490.93,false
false,0.0,0.0,14.66,949.79,894.7,
false,0.0,0.0,259.18,990.08,596.58,false
false,0.0,0.0,89.3,572.32,449.43,false
false,0.0,0.0,36.45,1212.17,1110.23,false
false,0.0,0.0,59.01,527.46,435.15,false
false,0.0,0.0,54.67,497.64,407.24,true
false,0.0,0.0,0.0,534.15,512.19,false
false,0.0,0.0,29.76,567.7,478.6,true
false,0.0,0.0,36.53,553.59,463.23,false
false,0.0,0.0,113.69,207.43,26.74,true
false,0.0,0.0,61.44,646.59,545.48,
true,2767.75,0.0,120.38,-2139.02,-2374.51,false
false,0.0,0.0,19.25,603.91,548.98,false
false,0.0,0.0,4.88,1048.79,964.84,true
false,0.0,0.0,43.43,948.56,812.51,false
false,0.0,0.0,0.0,106.43,65.85,true
false,0.0,0.0,106.68,575.08,421.86,false
false,0.0,0.0,99.27,404.85,285.21,false
false,0.0,0.0,45.66,482.16,378.61,true
false,0.0,0.0,0.0,771.63,707.95,true
false,0.0,0.0,90.31,775.6,620.92,false
false,0.0,0.0,6.09,533.03,494.16,false
false,0.0,0.0,0.0,315.07,285.81,false
false,0.0,0.0,11.99,354.8,322.95,true
false,0.0,0.0,648.26,816.66,107.68,false
false,0.0,0.0,9.15,936.28,857.07,true
false,0.0,0.0,88.96,469.07,294.23,false
true,2694.0,0.0,0.0,-2078.16,-2118.28,false
false,0.0,0.0,621.65,516.27,-140.37,false
false,0.0,0.0,33.8,592.05,514.3,true
false,0.0,0.0,129.2,1255.92,1072.51,true
false,0.0,0.0,67.84,347.26,230.77,false
false,0.0,0.0,0.0,42.9,-13.42,false
false,0.0,273.39,742.79,399.93,-696.28,false
false,0.0,0.0,13.63,411.27,373.8,false
true,3044.01,0.0,54.59,-2440.91,-2541.08,
false,0.0,0.0,31.64,422.94,365.32,false
false,0.0,0.0,9.18,663.6,599.55,false
false,0.0,0.0,98.54,365.78,242.98,false
false,0.0,0.0,76.98,279.38,135.99,false
true,3930.62,0.0,455.75,-2902.92,-3447.63,false
false,0.0,0.0,20.4,554.78,502.56,false
false,0.0,0.0,34.53,325.43,273.72,false
false,0.0,0.0,37.84,434.24,348.6,true
false,0.0,0.0,12.71,849.08,797.94,true
false,0.0,0.0,28.02,563.77,487.19,false
false,0.0,0.0,85.78,819.58,619.05,true
false,0.0,0.0,77.24,44.82,-65.42,false
false,0.0,0.0,61.13,666.13,560.89,false
false,0.0,0.0,117.69,1226.45,1061.96,true
false,0.0,67.01,0.0,507.81,371.7,
true,4240.65,0.0,36.18,-3675.89,-3807.4,false
false,0.0,0.0,144.01,250.12,77.56,false
false,0.0,0.0,74.21,171.63,39.94,false
false,0.0,0.0,0.0,236.94,208.64,false
false,0.0,0.0,21.58,612.96,551.96,
false,0.0,63.8,435.72,967.15,420.16,false
false,0.0,0.0,24.03,1248.21,1163.33,true
false,0.0,0.0,364.68,464.7,7.12,true
false,0.0,0.0,61.29,302.32,214.33,false
true,2831.17,0.0,0.0,-2481.69,-2528.38,false
false,0.0,0.0,86.83,393.82,245.19,true
false,0.0,0.0,120.33,1550.94,1268.42,false
false,0.0,0.0,68.41,707.77,592.05,false
false,0.0,0.0,35.36,469.93,410.66,false
false,0.0,0.0,101.21,605.0,475.74,true
false,0.0,0.0,0.0,810.42,762.75,true
false,0.0,0.0,86.98,720.12,605.92,false
false,0.0,0.0,283.01,898.19,572.58,false
false,0.0,0.0,0.0,1072.58,1025.85,false
true,4208.26,0.0,0.0,-3117.53,-3176.86,false
true,2958.88,0.0,22.75,-1952.04,-2034.05,false
false,0.0,0.0,12.23,529.4,490.92,false
false,0.0,0.0,109.28,386.01,207.03,false
false,0.0,0.0,22.97,678.86,591.2,true
false,0.0,0.0,0.0,670.26,624.07,false
false,0.0,0.0,36.74,356.24,287.23,false
false,0.0,0.0,30.36,729.98,622.44,false
false,0.0,0.0,0.0,614.78,527.93,false
false,0.0,0.0,5.44,722.17,680.63,false
false,0.0,0.0,46.3,660.78,533.74,true
false,0.0,0.0,71.1,753.41,649.92,false
false,0.0,0.0,114.51,372.87,231.38,false
false,0.0,0.0,433.78,473.21,-30.41,true
false,0.0,0.0,67.64,618.66,506.38,true
false,0.0,0.0,5.94,1423.48,1357.08,true
true,2420.38,0.0,59.29,-1666.6,-1778.66,true
false,0.0,0.0,0.0,131.13,102.03,false
false,0.0,0.0,0.0,964.47,869.84,false
false,0.0,0.0,0.0,523.39,499.56,
false,0.0,0.0,0.0,955.35,879.45,true
false,0.0,0.0,69.04,579.49,476.47,false
false,0.0,0.0,327.66,670.35,240.79,false
false,0.0,0.0,22.02,146.56,105.41,false
false,0.0,0.0,16.03,622.82,557.33,false
false,0.0,0.0,0.0,569.21,544.1,
false,0.0,0.0,49.66,307.17,236.78,false
false,0.0,0.0,115.49,433.18,286.07,false
false,0.0,0.0,199.19,881.08,595.5,true
false,0.0,0.0,2.85,162.14,113.19,true
false,0.0,0.0,119.36,1025.77,843.56,false
false,0.0,0.0,29.74,633.09,523.69,true
false,0.0,0.0,32.01,845.24,716.58,true
true,1990.91,0.0,91.85,-1733.75,-1857.9,
false,0.0,0.0,349.75,601.06,209.77,
false,0.0,0.0,76.92,443.59,326.6,false
false,0.0,0.0,63.03,564.29,433.39,false
false,0.0,0.0,60.9,741.09,639.49,true
false,0.0,0.0,0.0,265.49,212.89,false
false,0.0,0.0,74.01,455.31,318.2,false
false,0.0,0.0,239.28,456.92,188.38,false
false,0.0,0.0,49.99,409.65,326.5,
false,0.0,0.0,94.56,542.9,387.66,false
false,0.0,0.0,138.51,466.84,275.31,true
false,0.0,0.0,33.28,459.51,347.21,true
false,0.0,0.0,517.81,756.12,199.24,false
false,0.0,0.0,0.0,1031.03,985.83,false
false,0.0,0.0,62.0,400.45,315.64,false
false,0.0,0.0,115.53,748.36,594.11,true
false,0.0,0.0,0.0,865.34,756.54,true
false,0.0,0.0,56.38,583.19,492.3,false
false,0.0,0.0,151.48,368.65,144.88,false
false,0.0,53.76,23.99,489.34,277.49,true
false,0.0,0.0,78.33,975.1,822.5,true
false,0.0,0.0,89.44,596.96,464.98,false
false,0.0,0.0,39.54,661.03,587.3,false
false,0.0,0.0,20.15,333.16,282.75,true
false,0.0,0.0,106.03,500.17,325.23,false
false,0.0,0.0,459.24,1121.25,608.94,
false,0.0,0.0,66.89,779.44,665.24,true
false,0.0,0.0,213.47,466.95,148.61,
false,0.0,0.0,150.53,821.01,545.41,true
false,0.0,0.0,116.65,229.52,61.5,true
false,0.0,0.0,0.0,623.12,583.89,true
false,0.0,0.0,126.58,80.77,-84.91,false
false,0.0,0.0,24.5,854.18,787.59,true
false,0.0,0.0,79.49,292.84,187.42,true
false,0.0,0.0,121.09,838.14,680.11,false
false,0.0,0.0,29.85,653.18,593.84,true
false,0.0,0.0,116.46,718.49,562.98,false
false,0.0,0.0,0.0,383.09,278.0,true
false,0.0,0.0,113.62,714.04,565.81,false
false,0.0,0.0,0.0,676.41,646.35,true
true,3532.51,0.0,81.7,-2518.54,-2686.56,false
false,0.0,0.0,57.59,247.88,147.79,true
false,0.0,0.0,0.0,609.47,525.11,true
false,0.0,0.0,33.72,739.24,668.12,true
false,0.0,0.0,426.33,1185.11,706.87,false
false,0.0,0.0,268.34,991.06,608.92,false
false,0.0,0.0,0.0,660.7,617.71,false
false,0.0,0.0,0.0,226.84,209.57,true
false,0.0,0.0,169.47,1217.42,938.03,true
false,0.0,0.0,16.56,298.72,256.31,false
false,0.0,0.0,38.29,631.87,561.69,false
false,0.0,0.0,0.0,519.28,476.91,true
false,0.0,0.0,74.58,1367.45,1156.6,false
false,0.0,0.0,29.72,155.56,87.88,true
false,0.0,0.0,288.49,1009.04,575.24,false
false,0.0,0.0,124.15,1061.79,834.4,false
false,0.0,0.0,85.61,624.6,511.74,false
false,0.0,0.0,93.13,762.15,622.76,false
false,0.0,61.18,637.5,875.52,87.22,true
false,0.0,0.0,80.26,977.27,854.32,false
true,2553.69,0.0,266.3,-1871.7,-2224.47,false
false,0.0,0.0,30.67,445.52,381.18,false
true,2107.23,0.0,399.5,-1765.09,-2254.25,
false,0.0,0.0,0.0,728.76,660.15,
false,0.0,0.0,0.0,332.06,293.15,
false,0.0,0.0,58.01,546.82,447.92,false
false,0.0,0.0,0.0,529.45,473.25,false
false,0.0,0.0,1.12,329.53,293.04,true
false,0.0,0.0,0.0,578.89,541.65,false
false,0.0,0.0,48.75,443.66,337.56,
false,0.0,0.0,21.46,704.74,648.9,false
false,0.0,0.0,16.15,478.77,428.04,
false,0.0,0.0,0.0,255.48,212.23,false
false,0.0,0.0,28.94,354.53,304.41,false
false,0.0,0.0,0.0,995.79,943.98,
true,2374.42,0.0,0.0,-1584.9,-1618.55,
false,0.0,0.0,49.2,600.3,510.69,true
false,0.0,0.0,70.01,615.79,491.28,true
false,0.0,0.0,0.0,685.45,640.67,false
false,0.0,0.0,49.3,531.58,447.65,true
false,0.0,0.0,59.51,435.9,329.64,false
false,0.0,0.0,0.0,462.06,429.06,
false,0.0,0.0,5.53,571.63,490.29,true
false,0.0,0.0,22.03,661.28,558.61,
false,0.0,0.0,30.04,522.06,417.97,false
false,0.0,0.0,27.62,1077.56,990.53,false
false,0.0,0.0,0.0,617.03,578.12,false
false,0.0,0.0,0.0,362.37,339.75,false
false,0.0,0.0,432.72,622.66,99.47,false
false,0.0,0.0,95.81,725.87,559.63,true
false,0.0,0.0,361.83,429.29,33.76,false
false,0.0,0.0,0.0,370.87,344.83,false
false,0.0,0.0,1.0,323.08,289.13,false
false,0.0,0.0,125.68,393.81,187.54,false
false,0.0,0.0,733.48,489.97,-316.19,false
false,0.0,0.0,19.07,483.98,418.82,false
true,3644.63,0.0,286.35,-2746.15,-3109.72,false
false,0.0,0.0,435.32,551.7,88.99,false
false,0.0,0.0,0.0,635.1,603.6,false
false,0.0,0.0,447.71,351.84,-140.77,false
false,0.0,0.0,95.22,188.72,60.25,false
false,0.0,0.0,3.17,779.49,745.3,false
false,0.0,0.0,92.41,564.9,447.54,false
false,0.0,0.0,0.0,603.83,565.77,false
false,0.0,0.0,354.79,367.17,-47.28,false
false,0.0,0.0,2.24,456.03,417.03,false
false,0.0,0.0,58.96,735.63,584.52,true
false,0.0,0.0,9.47,371.18,330.0,
false,0.0,0.0,0.0,641.09,561.31,false
false,0.0,0.0,13.03,95.11,33.01,true
false,0.0,0.0,301.5,428.15,101.26,false
false,0.0,0.0,81.35,524.1,398.98,false
false,0.0,0.0,127.0,253.84,100.47,false
false,0.0,0.0,33.76,812.64,741.73,false
false,0.0,0.0,269.55,763.09,403.01,false
false,0.0,0.0,78.98,508.28,401.61,true
false,0.0,0.0,61.9,1374.03,1243.87,true
false,0.0,0.0,84.71,210.48,101.69,true
false,0.0,0.0,140.39,187.82,21.76,false
false,0.0,0.0,0.0,356.52,303.81,true
false,0.0,0.0,37.02,632.24,527.32,false
false,0.0,0.0,10.02,711.22,631.44,false
false,0.0,0.0,38.62,569.36,500.68,false
false,0.0,0.0,122.7,1457.88,1279.19,false
false,0.0,0.0,50.24,587.31,503.13,false
false,0.0,0.0,97.97,560.28,438.12,false
false,0.0,0.0,84.58,593.03,436.17,false
false,0.0,0.0,438.39,595.81,113.45,false
false,0.0,0.0,28.75,716.0,641.58,false
false,0.0,0.0,3.29,503.27,449.88,false
false,0.0,0.0,46.58,1350.87,1171.2,false
false,0.0,0.0,252.51,575.77,262.11,false
false,0.0,0.0,0.0,58.09,8.31,true
false,0.0,0.0,3.55,660.56,629.96,true
false,0.0,0.0,40.7,577.83,507.13,false
false,0.0,0.0,74.02,449.49,348.05,false
false,0.0,0.0,443.66,1296.62,785.86,false
false,0.0,0.0,60.29,270.38,152.37,true
false,0.0,0.0,51.88,1300.08,1182.99,
false,0.0,0.0,3.88,484.14,446.79,false
false,0.0,0.0,93.28,421.35,253.12,false
false,0.0,0.0,0.0,1072.04,1032.41,true
false,0.0,0.0,112.74,548.22,404.82,true
false,0.0,0.0,0.0,246.52,206.32,false
false,0.0,0.0,119.17,373.0,219.06,false
false,0.0,76.48,0.0,992.18,823.89,false
false,0.0,0.0,48.24,793.47,696.39,
false,0.0,0.0,69.81,955.42,838.01,true
false,0.0,0.0,52.62,525.86,435.65,false
false,0.0,0.0,152.31,482.46,294.86,false
false,0.0,0.0,0.0,462.26,428.87,false
false,0.0,0.0,15.97,390.85,348.87,false
false,0.0,0.0,55.48,756.6,652.54,false
false,0.0,0.0,118.49,493.85,337.45,false
false,0.0,0.0,0.0,521.15,498.03,true
false,0.0,0.0,0.0,185.98,157.89,false
false,0.0,0.0,0.0,610.98,567.98,true
false,0.0,60.94,126.31,276.36,46.6,false
false,0.0,0.0,77.6,562.7,454.69,true
false,0.0,41.18,139.7,379.92,142.3,false
false,0.0,0.0,38.96,1265.81,1178.67,
false,0.0,0.0,22.92,742.86,686.84,false
false,0.0,0.0,38.85,381.32,312.18,false
true,2292.39,0.0,116.43,-1659.55,-1844.73,
false,0.0,0.0,47.28,998.07,907.21,false
false,0.0,0.0,40.5,373.92,270.64,true
false,0.0,0.0,87.39,362.75,242.39,true
true,2603.56,0.0,112.09,-1981.65,-2179.7,
false,0.0,0.0,43.97,633.56,545.11,false
false,0.0,0.0,67.99,762.97,616.85,false
false,0.0,0.0,71.67,1101.92,983.71,false
false,0.0,0.0,28.31,259.36,175.45,false
false,0.0,0.0,65.51,485.84,326.31,false
false,0.0,0.0,77.57,610.89,456.37,false
false,0.0,0.0,45.16,192.42,103.32,true
false,0.0,0.0,54.04,707.6,607.57,false
false,0.0,0.0,26.08,417.44,330.6,false
false,0.0,0.0,85.98,473.06,353.64,false
false,0.0,0.0,0.0,643.16,616.35,false
false,0.0,0.0,65.8,870.7,746.19,false
false,0.0,0.0,0.0,717.5,681.86,false
false,0.0,0.0,25.69,450.79,356.38,true
false,0.0,0.0,7.25,243.81,166.92,true
false,0.0,0.0,0.0,193.93,173.93,false
false,0.0,241.59,53.96,651.02,305.56,true
false,0.0,0.0,342.71,663.86,203.29,true
false,0.0,0.0,41.28,1582.51,1475.0,false
false,0.0,0.0,94.92,650.16,442.25,
false,0.0,0.0,46.83,449.64,370.99,false
false,0.0,0.0,37.84,419.75,342.01,false
false,0.0,0.0,60.48,684.63,562.43,false
false,0.0,0.0,101.72,957.83,794.14,true
false,0.0,0.0,135.5,1367.81,1182.92,false
false,0.0,0.0,402.06,393.07,-72.74,false
false,0.0,0.0,57.14,352.42,265.04,
false,0.0,0.0,0.0,454.22,413.11,true
false,0.0,0.0,39.82,590.57,429.05,false
false,0.0,0.0,48.44,305.04,225.29,true
false,0.0,0.0,26.51,378.19,307.9,false
false,0.0,0.0,0.0,1360.24,1250.56,false
false,0.0,0.0,107.45,605.37,456.06,false
false,0.0,0.0,405.01,526.02,80.3,false
false,0.0,0.0,70.99,591.65,394.39,false
false,0.0,0.0,99.73,869.47,700.86,true
false,0.0,0.0,3.29,497.04,464.55,false
false,0.0,0.0,128.11,679.79,511.35,false
false,0.0,0.0,24.45,579.09,518.65,false
false,0.0,0.0,4.96,826.12,782.94,true
false,0.0,0.0,0.0,584.47,550.46,true
false,0.0,0.0,37.89,306.17,241.32,false
false,0.0,0.0,38.72,428.33,365.06,false
false,0.0,0.0,82.89,374.66,260.78,false
false,0.0,0.0,47.07,709.54,602.8,false
false,0.0,0.0,110.44,1021.49,847.3,true
false,0.0,0.0,615.19,271.29,-404.81,false
