batch_id,production_line_id,batch_date,product_line,raw_material_supplier,shift,batch_size_units,operator,machine_id,planned_cycle_time_min,material_grade,humidity_pct,temperature_c,rush_order,currency,defective,scrap_cost_usd,rework_cost_usd,downtime_cost_usd,yield_loss_usd,total_quality_cost_usd,recurrence_90d,inspection_completed_date,quality_notes_count,last_modified_at
MFG-04307,MFG-PL-767,2024-03-06,Line B,Supplier 5,evening,825,Operator 3,Machine 3,32.08,standard,71.73,12.67,False,USD,True,140.97,48.7,0.0,10.48,200.15,,2024-03-10,0,2024-03-27
MFG-04308,MFG-PL-828,2025-06-28,Line B,Supplier 2,day,738,Operator 6,Machine 3,46.08,premium,47.17,27.41,False,USD,False,11.61,25.26,7.64,4.98,49.48,False,,0,2025-07-31
MFG-04309,MFG-PL-889,2024-03-02,Line D,Supplier 5,night,953,Operator 4,Machine 5,33.8,premium,68.05,33.44,False,USD,False,34.58,20.24,14.77,12.22,81.81,False,,1,2024-04-22
MFG-04310,MFG-PL-050,2025-09-19,Line B,Supplier 4,evening,1433,Operator 2,Machine 1,40.03,premium,37.03,28.47,False,USD,False,159.24,58.73,25.82,16.57,260.36,False,,0,2025-09-19
MFG-04311,MFG-PL-111,2024-10-28,Line D,Supplier 5,night,657,Operator 8,Machine 5,28.52,standard,57.54,22.84,False,USD,True,37.34,14.22,4.92,4.36,60.85,,2024-10-28,0,2024-12-26
MFG-04312,MFG-PL-172,2024-03-16,Line D,Supplier 3,night,1005,Operator 6,Machine 5,13.08,premium,22.9,20.96,False,USD,False,12.37,202.41,27.44,0.0,242.22,False,,1,2024-04-19
MFG-04313,MFG-PL-233,2025-01-05,Line C,Supplier 3,evening,292,Operator 3,Machine 1,32.79,premium,36.18,29.32,True,USD,True,25.23,1.8,22.69,7.66,57.37,False,2025-01-09,0,2025-01-24
MFG-04314,MFG-PL-294,2024-08-25,Line A,Supplier 5,evening,943,Operator 2,Machine 5,29.21,premium,62.9,19.53,False,USD,False,36.26,15.17,11.48,9.04,71.94,False,,0,2024-10-14
MFG-04315,MFG-PL-355,2025-07-03,Line C,Supplier 3,day,1040,Operator 2,Machine 1,31.03,premium,39.38,15.22,False,USD,False,26.66,22.03,12.37,11.8,72.86,False,,1,2025-08-29
MFG-04316,MFG-PL-416,2025-10-15,Line D,Supplier 2,night,1279,Operator 2,Machine 2,38.51,standard,54.17,24.25,True,USD,False,182.87,8.42,87.01,11.2,289.49,False,,1,2025-10-19
MFG-04317,MFG-PL-477,2025-07-23,Line B,Supplier 5,day,444,Operator 3,Machine 4,33.91,premium,48.62,24.02,False,USD,False,0.0,4.76,0.0,13.7,18.46,False,,0,2025-07-23
MFG-04318,MFG-PL-538,2025-12-20,Line D,Supplier 4,night,212,Operator 2,Machine 5,28.46,premium,56.69,22.62,True,USD,True,102.72,67.16,46.52,27.64,244.04,True,2025-12-24,1,2026-02-09
MFG-04319,MFG-PL-599,2024-01-17,Line C,Supplier 3,night,771,Operator 8,Machine 6,13.0,standard,59.24,9.5,True,USD,True,100.01,17.7,159.99,12.58,290.28,False,2024-01-21,0,2024-03-02
MFG-04320,MFG-PL-660,2025-04-09,Line A,Supplier 1,day,50,Operator 3,Machine 5,46.82,premium,54.91,29.02,False,USD,False,2.7,21.78,10.08,7.72,42.28,False,,0,2025-05-13
MFG-04321,MFG-PL-721,2024-02-01,Line A,Supplier 2,evening,289,Operator 1,Machine 4,33.3,premium,37.93,18.02,False,USD,False,18.05,21.23,22.02,15.46,76.76,False,,0,2024-03-02
MFG-04322,MFG-PL-782,2024-04-30,Line D,Supplier 4,day,767,Operator 8,Machine 6,51.93,premium,22.32,28.21,False,USD,True,21.99,4.54,6.05,17.19,49.77,True,2024-04-30,0,2024-05-09
MFG-04323,MFG-PL-843,2025-02-13,Line C,Supplier 2,day,922,Operator 2,Machine 2,37.36,premium,41.12,21.09,False,USD,False,19.29,14.24,21.25,24.07,78.84,False,,0,2025-02-20
MFG-04324,MFG-PL-004,2024-08-12,Line C,Supplier 3,night,1188,Operator 1,Machine 6,19.18,premium,35.12,21.13,True,USD,False,67.54,6.48,144.81,1.29,220.12,False,,1,2024-08-19
MFG-04325,MFG-PL-065,2024-10-03,Line A,Supplier 1,night,619,Operator 4,Machine 6,11.47,premium,45.55,17.67,True,USD,False,28.86,23.93,51.48,23.95,128.22,False,,0,2024-11-26
MFG-04326,MFG-PL-126,2025-09-13,Line D,Supplier 5,day,1077,Operator 2,Machine 5,23.75,premium,27.33,21.34,False,USD,False,32.23,28.58,24.61,17.13,102.55,True,,0,2025-09-16
MFG-04327,MFG-PL-187,2024-06-13,Line B,Supplier 5,day,1127,Operator 2,Machine 6,35.74,premium,32.9,5.66,True,USD,True,49.4,0.0,22.0,0.0,71.4,,2024-06-17,0,2024-06-14
MFG-04328,MFG-PL-248,2024-08-24,Line A,Supplier 2,day,1189,Operator 2,Machine 6,28.99,premium,46.34,34.37,False,USD,False,48.78,19.13,24.18,5.91,98.0,,,0,2024-09-24
MFG-04329,MFG-PL-309,2024-01-16,Line D,Supplier 5,day,469,Operator 2,Machine 3,39.5,premium,51.17,30.02,False,USD,True,28.83,10.05,0.0,7.95,46.82,False,2024-01-18,0,2024-01-16
MFG-04330,MFG-PL-370,2025-03-21,Line D,Supplier 2,evening,643,Operator 7,Machine 5,38.21,premium,61.27,17.74,False,USD,False,33.23,8.0,0.0,7.22,48.45,False,,1,2025-04-20
MFG-04331,MFG-PL-431,2024-02-21,Line A,Supplier 2,day,953,Operator 2,Machine 1,29.68,premium,37.41,15.9,True,USD,False,8.75,6.12,22.0,11.46,48.34,False,,0,2024-04-03
MFG-04332,MFG-PL-492,2024-12-30,Line A,Supplier 3,night,77,Operator 7,Machine 1,12.27,premium,52.7,21.04,False,USD,False,1.77,19.25,28.07,12.18,61.27,False,,0,2025-01-27
MFG-04333,MFG-PL-553,2024-07-18,Line A,Supplier 1,night,730,Operator 5,Machine 4,9.28,standard,65.96,13.74,True,USD,False,20.37,7.69,53.59,1.2,82.85,False,,0,2024-07-28
MFG-04334,MFG-PL-614,2025-01-22,Line D,Supplier 3,day,540,Operator 7,Machine 6,34.42,standard,52.49,23.73,False,USD,False,24.59,20.85,7.0,4.27,56.71,False,,0,2025-02-14
MFG-04335,MFG-PL-675,2025-08-24,Line B,Supplier 4,evening,747,Operator 5,Machine 5,45.96,standard,47.26,16.35,False,USD,False,22.08,1.33,20.58,0.82,44.82,False,,0,2025-10-02
MFG-04336,MFG-PL-736,2025-10-27,Line B,Supplier 5,evening,624,Operator 3,Machine 6,43.52,premium,41.39,25.45,False,USD,False,19.27,35.56,0.19,0.0,55.02,False,,0,2025-11-11
MFG-04337,MFG-PL-797,2025-08-03,Line C,Supplier 5,evening,226,Operator 8,Machine 5,39.92,standard,51.09,13.28,False,USD,False,21.48,0.85,5.79,17.49,45.61,False,,0,2025-09-14
MFG-04338,MFG-PL-858,2025-12-24,Line C,Supplier 3,day,1114,Operator 2,Machine 4,17.96,premium,38.01,14.72,False,USD,True,51.93,0.0,25.11,4.21,81.25,False,2025-12-28,1,2026-01-25
MFG-04339,MFG-PL-019,2025-03-09,Line A,Supplier 2,night,1269,Operator 2,Machine 5,39.84,premium,49.35,25.34,False,USD,False,30.5,17.38,9.69,0.0,57.57,False,,0,2025-04-07
MFG-04340,MFG-PL-080,2025-06-07,Line C,Supplier 5,night,670,Operator 4,Machine 3,31.54,premium,29.47,19.58,False,USD,True,40.85,11.5,16.61,22.32,91.28,False,2025-06-07,0,2025-06-20
MFG-04341,MFG-PL-141,2024-06-30,Line B,Supplier 3,evening,314,Operator 7,Machine 2,38.7,standard,53.68,31.1,False,USD,False,2.44,11.54,4.32,4.55,22.85,False,,0,2024-07-11
MFG-04342,MFG-PL-202,2025-03-10,Line C,Supplier 5,evening,1185,Operator 1,Machine 4,32.46,standard,55.33,31.85,False,USD,False,11.91,22.94,17.77,7.3,59.92,False,,0,2025-05-02
MFG-04343,MFG-PL-263,2025-08-25,Line B,Supplier 4,night,458,Operator 2,Machine 3,33.22,premium,29.23,19.2,True,USD,False,132.07,73.83,35.39,8.87,250.16,True,,0,2025-09-16
MFG-04344,MFG-PL-324,2025-05-02,Line C,Supplier 2,night,858,Operator 8,Machine 6,47.32,premium,23.21,23.11,True,USD,False,87.48,12.18,136.75,22.1,258.51,False,,0,2025-06-26
MFG-04345,MFG-PL-385,2025-12-31,Line B,Supplier 1,night,609,Operator 7,Machine 3,50.09,premium,46.82,26.56,False,USD,False,15.09,20.66,0.0,0.77,36.52,True,,1,2026-02-25
MFG-04346,MFG-PL-446,2024-12-31,Line A,Supplier 1,day,380,Operator 1,Machine 3,25.49,premium,60.9,10.72,False,USD,False,6.85,11.44,14.53,14.37,47.18,False,,0,2025-02-28
MFG-04347,MFG-PL-507,2025-07-13,Line C,Supplier 4,night,629,Operator 7,Machine 3,7.98,standard,58.75,33.96,False,USD,False,24.8,20.55,218.1,51.51,314.96,False,,1,2025-08-15
MFG-04348,MFG-PL-568,2025-11-06,Line A,Supplier 3,night,1065,Operator 7,Machine 4,7.85,premium,63.51,24.16,False,USD,True,62.89,26.25,51.29,0.0,140.43,False,2025-11-11,0,2025-11-24
MFG-04349,MFG-PL-629,2024-06-20,Line D,Supplier 1,night,327,Operator 7,Machine 1,21.47,premium,52.14,28.63,True,USD,False,1.18,0.0,26.95,0.0,28.12,False,,1,2024-08-10
MFG-04350,MFG-PL-690,2024-02-07,Line D,Supplier 3,day,854,Operator 8,Machine 3,32.66,premium,62.56,23.72,False,USD,False,49.24,11.38,24.77,0.73,86.12,,,1,2024-02-08
MFG-04351,MFG-PL-751,2025-02-01,Line B,Supplier 2,day,992,Operator 2,Machine 5,31.76,premium,68.12,12.39,False,USD,False,55.9,18.46,20.29,15.98,110.63,False,,0,2025-02-25
MFG-04352,MFG-PL-812,2025-12-22,Line C,Supplier 5,day,87,Operator 1,Machine 5,33.0,standard,77.28,10.73,True,USD,False,15.5,22.12,33.65,9.61,80.89,False,,0,2026-01-29
MFG-04353,MFG-PL-873,2024-06-03,Line B,Supplier 3,night,1372,Operator 7,Machine 6,44.6,premium,29.47,16.23,False,USD,False,31.07,7.81,12.71,10.44,62.03,False,,0,2024-07-28
MFG-04354,MFG-PL-034,2024-07-03,Line C,Supplier 3,day,387,Operator 1,Machine 1,15.62,standard,64.65,38.93,True,USD,False,23.08,12.94,56.45,1.66,94.14,False,,0,2024-08-27
MFG-04355,MFG-PL-095,2024-07-12,Line B,Supplier 4,evening,1319,Operator 2,Machine 5,35.42,premium,25.63,11.59,False,USD,False,32.82,4.66,8.14,19.56,65.18,False,,0,2024-08-22
MFG-04356,MFG-PL-156,2024-09-03,Line B,Supplier 5,evening,882,Operator 4,Machine 4,33.93,premium,37.28,20.9,False,USD,False,34.73,11.35,10.72,0.0,56.8,False,,0,2024-10-09
MFG-04357,MFG-PL-217,2024-07-13,Line A,Supplier 4,evening,603,Operator 5,Machine 2,53.43,premium,53.04,30.41,False,USD,False,5.89,0.0,7.35,7.47,20.71,False,,0,2024-08-14
MFG-04358,MFG-PL-278,2025-08-12,Line B,Supplier 4,night,990,Operator 2,Machine 2,31.57,premium,52.62,27.77,True,USD,True,147.21,74.76,31.23,6.92,260.12,,2025-08-16,1,2025-09-13
MFG-04359,MFG-PL-339,2025-07-19,Line A,Supplier 1,day,185,Operator 1,Machine 5,29.89,premium,48.37,27.19,False,USD,False,9.57,10.86,14.24,9.97,44.64,False,,0,2025-09-15
MFG-04360,MFG-PL-400,2025-03-07,Line A,Supplier 1,day,551,Operator 8,Machine 6,28.5,premium,37.26,12.87,False,USD,False,21.95,25.18,4.24,14.56,65.93,False,,0,2025-04-17
MFG-04361,MFG-PL-461,2024-02-25,Line A,Supplier 4,day,293,Operator 4,Machine 1,37.25,premium,34.51,22.45,False,USD,False,8.68,1.86,27.49,0.0,38.03,False,,0,2024-04-09
MFG-04362,MFG-PL-522,2025-02-16,Line A,Supplier 1,evening,1201,Operator 2,Machine 4,28.88,standard,61.98,18.3,False,USD,False,44.76,9.6,11.62,20.43,86.41,False,,0,2025-04-12
MFG-04363,MFG-PL-583,2024-09-18,Line C,Supplier 4,day,1054,Operator 3,Machine 1,23.76,standard,52.8,6.17,False,USD,False,15.98,18.44,5.58,14.97,54.97,False,,0,2024-09-25
MFG-04364,MFG-PL-644,2025-08-18,Line C,Supplier 3,day,697,Operator 6,Machine 2,39.46,standard,38.01,24.1,True,USD,False,29.35,19.28,22.0,1.61,72.25,False,,1,2025-09-07
MFG-04365,MFG-PL-705,2024-03-30,Line D,Supplier 1,evening,672,Operator 4,Machine 2,48.11,premium,37.7,16.09,True,USD,True,13.34,5.27,34.02,20.55,73.17,True,2024-04-04,0,2024-04-14
MFG-04366,MFG-PL-766,2025-05-16,Line A,Supplier 4,day,826,Operator 1,Machine 2,26.15,standard,69.35,26.47,False,USD,False,37.71,24.62,1.36,0.0,63.69,,,0,2025-07-02
MFG-04367,MFG-PL-827,2025-05-02,Line C,Supplier 5,day,338,Operator 5,Machine 5,63.06,premium,45.36,20.82,False,USD,False,16.66,1.84,6.16,0.0,24.66,False,,1,2025-06-28
MFG-04368,MFG-PL-888,2025-08-29,Line C,Supplier 3,night,576,Operator 6,Machine 4,49.42,standard,64.19,28.13,False,USD,False,27.47,11.25,21.74,7.78,68.24,False,,0,2025-09-11
MFG-04369,MFG-PL-049,2025-01-27,Line C,Supplier 5,day,927,Operator 2,Machine 3,28.79,premium,27.33,22.25,False,USD,False,13.29,0.0,1.85,12.52,27.66,,,0,2025-03-20
MFG-04370,MFG-PL-110,2025-07-25,Line D,Supplier 4,evening,1282,Operator 2,Machine 4,46.83,premium,59.03,24.23,False,USD,False,171.44,68.37,0.0,1.27,241.07,True,,0,2025-08-25
MFG-04371,MFG-PL-171,2024-01-18,Line A,Supplier 3,night,942,Operator 2,Machine 5,14.91,premium,22.66,10.36,True,USD,True,18.46,34.84,47.6,0.0,100.9,True,2024-01-23,0,2024-03-15
MFG-04372,MFG-PL-232,2024-11-12,Line A,Supplier 3,night,452,Operator 6,Machine 6,5.0,premium,27.78,20.01,False,USD,True,15.23,13.0,28.0,12.96,69.18,True,2024-11-16,0,2024-12-12
MFG-04373,MFG-PL-293,2025-12-15,Line A,Supplier 3,day,747,Operator 6,Machine 5,13.01,premium,23.89,22.74,False,USD,False,5.51,3.14,25.91,1.38,35.94,False,,0,2026-02-03
MFG-04374,MFG-PL-354,2024-07-12,Line C,Supplier 3,day,791,Operator 7,Machine 6,28.89,premium,59.42,22.97,False,USD,False,18.8,34.95,9.59,0.0,63.33,False,,0,2024-08-08
MFG-04375,MFG-PL-415,2024-10-24,Line A,Supplier 4,day,164,Operator 7,Machine 4,50.53,standard,39.07,27.23,False,USD,False,0.0,16.81,5.73,0.0,22.54,False,,0,2024-11-28
MFG-04376,MFG-PL-476,2024-03-24,Line A,Supplier 5,day,496,Operator 5,Machine 1,25.04,standard,66.67,22.45,False,USD,False,10.78,12.45,18.76,7.24,49.23,False,,0,2024-04-30
MFG-04377,MFG-PL-537,2024-04-15,Line B,Supplier 5,day,1307,Operator 2,Machine 2,37.2,premium,33.66,24.6,False,USD,False,21.33,24.19,13.04,14.3,72.87,False,,0,2024-05-26
MFG-04378,MFG-PL-598,2025-11-03,Line C,Supplier 3,night,420,Operator 7,Machine 2,23.17,standard,57.18,17.55,False,USD,True,12.08,22.89,2.57,6.05,43.58,,2025-11-08,0,2025-11-17
MFG-04379,MFG-PL-659,2024-04-12,Line B,Supplier 3,day,530,Operator 6,Machine 6,16.28,premium,35.45,28.77,False,USD,False,23.18,9.96,12.21,28.42,73.77,False,,0,2024-05-23
MFG-04380,MFG-PL-720,2025-05-07,Line C,Supplier 4,day,391,Operator 1,Machine 3,31.23,premium,48.08,19.43,False,USD,False,67.87,66.83,13.27,14.24,162.21,False,,0,2025-05-09
MFG-04381,MFG-PL-781,2025-01-19,Line C,Supplier 1,evening,394,Operator 3,Machine 3,40.11,premium,40.94,17.23,False,USD,True,14.3,22.1,11.51,10.85,58.75,,2025-01-19,0,2025-02-27
MFG-04382,MFG-PL-842,2024-01-30,Line B,Supplier 2,night,867,Operator 7,Machine 1,28.09,premium,54.64,21.02,True,USD,False,27.51,9.05,27.4,1.18,65.13,,,0,2024-03-17
MFG-04383,MFG-PL-003,2024-01-21,Line B,Supplier 5,evening,744,Operator 1,Machine 5,23.79,premium,72.46,10.17,False,USD,False,28.86,20.46,16.78,7.26,73.36,True,,0,2024-01-22
MFG-04384,MFG-PL-064,2025-11-18,Line D,Supplier 4,day,1073,Operator 3,Machine 5,34.31,premium,48.46,19.16,False,USD,False,112.57,57.26,22.65,10.72,203.19,False,,0,2025-11-27
MFG-04385,MFG-PL-125,2025-05-17,Line C,Supplier 2,evening,620,Operator 4,Machine 1,22.35,standard,55.26,20.92,True,USD,True,21.41,4.98,29.67,9.69,65.75,True,2025-05-21,1,2025-07-14
MFG-04386,MFG-PL-186,2025-02-10,Line B,Supplier 3,night,145,Operator 8,Machine 3,18.44,premium,55.91,15.64,False,USD,False,25.4,15.69,150.79,52.89,244.78,False,,0,2025-02-19
MFG-04387,MFG-PL-247,2025-06-04,Line D,Supplier 1,night,828,Operator 3,Machine 5,40.13,premium,57.03,28.61,False,USD,True,21.77,41.5,14.03,2.38,79.68,True,2025-06-04,0,2025-07-26
MFG-04388,MFG-PL-308,2025-03-01,Line A,Supplier 5,evening,883,Operator 7,Machine 5,29.11,premium,36.24,23.93,False,USD,False,40.38,40.94,16.66,8.57,106.54,,,0,2025-03-24
MFG-04389,MFG-PL-369,2024-03-28,Line B,Supplier 2,evening,531,Operator 8,Machine 6,64.93,standard,79.41,25.25,False,USD,False,121.19,52.92,5.9,11.57,191.57,False,,0,2024-04-09
MFG-04390,MFG-PL-430,2024-12-14,Line B,Supplier 3,day,165,Operator 1,Machine 3,42.59,standard,52.31,23.54,False,USD,True,1.27,12.34,16.89,8.75,39.25,False,2024-12-17,0,2025-02-02
MFG-04391,MFG-PL-491,2024-04-23,Line B,Supplier 3,day,435,Operator 8,Machine 1,35.98,premium,43.05,20.44,False,USD,False,4.84,2.39,17.01,21.32,45.56,False,,2,2024-05-29
MFG-04392,MFG-PL-552,2024-05-22,Line A,Supplier 4,day,676,Operator 5,Machine 6,31.73,premium,33.9,20.52,False,USD,False,19.66,21.14,9.26,0.0,50.05,False,,0,2024-07-08
MFG-04393,MFG-PL-613,2024-09-21,Line D,Supplier 2,day,393,Operator 7,Machine 5,43.17,premium,66.32,21.24,False,USD,False,8.98,18.36,14.66,9.69,51.69,True,,1,2024-11-08
MFG-04394,MFG-PL-674,2025-02-20,Line A,Supplier 4,evening,137,Operator 3,Machine 5,30.41,premium,42.51,23.91,False,USD,False,107.87,89.28,5.38,7.03,209.57,True,,1,2025-02-26
MFG-04395,MFG-PL-735,2025-02-19,Line D,Supplier 3,evening,273,Operator 3,Machine 5,26.08,premium,53.04,18.5,False,USD,False,10.95,19.55,4.3,5.59,40.38,False,,0,2025-03-03
MFG-04396,MFG-PL-796,2025-09-18,Line D,Supplier 3,day,521,Operator 4,Machine 6,10.55,premium,42.99,18.85,False,USD,False,4.15,30.83,29.01,9.05,73.04,False,,0,2025-10-20
MFG-04397,MFG-PL-857,2024-12-03,Line A,Supplier 5,day,676,Operator 6,Machine 4,43.99,standard,72.91,4.45,False,USD,False,37.24,19.93,11.48,17.92,86.56,False,,0,2025-01-06
MFG-04398,MFG-PL-018,2024-11-04,Line C,Supplier 4,evening,324,Operator 8,Machine 4,11.52,premium,50.32,25.84,False,USD,False,0.18,19.67,32.58,6.9,59.33,False,,0,2024-11-19
MFG-04399,MFG-PL-079,2025-11-07,Line D,Supplier 3,evening,95,Operator 4,Machine 5,19.67,standard,59.5,24.92,False,USD,False,5.22,24.15,12.34,0.0,41.71,False,,0,2025-11-20
MFG-04400,MFG-PL-140,2024-02-09,Line A,Supplier 4,night,801,Operator 5,Machine 6,17.22,premium,43.14,27.94,False,USD,False,4.94,0.0,27.42,16.04,48.4,False,,0,2024-02-17
MFG-04401,MFG-PL-201,2024-05-31,Line B,Supplier 2,night,882,Operator 3,Machine 6,49.22,premium,65.72,25.84,False,USD,False,50.38,16.72,13.82,12.04,92.95,False,,0,2024-07-09
MFG-04402,MFG-PL-262,2024-10-10,Line A,Supplier 3,day,624,Operator 5,Machine 4,43.82,standard,51.94,21.28,False,USD,False,12.47,0.0,15.2,14.03,41.71,True,,0,2024-12-01
MFG-04403,MFG-PL-323,2024-05-24,Line B,Supplier 3,day,464,Operator 5,Machine 4,15.94,premium,49.61,15.07,False,USD,False,38.86,17.38,27.52,7.99,91.75,True,,0,2024-06-28
MFG-04404,MFG-PL-384,2024-06-21,Line B,Supplier 4,day,184,Operator 7,Machine 5,32.15,premium,40.08,15.93,False,USD,False,11.21,11.55,8.56,9.64,40.96,False,,0,2024-08-09
MFG-04405,MFG-PL-445,2025-01-24,Line A,Supplier 3,day,893,Operator 8,Machine 6,34.31,premium,72.35,26.58,False,USD,False,46.53,17.34,12.67,4.53,81.06,False,,0,2025-02-20
MFG-04406,MFG-PL-506,2025-05-02,Line C,Supplier 3,evening,882,Operator 6,Machine 2,17.03,premium,29.04,37.94,False,USD,False,35.76,143.8,17.11,5.09,201.77,False,,0,2025-05-03
MFG-04407,MFG-PL-567,2024-11-11,Line A,Supplier 2,evening,260,Operator 7,Machine 5,19.66,premium,52.58,16.65,False,USD,False,2.33,30.89,21.32,0.0,54.55,True,,0,2025-01-10
MFG-04408,MFG-PL-628,2024-03-22,Line C,Supplier 5,night,769,Operator 1,Machine 4,35.38,standard,56.11,21.77,False,USD,False,41.17,28.11,19.24,22.76,111.28,False,,0,2024-05-12
MFG-04409,MFG-PL-689,2025-03-19,Line A,Supplier 1,day,742,Operator 8,Machine 2,23.36,standard,63.43,20.94,False,USD,False,37.99,25.44,25.96,15.65,105.04,False,,0,2025-04-06
MFG-04410,MFG-PL-750,2024-12-08,Line A,Supplier 4,day,1143,Operator 2,Machine 1,24.94,standard,60.77,27.75,False,USD,False,48.86,11.02,4.19,7.51,71.58,False,,0,2024-12-22
MFG-04411,MFG-PL-811,2025-01-24,Line B,Supplier 1,night,1045,Operator 2,Machine 6,27.72,premium,44.44,22.39,False,USD,False,41.89,23.26,3.11,15.0,83.26,False,,0,2025-03-22
MFG-04412,MFG-PL-872,2025-01-26,Line A,Supplier 5,day,476,Operator 6,Machine 6,30.3,premium,44.88,23.18,True,USD,False,14.81,21.45,44.13,6.71,87.1,False,,1,2025-01-26
MFG-04413,MFG-PL-033,2025-01-08,Line A,Supplier 5,day,473,Operator 4,Machine 4,32.8,standard,50.07,22.55,False,USD,False,23.3,0.0,26.77,0.0,50.06,False,,0,2025-03-02
MFG-04414,MFG-PL-094,2025-10-08,Line C,Supplier 2,night,835,Operator 8,Machine 3,38.52,premium,45.28,37.92,False,USD,False,18.62,13.9,0.0,0.0,32.52,False,,1,2025-11-04
MFG-04415,MFG-PL-155,2024-11-01,Line B,Supplier 2,night,225,Operator 2,Machine 5,52.15,premium,35.77,14.61,False,USD,False,12.73,20.75,0.0,11.5,44.98,False,,0,2024-11-20
MFG-04416,MFG-PL-216,2024-10-06,Line D,Supplier 5,evening,104,Operator 3,Machine 5,28.95,premium,48.94,23.96,False,USD,False,1.04,24.07,0.0,13.15,38.26,False,,1,2024-11-10
MFG-04417,MFG-PL-277,2024-07-30,Line D,Supplier 5,night,494,Operator 2,Machine 3,23.82,premium,66.39,8.45,False,USD,False,26.47,26.04,191.84,65.16,309.51,False,,0,2024-09-15
MFG-04418,MFG-PL-338,2024-11-13,Line B,Supplier 1,day,682,Operator 4,Machine 6,22.62,premium,33.42,31.6,False,USD,False,1.85,2.29,6.13,16.52,26.79,False,,0,2024-11-17
MFG-04419,MFG-PL-399,2024-05-14,Line B,Supplier 3,night,592,Operator 5,Machine 5,48.32,premium,55.36,28.92,False,USD,False,31.05,0.61,0.05,9.95,41.66,False,,0,2024-07-06
MFG-04420,MFG-PL-460,2024-07-26,Line C,Supplier 3,day,390,Operator 7,Machine 5,29.37,standard,55.79,33.19,False,USD,False,11.48,9.59,19.83,8.89,49.78,,,0,2024-08-24
MFG-04421,MFG-PL-521,2025-09-09,Line A,Supplier 1,day,576,Operator 8,Machine 4,25.87,premium,30.99,27.02,False,USD,False,5.22,14.19,1.15,3.86,24.41,False,,0,2025-09-22
MFG-04422,MFG-PL-582,2024-01-29,Line A,Supplier 3,day,773,Operator 5,Machine 3,42.29,standard,57.33,22.54,False,USD,False,39.54,14.9,13.03,3.43,70.89,False,,0,2024-03-16
MFG-04423,MFG-PL-643,2024-08-13,Line A,Supplier 1,evening,528,Operator 2,Machine 1,30.97,standard,52.23,17.06,False,USD,False,14.13,0.0,12.66,9.98,36.77,False,,0,2024-09-13
MFG-04424,MFG-PL-704,2025-01-11,Line C,Supplier 3,day,844,Operator 5,Machine 5,9.43,premium,23.55,19.89,False,USD,False,36.68,14.03,44.23,13.81,108.75,False,,0,2025-03-12
MFG-04425,MFG-PL-765,2025-06-20,Line A,Supplier 5,day,1083,Operator 1,Machine 3,38.86,standard,59.29,33.64,True,USD,False,163.87,3.14,72.88,2.44,242.33,True,,0,2025-07-10
MFG-04426,MFG-PL-826,2024-04-10,Line B,Supplier 1,day,585,Operator 7,Machine 4,25.96,standard,51.22,12.62,False,USD,True,25.56,25.36,33.8,20.41,105.13,,2024-04-10,0,2024-04-28
MFG-04427,MFG-PL-887,2025-05-03,Line B,Supplier 1,day,303,Operator 3,Machine 1,34.55,premium,22.04,29.51,False,USD,False,14.75,7.46,20.9,3.21,46.31,False,,0,2025-05-22
MFG-04428,MFG-PL-048,2025-01-29,Line C,Supplier 3,day,567,Operator 7,Machine 6,5.0,premium,43.02,13.34,False,USD,True,0.0,6.32,38.92,7.42,52.66,,2025-02-03,0,2025-03-11
MFG-04429,MFG-PL-109,2024-05-20,Line D,Supplier 2,night,894,Operator 6,Machine 5,28.32,premium,47.52,35.19,True,USD,False,20.57,168.46,22.0,14.08,225.11,False,,0,2024-07-18
MFG-04430,MFG-PL-170,2025-09-24,Line A,Supplier 3,day,328,Operator 1,Machine 3,11.05,premium,31.02,18.98,False,USD,True,0.0,25.87,19.53,13.66,59.05,,2025-09-26,0,2025-10-25
MFG-04431,MFG-PL-231,2025-04-20,Line C,Supplier 1,day,81,Operator 1,Machine 5,38.98,premium,53.75,23.46,False,USD,False,2.06,18.1,7.21,17.03,44.41,False,,0,2025-04-22
MFG-04432,MFG-PL-292,2025-11-25,Line C,Supplier 3,evening,97,Operator 4,Machine 3,36.66,premium,39.29,15.81,False,USD,False,0.0,6.56,0.0,5.64,12.2,False,,0,2025-11-25
MFG-04433,MFG-PL-353,2024-03-18,Line D,Supplier 4,day,52,Operator 1,Machine 5,50.9,premium,66.86,24.59,False,USD,False,14.4,21.41,13.33,0.02,49.17,False,,0,2024-04-15
MFG-04434,MFG-PL-414,2024-12-31,Line C,Supplier 3,day,737,Operator 1,Machine 6,33.83,premium,31.85,33.16,False,USD,False,13.85,19.12,13.66,9.43,56.07,False,,0,2025-02-01
MFG-04435,MFG-PL-475,2025-12-03,Line D,Supplier 2,day,422,Operator 5,Machine 3,23.91,premium,20.0,22.81,True,USD,False,23.19,28.2,34.77,21.68,107.84,False,,0,2025-12-12
MFG-04436,MFG-PL-536,2025-12-16,Line D,Supplier 2,night,503,Operator 2,Machine 6,26.39,standard,65.83,20.13,False,USD,False,26.31,24.85,17.87,0.0,69.03,False,,0,2026-02-06
MFG-04437,MFG-PL-597,2025-11-07,Line D,Supplier 4,evening,841,Operator 8,Machine 2,33.92,premium,39.08,16.85,False,USD,False,122.58,93.47,2.33,10.15,228.54,False,,0,2025-11-23
