deal_id,account_id
DEAL-05043,DEAL-ACC-1763
DEAL-05044,DEAL-ACC-1324
DEAL-05045,DEAL-ACC-0885
DEAL-05046,DEAL-ACC-0446
DEAL-05047,DEAL-ACC-0007
DEAL-05048,DEAL-ACC-2168
DEAL-05049,DEAL-ACC-1729
DEAL-05050,DEAL-ACC-1290
DEAL-05051,DEAL-ACC-0851
DEAL-05052,DEAL-ACC-0412
DEAL-05053,DEAL-ACC-2573
DEAL-05054,DEAL-ACC-2134
DEAL-05055,DEAL-ACC-1695
DEAL-05056,DEAL-ACC-1256
DEAL-05057,DEAL-ACC-0817
DEAL-05058,DEAL-ACC-0378
DEAL-05059,DEAL-ACC-2539
DEAL-05060,DEAL-ACC-2100
DEAL-05061,DEAL-ACC-1661
DEAL-05062,DEAL-ACC-1222
DEAL-05063,DEAL-ACC-0783
DEAL-05064,DEAL-ACC-0344
DEAL-05065,DEAL-ACC-2505
DEAL-05066,DEAL-ACC-2066
DEAL-05067,DEAL-ACC-1627
DEAL-05068,DEAL-ACC-1188
DEAL-05069,DEAL-ACC-0749
DEAL-05070,DEAL-ACC-0310
DEAL-05071,DEAL-ACC-2471
DEAL-05072,DEAL-ACC-2032
DEAL-05073,DEAL-ACC-1593
DEAL-05074,DEAL-ACC-1154
DEAL-05075,DEAL-ACC-0715
DEAL-05076,DEAL-ACC-0276
DEAL-05077,DEAL-ACC-2437
DEAL-05078,DEAL-ACC-1998
DEAL-05079,DEAL-ACC-1559
DEAL-05080,DEAL-ACC-1120
DEAL-05081,DEAL-ACC-0681
DEAL-05082,DEAL-ACC-0242
DEAL-05083,DEAL-ACC-2403
DEAL-05084,DEAL-ACC-1964
DEAL-05085,DEAL-ACC-1525
DEAL-05086,DEAL-ACC-1086
DEAL-05087,DEAL-ACC-0647
DEAL-05088,DEAL-ACC-0208
DEAL-05089,DEAL-ACC-2369
DEAL-05090,DEAL-ACC-1930
DEAL-05091,DEAL-ACC-1491
DEAL-05092,DEAL-ACC-1052
DEAL-05093,DEAL-ACC-0613
DEAL-05094,DEAL-ACC-0174
DEAL-05095,DEAL-ACC-2335
DEAL-05096,DEAL-ACC-1896
DEAL-05097,DEAL-ACC-1457
DEAL-05098,DEAL-ACC-1018
DEAL-05099,DEAL-ACC-0579
DEAL-05100,DEAL-ACC-0140
DEAL-05101,DEAL-ACC-2301
DEAL-05102,DEAL-ACC-1862
DEAL-05103,DEAL-ACC-1423
DEAL-05104,DEAL-ACC-0984
DEAL-05105,DEAL-ACC-0545
DEAL-05106,DEAL-ACC-0106
DEAL-05107,DEAL-ACC-2267
DEAL-05108,DEAL-ACC-1828
DEAL-05109,DEAL-ACC-1389
DEAL-05110,DEAL-ACC-0950
DEAL-05111,DEAL-ACC-0511
DEAL-05112,DEAL-ACC-0072
DEAL-05113,DEAL-ACC-2233
DEAL-05114,DEAL-ACC-1794
DEAL-05115,DEAL-ACC-1355
DEAL-05116,DEAL-ACC-0916
DEAL-05117,DEAL-ACC-0477
DEAL-05118,DEAL-ACC-0038
DEAL-05119,DEAL-ACC-2199
DEAL-05120,DEAL-ACC-1760
DEAL-05121,DEAL-ACC-1321
DEAL-05122,DEAL-ACC-0882
DEAL-05123,DEAL-ACC-0443
DEAL-05124,DEAL-ACC-0004
DEAL-05125,DEAL-ACC-2165
DEAL-05126,DEAL-ACC-1726
DEAL-05127,DEAL-ACC-1287
DEAL-05128,DEAL-ACC-0848
DEAL-05129,DEAL-ACC-0409
DEAL-05130,DEAL-ACC-2570
DEAL-05131,DEAL-ACC-2131
DEAL-05132,DEAL-ACC-1692
DEAL-05133,DEAL-ACC-1253
DEAL-05134,DEAL-ACC-0814
DEAL-05135,DEAL-ACC-0375
DEAL-05136,DEAL-ACC-2536
DEAL-05137,DEAL-ACC-2097
DEAL-05138,DEAL-ACC-1658
DEAL-05139,DEAL-ACC-1219
DEAL-05140,DEAL-ACC-0780
DEAL-05141,DEAL-ACC-0341
DEAL-05142,DEAL-ACC-2502
DEAL-05143,DEAL-ACC-2063
DEAL-05144,DEAL-ACC-1624
DEAL-05145,DEAL-ACC-1185
DEAL-05146,DEAL-ACC-0746
DEAL-05147,DEAL-ACC-0307
DEAL-05148,DEAL-ACC-2468
DEAL-05149,DEAL-ACC-2029
DEAL-05150,DEAL-ACC-1590
DEAL-05151,DEAL-ACC-1151
DEAL-05152,DEAL-ACC-0712
DEAL-05153,DEAL-ACC-0273
DEAL-05154,DEAL-ACC-2434
DEAL-05155,DEAL-ACC-1995
DEAL-05156,DEAL-ACC-1556
DEAL-05157,DEAL-ACC-1117
DEAL-05158,DEAL-ACC-0678
DEAL-05159,DEAL-ACC-0239
DEAL-05160,DEAL-ACC-2400
DEAL-05161,DEAL-ACC-1961
DEAL-05162,DEAL-ACC-1522
DEAL-05163,DEAL-ACC-1083
DEAL-05164,DEAL-ACC-0644
DEAL-05165,DEAL-ACC-0205
DEAL-05166,DEAL-ACC-2366
DEAL-05167,DEAL-ACC-1927
DEAL-05168,DEAL-ACC-1488
DEAL-05169,DEAL-ACC-1049
DEAL-05170,DEAL-ACC-0610
DEAL-05171,DEAL-ACC-0171
DEAL-05172,DEAL-ACC-2332
DEAL-05173,DEAL-ACC-1893
DEAL-05174,DEAL-ACC-1454
DEAL-05175,DEAL-ACC-1015
DEAL-05176,DEAL-ACC-0576
DEAL-05177,DEAL-ACC-0137
DEAL-05178,DEAL-ACC-2298
DEAL-05179,DEAL-ACC-1859
DEAL-05180,DEAL-ACC-1420
DEAL-05181,DEAL-ACC-0981
DEAL-05182,DEAL-ACC-0542
DEAL-05183,DEAL-ACC-0103
DEAL-05184,DEAL-ACC-2264
DEAL-05185,DEAL-ACC-1825
DEAL-05186,DEAL-ACC-1386
DEAL-05187,DEAL-ACC-0947
DEAL-05188,DEAL-ACC-0508
DEAL-05189,DEAL-ACC-0069
DEAL-05190,DEAL-ACC-2230
DEAL-05191,DEAL-ACC-1791
DEAL-05192,DEAL-ACC-1352
DEAL-05193,DEAL-ACC-0913
DEAL-05194,DEAL-ACC-0474
DEAL-05195,DEAL-ACC-0035
DEAL-05196,DEAL-ACC-2196
DEAL-05197,DEAL-ACC-1757
DEAL-05198,DEAL-ACC-1318
DEAL-05199,DEAL-ACC-0879
DEAL-05200,DEAL-ACC-0440
DEAL-05201,DEAL-ACC-0001
DEAL-05202,DEAL-ACC-2162
DEAL-05203,DEAL-ACC-1723
DEAL-05204,DEAL-ACC-1284
DEAL-05205,DEAL-ACC-0845
DEAL-05206,DEAL-ACC-0406
DEAL-05207,DEAL-ACC-2567
DEAL-05208,DEAL-ACC-2128
DEAL-05209,DEAL-ACC-1689
DEAL-05210,DEAL-ACC-1250
DEAL-05211,DEAL-ACC-0811
DEAL-05212,DEAL-ACC-0372
DEAL-05213,DEAL-ACC-2533
DEAL-05214,DEAL-ACC-2094
DEAL-05215,DEAL-ACC-1655
DEAL-05216,DEAL-ACC-1216
DEAL-05217,DEAL-ACC-0777
DEAL-05218,DEAL-ACC-0338
DEAL-05219,DEAL-ACC-2499
DEAL-05220,DEAL-ACC-2060
DEAL-05221,DEAL-ACC-1621
DEAL-05222,DEAL-ACC-1182
DEAL-05223,DEAL-ACC-0743
DEAL-05224,DEAL-ACC-0304
DEAL-05225,DEAL-ACC-2465
DEAL-05226,DEAL-ACC-2026
DEAL-05227,DEAL-ACC-1587
DEAL-05228,DEAL-ACC-1148
DEAL-05229,DEAL-ACC-0709
DEAL-05230,DEAL-ACC-0270
DEAL-05231,DEAL-ACC-2431
DEAL-05232,DEAL-ACC-1992
DEAL-05233,DEAL-ACC-1553
DEAL-05234,DEAL-ACC-1114
DEAL-05235,DEAL-ACC-0675
DEAL-05236,DEAL-ACC-0236
DEAL-05237,DEAL-ACC-2397
DEAL-05238,DEAL-ACC-1958
DEAL-05239,DEAL-ACC-1519
DEAL-05240,DEAL-ACC-1080
DEAL-05241,DEAL-ACC-0641
DEAL-05242,DEAL-ACC-0202
DEAL-05243,DEAL-ACC-2363
DEAL-05244,DEAL-ACC-1924
DEAL-05245,DEAL-ACC-1485
DEAL-05246,DEAL-ACC-1046
DEAL-05247,DEAL-ACC-0607
DEAL-05248,DEAL-ACC-0168
DEAL-05249,DEAL-ACC-2329
DEAL-05250,DEAL-ACC-1890
DEAL-05251,DEAL-ACC-1451
DEAL-05252,DEAL-ACC-1012
DEAL-05253,DEAL-ACC-0573
DEAL-05254,DEAL-ACC-0134
DEAL-05255,DEAL-ACC-2295
DEAL-05256,DEAL-ACC-1856
DEAL-05257,DEAL-ACC-1417
DEAL-05258,DEAL-ACC-0978
DEAL-05259,DEAL-ACC-0539
DEAL-05260,DEAL-ACC-0100
DEAL-05261,DEAL-ACC-2261
DEAL-05262,DEAL-ACC-1822
DEAL-05263,DEAL-ACC-1383
DEAL-05264,DEAL-ACC-0944
DEAL-05265,DEAL-ACC-0505
DEAL-05266,DEAL-ACC-0066
DEAL-05267,DEAL-ACC-2227
DEAL-05268,DEAL-ACC-1788
DEAL-05269,DEAL-ACC-1349
DEAL-05270,DEAL-ACC-0910
DEAL-05271,DEAL-ACC-0471
DEAL-05272,DEAL-ACC-0032
DEAL-05273,DEAL-ACC-2193
DEAL-05274,DEAL-ACC-1754
DEAL-05275,DEAL-ACC-1315
DEAL-05276,DEAL-ACC-0876
DEAL-05277,DEAL-ACC-0437
DEAL-05278,DEAL-ACC-2598
DEAL-05279,DEAL-ACC-2159
DEAL-05280,DEAL-ACC-1720
DEAL-05281,DEAL-ACC-1281
DEAL-05282,DEAL-ACC-0842
DEAL-05283,DEAL-ACC-0403
DEAL-05284,DEAL-ACC-2564
DEAL-05285,DEAL-ACC-2125
DEAL-05286,DEAL-ACC-1686
DEAL-05287,DEAL-ACC-1247
DEAL-05288,DEAL-ACC-0808
DEAL-05289,DEAL-ACC-0369
DEAL-05290,DEAL-ACC-2530
DEAL-05291,DEAL-ACC-2091
DEAL-05292,DEAL-ACC-1652
DEAL-05293,DEAL-ACC-1213
DEAL-05294,DEAL-ACC-0774
DEAL-05295,DEAL-ACC-0335
DEAL-05296,DEAL-ACC-2496
DEAL-05297,DEAL-ACC-2057
DEAL-05298,DEAL-ACC-1618
DEAL-05299,DEAL-ACC-1179
DEAL-05300,DEAL-ACC-0740
DEAL-05301,DEAL-ACC-0301
DEAL-05302,DEAL-ACC-2462
DEAL-05303,DEAL-ACC-2023
DEAL-05304,DEAL-ACC-1584
DEAL-05305,DEAL-ACC-1145
DEAL-05306,DEAL-ACC-0706
DEAL-05307,DEAL-ACC-0267
DEAL-05308,DEAL-ACC-2428
DEAL-05309,DEAL-ACC-1989
DEAL-05310,DEAL-ACC-1550
DEAL-05311,DEAL-ACC-1111
DEAL-05312,DEAL-ACC-0672
DEAL-05313,DEAL-ACC-0233
DEAL-05314,DEAL-ACC-2394
DEAL-05315,DEAL-ACC-1955
DEAL-05316,DEAL-ACC-1516
DEAL-05317,DEAL-ACC-1077
DEAL-05318,DEAL-ACC-0638
DEAL-05319,DEAL-ACC-0199
DEAL-05320,DEAL-ACC-2360
DEAL-05321,DEAL-ACC-1921
DEAL-05322,DEAL-ACC-1482
DEAL-05323,DEAL-ACC-1043
DEAL-05324,DEAL-ACC-0604
DEAL-05325,DEAL-ACC-0165
DEAL-05326,DEAL-ACC-2326
DEAL-05327,DEAL-ACC-1887
DEAL-05328,DEAL-ACC-1448
DEAL-05329,DEAL-ACC-1009
DEAL-05330,DEAL-ACC-0570
DEAL-05331,DEAL-ACC-0131
DEAL-05332,DEAL-ACC-2292
DEAL-05333,DEAL-ACC-1853
DEAL-05334,DEAL-ACC-1414
DEAL-05335,DEAL-ACC-0975
DEAL-05336,DEAL-ACC-0536
DEAL-05337,DEAL-ACC-0097
DEAL-05338,DEAL-ACC-2258
DEAL-05339,DEAL-ACC-1819
DEAL-05340,DEAL-ACC-1380
DEAL-05341,DEAL-ACC-0941
DEAL-05342,DEAL-ACC-0502
DEAL-05343,DEAL-ACC-0063
DEAL-05344,DEAL-ACC-2224
DEAL-05345,DEAL-ACC-1785
DEAL-05346,DEAL-ACC-1346
DEAL-05347,DEAL-ACC-0907
DEAL-05348,DEAL-ACC-0468
DEAL-05349,DEAL-ACC-0029
DEAL-05350,DEAL-ACC-2190
DEAL-05351,DEAL-ACC-1751
DEAL-05352,DEAL-ACC-1312
DEAL-05353,DEAL-ACC-0873
DEAL-05354,DEAL-ACC-0434
DEAL-05355,DEAL-ACC-2595
DEAL-05356,DEAL-ACC-2156
DEAL-05357,DEAL-ACC-1717
DEAL-05358,DEAL-ACC-1278
DEAL-05359,DEAL-ACC-0839
DEAL-05360,DEAL-ACC-0400
DEAL-05361,DEAL-ACC-2561
DEAL-05362,DEAL-ACC-2122
DEAL-05363,DEAL-ACC-1683
DEAL-05364,DEAL-ACC-1244
DEAL-05365,DEAL-ACC-0805
DEAL-05366,DEAL-ACC-0366
DEAL-05367,DEAL-ACC-2527
DEAL-05368,DEAL-ACC-2088
DEAL-05369,DEAL-ACC-1649
DEAL-05370,DEAL-ACC-1210
DEAL-05371,DEAL-ACC-0771
DEAL-05372,DEAL-ACC-0332
DEAL-05373,DEAL-ACC-2493
DEAL-05374,DEAL-ACC-2054
DEAL-05375,DEAL-ACC-1615
DEAL-05376,DEAL-ACC-1176
DEAL-05377,DEAL-ACC-0737
DEAL-05378,DEAL-ACC-0298
DEAL-05379,DEAL-ACC-2459
DEAL-05380,DEAL-ACC-2020
DEAL-05381,DEAL-ACC-1581
DEAL-05382,DEAL-ACC-1142
DEAL-05383,DEAL-ACC-0703
DEAL-05384,DEAL-ACC-0264
DEAL-05385,DEAL-ACC-2425
DEAL-05386,DEAL-ACC-1986
DEAL-05387,DEAL-ACC-1547
DEAL-05388,DEAL-ACC-1108
DEAL-05389,DEAL-ACC-0669
DEAL-05390,DEAL-ACC-0230
DEAL-05391,DEAL-ACC-2391
DEAL-05392,DEAL-ACC-1952
DEAL-05393,DEAL-ACC-1513
DEAL-05394,DEAL-ACC-1074
DEAL-05395,DEAL-ACC-0635
DEAL-05396,DEAL-ACC-0196
DEAL-05397,DEAL-ACC-2357
DEAL-05398,DEAL-ACC-1918
DEAL-05399,DEAL-ACC-1479
DEAL-05400,DEAL-ACC-1040
DEAL-05401,DEAL-ACC-0601
DEAL-05402,DEAL-ACC-0162
DEAL-05403,DEAL-ACC-2323
DEAL-05404,DEAL-ACC-1884
DEAL-05405,DEAL-ACC-1445
DEAL-05406,DEAL-ACC-1006
DEAL-05407,DEAL-ACC-0567
DEAL-05408,DEAL-ACC-0128
DEAL-05409,DEAL-ACC-2289
DEAL-05410,DEAL-ACC-1850
DEAL-05411,DEAL-ACC-1411
DEAL-05412,DEAL-ACC-0972
DEAL-05413,DEAL-ACC-0533
DEAL-05414,DEAL-ACC-0094
DEAL-05415,DEAL-ACC-2255
DEAL-05416,DEAL-ACC-1816
DEAL-05417,DEAL-ACC-1377
DEAL-05418,DEAL-ACC-0938
DEAL-05419,DEAL-ACC-0499
DEAL-05420,DEAL-ACC-0060
DEAL-05421,DEAL-ACC-2221
DEAL-05422,DEAL-ACC-1782
DEAL-05423,DEAL-ACC-1343
DEAL-05424,DEAL-ACC-0904
DEAL-05425,DEAL-ACC-0465
DEAL-05426,DEAL-ACC-0026
DEAL-05427,DEAL-ACC-2187
DEAL-05428,DEAL-ACC-1748
DEAL-05429,DEAL-ACC-1309
DEAL-05430,DEAL-ACC-0870
DEAL-05431,DEAL-ACC-0431
DEAL-05432,DEAL-ACC-2592
DEAL-05433,DEAL-ACC-2153
DEAL-05434,DEAL-ACC-1714
DEAL-05435,DEAL-ACC-1275
DEAL-05436,DEAL-ACC-0836
DEAL-05437,DEAL-ACC-0397
DEAL-05438,DEAL-ACC-2558
DEAL-05439,DEAL-ACC-2119
DEAL-05440,DEAL-ACC-1680
DEAL-05441,DEAL-ACC-1241
DEAL-05442,DEAL-ACC-0802
DEAL-05443,DEAL-ACC-0363
DEAL-05444,DEAL-ACC-2524
DEAL-05445,DEAL-ACC-2085
DEAL-05446,DEAL-ACC-1646
DEAL-05447,DEAL-ACC-1207
DEAL-05448,DEAL-ACC-0768
DEAL-05449,DEAL-ACC-0329
DEAL-05450,DEAL-ACC-2490
DEAL-05451,DEAL-ACC-2051
DEAL-05452,DEAL-ACC-1612
DEAL-05453,DEAL-ACC-1173
DEAL-05454,DEAL-ACC-0734
DEAL-05455,DEAL-ACC-0295
DEAL-05456,DEAL-ACC-2456
DEAL-05457,DEAL-ACC-2017
DEAL-05458,DEAL-ACC-1578
DEAL-05459,DEAL-ACC-1139
DEAL-05460,DEAL-ACC-0700
DEAL-05461,DEAL-ACC-0261
DEAL-05462,DEAL-ACC-2422
DEAL-05463,DEAL-ACC-1983
DEAL-05464,DEAL-ACC-1544
DEAL-05465,DEAL-ACC-1105
DEAL-05466,DEAL-ACC-0666
DEAL-05467,DEAL-ACC-0227
DEAL-05468,DEAL-ACC-2388
DEAL-05469,DEAL-ACC-1949
DEAL-05470,DEAL-ACC-1510
DEAL-05471,DEAL-ACC-1071
DEAL-05472,DEAL-ACC-0632
DEAL-05473,DEAL-ACC-0193
DEAL-05474,DEAL-ACC-2354
DEAL-05475,DEAL-ACC-1915
DEAL-05476,DEAL-ACC-1476
DEAL-05477,DEAL-ACC-1037
DEAL-05478,DEAL-ACC-0598
DEAL-05479,DEAL-ACC-0159
DEAL-05480,DEAL-ACC-2320
DEAL-05481,DEAL-ACC-1881
DEAL-05482,DEAL-ACC-1442
DEAL-05483,DEAL-ACC-1003
DEAL-05484,DEAL-ACC-0564
DEAL-05485,DEAL-ACC-0125
DEAL-05486,DEAL-ACC-2286
DEAL-05487,DEAL-ACC-1847
DEAL-05488,DEAL-ACC-1408
DEAL-05489,DEAL-ACC-0969
DEAL-05490,DEAL-ACC-0530
DEAL-05491,DEAL-ACC-0091
DEAL-05492,DEAL-ACC-2252
DEAL-05493,DEAL-ACC-1813
DEAL-05494,DEAL-ACC-1374
DEAL-05495,DEAL-ACC-0935
DEAL-05496,DEAL-ACC-0496
DEAL-05497,DEAL-ACC-0057
DEAL-05498,DEAL-ACC-2218
DEAL-05499,DEAL-ACC-1779
DEAL-05500,DEAL-ACC-1340
DEAL-05501,DEAL-ACC-0901
DEAL-05502,DEAL-ACC-0462
DEAL-05503,DEAL-ACC-0023
DEAL-05504,DEAL-ACC-2184
DEAL-05505,DEAL-ACC-1745
DEAL-05506,DEAL-ACC-1306
DEAL-05507,DEAL-ACC-0867
DEAL-05508,DEAL-ACC-0428
DEAL-05509,DEAL-ACC-2589
DEAL-05510,DEAL-ACC-2150
DEAL-05511,DEAL-ACC-1711
DEAL-05512,DEAL-ACC-1272
DEAL-05513,DEAL-ACC-0833
DEAL-05514,DEAL-ACC-0394
DEAL-05515,DEAL-ACC-2555
DEAL-05516,DEAL-ACC-2116
DEAL-05517,DEAL-ACC-1677
DEAL-05518,DEAL-ACC-1238
DEAL-05519,DEAL-ACC-0799
DEAL-05520,DEAL-ACC-0360
DEAL-05521,DEAL-ACC-2521
DEAL-05522,DEAL-ACC-2082
DEAL-05523,DEAL-ACC-1643
DEAL-05524,DEAL-ACC-1204
DEAL-05525,DEAL-ACC-0765
DEAL-05526,DEAL-ACC-0326
DEAL-05527,DEAL-ACC-2487
DEAL-05528,DEAL-ACC-2048
DEAL-05529,DEAL-ACC-1609
DEAL-05530,DEAL-ACC-1170
DEAL-05531,DEAL-ACC-0731
DEAL-05532,DEAL-ACC-0292
DEAL-05533,DEAL-ACC-2453
DEAL-05534,DEAL-ACC-2014
DEAL-05535,DEAL-ACC-1575
DEAL-05536,DEAL-ACC-1136
DEAL-05537,DEAL-ACC-0697
DEAL-05538,DEAL-ACC-0258
DEAL-05539,DEAL-ACC-2419
DEAL-05540,DEAL-ACC-1980
DEAL-05541,DEAL-ACC-1541
DEAL-05542,DEAL-ACC-1102
DEAL-05543,DEAL-ACC-0663
DEAL-05544,DEAL-ACC-0224
DEAL-05545,DEAL-ACC-2385
DEAL-05546,DEAL-ACC-1946
DEAL-05547,DEAL-ACC-1507
DEAL-05548,DEAL-ACC-1068
DEAL-05549,DEAL-ACC-0629
DEAL-05550,DEAL-ACC-0190
DEAL-05551,DEAL-ACC-2351
DEAL-05552,DEAL-ACC-1912
DEAL-05553,DEAL-ACC-1473
DEAL-05554,DEAL-ACC-1034
DEAL-05555,DEAL-ACC-0595
DEAL-05556,DEAL-ACC-0156
DEAL-05557,DEAL-ACC-2317
DEAL-05558,DEAL-ACC-1878
DEAL-05559,DEAL-ACC-1439
DEAL-05560,DEAL-ACC-1000
DEAL-05561,DEAL-ACC-0561
DEAL-05562,DEAL-ACC-0122
DEAL-05563,DEAL-ACC-2283
DEAL-05564,DEAL-ACC-1844
DEAL-05565,DEAL-ACC-1405
DEAL-05566,DEAL-ACC-0966
DEAL-05567,DEAL-ACC-0527
DEAL-05568,DEAL-ACC-0088
DEAL-05569,DEAL-ACC-2249
DEAL-05570,DEAL-ACC-1810
DEAL-05571,DEAL-ACC-1371
DEAL-05572,DEAL-ACC-0932
DEAL-05573,DEAL-ACC-0493
DEAL-05574,DEAL-ACC-0054
DEAL-05575,DEAL-ACC-2215
DEAL-05576,DEAL-ACC-1776
DEAL-05577,DEAL-ACC-1337
DEAL-05578,DEAL-ACC-0898
DEAL-05579,DEAL-ACC-0459
DEAL-05580,DEAL-ACC-0020
DEAL-05581,DEAL-ACC-2181
DEAL-05582,DEAL-ACC-1742
DEAL-05583,DEAL-ACC-1303
DEAL-05584,DEAL-ACC-0864
DEAL-05585,DEAL-ACC-0425
DEAL-05586,DEAL-ACC-2586
DEAL-05587,DEAL-ACC-2147
DEAL-05588,DEAL-ACC-1708
DEAL-05589,DEAL-ACC-1269
DEAL-05590,DEAL-ACC-0830
DEAL-05591,DEAL-ACC-0391
DEAL-05592,DEAL-ACC-2552
DEAL-05593,DEAL-ACC-2113
DEAL-05594,DEAL-ACC-1674
DEAL-05595,DEAL-ACC-1235
DEAL-05596,DEAL-ACC-0796
DEAL-05597,DEAL-ACC-0357
DEAL-05598,DEAL-ACC-2518
DEAL-05599,DEAL-ACC-2079
DEAL-05600,DEAL-ACC-1640
DEAL-05601,DEAL-ACC-1201
DEAL-05602,DEAL-ACC-0762
DEAL-05603,DEAL-ACC-0323
DEAL-05604,DEAL-ACC-2484
DEAL-05605,DEAL-ACC-2045
DEAL-05606,DEAL-ACC-1606
DEAL-05607,DEAL-ACC-1167
DEAL-05608,DEAL-ACC-0728
DEAL-05609,DEAL-ACC-0289
DEAL-05610,DEAL-ACC-2450
DEAL-05611,DEAL-ACC-2011
DEAL-05612,DEAL-ACC-1572
DEAL-05613,DEAL-ACC-1133
DEAL-05614,DEAL-ACC-0694
DEAL-05615,DEAL-ACC-0255
DEAL-05616,DEAL-ACC-2416
DEAL-05617,DEAL-ACC-1977
DEAL-05618,DEAL-ACC-1538
DEAL-05619,DEAL-ACC-1099
DEAL-05620,DEAL-ACC-0660
DEAL-05621,DEAL-ACC-0221
DEAL-05622,DEAL-ACC-2382
DEAL-05623,DEAL-ACC-1943
DEAL-05624,DEAL-ACC-1504
DEAL-05625,DEAL-ACC-1065
DEAL-05626,DEAL-ACC-0626
DEAL-05627,DEAL-ACC-0187
DEAL-05628,DEAL-ACC-2348
DEAL-05629,DEAL-ACC-1909
DEAL-05630,DEAL-ACC-1470
DEAL-05631,DEAL-ACC-1031
DEAL-05632,DEAL-ACC-0592
DEAL-05633,DEAL-ACC-0153
DEAL-05634,DEAL-ACC-2314
DEAL-05635,DEAL-ACC-1875
DEAL-05636,DEAL-ACC-1436
DEAL-05637,DEAL-ACC-0997
DEAL-05638,DEAL-ACC-0558
DEAL-05639,DEAL-ACC-0119
DEAL-05640,DEAL-ACC-2280
DEAL-05641,DEAL-ACC-1841
DEAL-05642,DEAL-ACC-1402
DEAL-05643,DEAL-ACC-0963
DEAL-05644,DEAL-ACC-0524
DEAL-05645,DEAL-ACC-0085
DEAL-05646,DEAL-ACC-2246
DEAL-05647,DEAL-ACC-1807
DEAL-05648,DEAL-ACC-1368
DEAL-05649,DEAL-ACC-0929
DEAL-05650,DEAL-ACC-0490
DEAL-05651,DEAL-ACC-0051
DEAL-05652,DEAL-ACC-2212
DEAL-05653,DEAL-ACC-1773
DEAL-05654,DEAL-ACC-1334
DEAL-05655,DEAL-ACC-0895
DEAL-05656,DEAL-ACC-0456
DEAL-05657,DEAL-ACC-0017
DEAL-05658,DEAL-ACC-2178
DEAL-05659,DEAL-ACC-1739
DEAL-05660,DEAL-ACC-1300
DEAL-05661,DEAL-ACC-0861
DEAL-05662,DEAL-ACC-0422
DEAL-05663,DEAL-ACC-2583
DEAL-05664,DEAL-ACC-2144
DEAL-05665,DEAL-ACC-1705
DEAL-05666,DEAL-ACC-1266
DEAL-05667,DEAL-ACC-0827
DEAL-05668,DEAL-ACC-0388
DEAL-05669,DEAL-ACC-2549
DEAL-05670,DEAL-ACC-2110
DEAL-05671,DEAL-ACC-1671
DEAL-05672,DEAL-ACC-1232
DEAL-05673,DEAL-ACC-0793
DEAL-05674,DEAL-ACC-0354
DEAL-05675,DEAL-ACC-2515
DEAL-05676,DEAL-ACC-2076
DEAL-05677,DEAL-ACC-1637
DEAL-05678,DEAL-ACC-1198
DEAL-05679,DEAL-ACC-0759
DEAL-05680,DEAL-ACC-0320
DEAL-05681,DEAL-ACC-2481
DEAL-05682,DEAL-ACC-2042
DEAL-05683,DEAL-ACC-1603
DEAL-05684,DEAL-ACC-1164
DEAL-05685,DEAL-ACC-0725
DEAL-05686,DEAL-ACC-0286
DEAL-05687,DEAL-ACC-2447
DEAL-05688,DEAL-ACC-2008
DEAL-05689,DEAL-ACC-1569
DEAL-05690,DEAL-ACC-1130
DEAL-05691,DEAL-ACC-0691
DEAL-05692,DEAL-ACC-0252
DEAL-05693,DEAL-ACC-2413
DEAL-05694,DEAL-ACC-1974
DEAL-05695,DEAL-ACC-1535
DEAL-05696,DEAL-ACC-1096
DEAL-05697,DEAL-ACC-0657
DEAL-05698,DEAL-ACC-0218
DEAL-05699,DEAL-ACC-2379
DEAL-05700,DEAL-ACC-1940
DEAL-05701,DEAL-ACC-1501
DEAL-05702,DEAL-ACC-1062
DEAL-05703,DEAL-ACC-0623
DEAL-05704,DEAL-ACC-0184
DEAL-05705,DEAL-ACC-2345
DEAL-05706,DEAL-ACC-1906
DEAL-05707,DEAL-ACC-1467
DEAL-05708,DEAL-ACC-1028
DEAL-05709,DEAL-ACC-0589
DEAL-05710,DEAL-ACC-0150
DEAL-05711,DEAL-ACC-2311
DEAL-05712,DEAL-ACC-1872
DEAL-05713,DEAL-ACC-1433
DEAL-05714,DEAL-ACC-0994
DEAL-05715,DEAL-ACC-0555
DEAL-05716,DEAL-ACC-0116
DEAL-05717,DEAL-ACC-2277
DEAL-05718,DEAL-ACC-1838
DEAL-05719,DEAL-ACC-1399
DEAL-05720,DEAL-ACC-0960
DEAL-05721,DEAL-ACC-0521
DEAL-05722,DEAL-ACC-0082
DEAL-05723,DEAL-ACC-2243
DEAL-05724,DEAL-ACC-1804
DEAL-05725,DEAL-ACC-1365
DEAL-05726,DEAL-ACC-0926
DEAL-05727,DEAL-ACC-0487
DEAL-05728,DEAL-ACC-0048
DEAL-05729,DEAL-ACC-2209
DEAL-05730,DEAL-ACC-1770
DEAL-05731,DEAL-ACC-1331
DEAL-05732,DEAL-ACC-0892
DEAL-05733,DEAL-ACC-0453
DEAL-05734,DEAL-ACC-0014
DEAL-05735,DEAL-ACC-2175
DEAL-05736,DEAL-ACC-1736
DEAL-05737,DEAL-ACC-1297
DEAL-05738,DEAL-ACC-0858
DEAL-05739,DEAL-ACC-0419
DEAL-05740,DEAL-ACC-2580
DEAL-05741,DEAL-ACC-2141
