subscription_id,account_id,signup_date,plan_tier,billing_cycle,seat_count,mrr_usd,discount_pct,acquisition_channel,signup_source_device,industry,company_size_band,account_owner,onboarding_track,trial_used,payment_method,integrations_connected,currency,churned,mrr_lost_usd,downgrade_date,reschedule_events,support_tickets,support_cost_usd,csm_intervention_cost_usd,gross_margin_usd,net_contribution_usd,expansion_90d,last_modified_at
SAAS-05983,SAAS-ACC-2303,2024-08-09,enterprise,annual,75,775.58,0.0,partner,desktop,manufacturing,medium,Owner 2,self_serve,True,card,3,USD,False,0.0,,0,0,0.0,0.0,492.75,485.0,True,2024-10-15
SAAS-05984,SAAS-ACC-2864,2025-07-26,pro,monthly,14,145.63,0.15,partner,desktop,retail,small,Owner 7,self_serve,True,card,3,USD,False,0.0,,0,0,0.0,0.0,61.91,60.45,,2025-09-09
SAAS-05985,SAAS-ACC-0225,2025-05-19,starter,annual,2,41.19,0.0,organic,mobile,finance,small,Owner 3,white_glove,False,ach,3,USD,False,0.0,,0,0,0.0,9.72,23.82,13.68,False,2025-08-08
SAAS-05986,SAAS-ACC-0786,2025-12-06,starter,annual,2,42.66,0.2,partner,mobile,technology,small,Owner 8,guided,True,ach,4,USD,False,0.0,,0,0,0.0,17.18,18.66,1.05,,2026-01-08
SAAS-05987,SAAS-ACC-1347,2024-06-25,pro,monthly,21,124.46,0.1,paid,desktop,healthcare,small,Owner 4,self_serve,False,invoice,4,USD,False,0.0,,0,0,0.0,0.0,71.83,70.58,True,2024-08-06
SAAS-05988,SAAS-ACC-1908,2025-06-07,enterprise,annual,63,658.17,0.1,paid,desktop,retail,large,Owner 2,self_serve,False,invoice,6,USD,False,0.0,,0,0,0.0,0.0,343.12,331.27,False,2025-06-17
SAAS-05989,SAAS-ACC-2469,2024-02-06,starter,annual,3,44.93,0.0,paid,desktop,retail,medium,Owner 7,white_glove,True,card,2,USD,False,0.0,,0,0,0.0,0.0,25.35,24.9,,2024-02-14
SAAS-05990,SAAS-ACC-3030,2025-09-03,starter,monthly,5,54.34,0.3,outbound_sales,desktop,finance,large,Owner 7,white_glove,True,card,7,USD,False,0.0,,0,0,0.0,0.0,16.37,15.17,,2025-10-01
SAAS-05991,SAAS-ACC-0391,2025-09-12,starter,monthly,2,27.41,0.0,paid,desktop,manufacturing,small,Owner 2,guided,False,invoice,1,USD,False,0.0,,0,0,0.0,3.54,16.73,12.92,False,2025-12-03
SAAS-05992,SAAS-ACC-0952,2024-01-17,starter,monthly,1,32.37,0.1,paid,desktop,manufacturing,small,Owner 5,white_glove,True,card,4,USD,False,0.0,,0,0,0.0,1.08,17.68,16.28,True,2024-03-01
SAAS-05993,SAAS-ACC-1513,2024-09-18,enterprise,monthly,1,513.83,0.0,paid,desktop,technology,medium,Owner 8,guided,True,card,2,USD,False,0.0,,0,0,0.0,6.49,295.92,284.3,False,2024-10-10
SAAS-05994,SAAS-ACC-2074,2024-06-11,starter,monthly,3,48.67,0.15,outbound_sales,desktop,technology,medium,Owner 2,guided,True,card,1,USD,False,0.0,,0,0,0.0,18.15,21.06,2.42,False,2024-07-01
SAAS-05995,SAAS-ACC-2635,2024-06-24,pro,monthly,11,157.44,0.15,outbound_sales,desktop,healthcare,medium,Owner 7,self_serve,False,invoice,4,USD,False,0.0,,0,0,0.0,7.69,77.99,68.72,False,2024-07-23
SAAS-05996,SAAS-ACC-3196,2025-01-17,starter,monthly,1,22.27,0.4,organic,desktop,manufacturing,small,Owner 3,white_glove,True,card,0,USD,False,0.0,,0,0,0.0,6.48,5.55,-1.15,False,2025-04-16
SAAS-05997,SAAS-ACC-0557,2024-08-09,pro,monthly,11,138.99,0.05,partner,desktop,technology,medium,Owner 3,self_serve,False,card,3,USD,False,0.0,,0,0,0.0,14.36,85.1,69.35,,2024-10-13
SAAS-05998,SAAS-ACC-1118,2025-10-11,starter,annual,5,41.1,0.4,organic,desktop,healthcare,medium,Owner 1,white_glove,True,invoice,0,USD,False,0.0,,0,0,0.0,14.2,8.03,-6.58,False,2025-10-17
SAAS-05999,SAAS-ACC-1679,2024-11-24,enterprise,monthly,64,539.25,0.4,partner,desktop,healthcare,medium,Owner 6,self_serve,True,card,4,USD,False,0.0,,0,0,0.0,13.47,112.46,93.6,False,2024-12-15
SAAS-06000,SAAS-ACC-2240,2024-01-21,starter,annual,1,25.44,0.05,organic,desktop,manufacturing,small,Owner 4,self_serve,False,card,1,USD,False,0.0,,0,0,0.0,7.53,15.74,7.95,True,2024-04-11
SAAS-06001,SAAS-ACC-2801,2024-10-11,starter,monthly,2,39.76,0.1,paid,desktop,technology,small,Owner 7,guided,False,ach,0,USD,False,0.0,,0,0,0.0,21.8,20.4,-1.8,False,2024-11-28
SAAS-06002,SAAS-ACC-0162,2024-11-22,pro,monthly,9,101.03,0.2,outbound_sales,desktop,finance,medium,Owner 5,white_glove,False,card,0,USD,False,0.0,,0,0,0.0,14.79,38.91,23.1,True,2024-12-21
SAAS-06003,SAAS-ACC-0723,2025-03-17,starter,monthly,4,53.51,0.3,outbound_sales,desktop,healthcare,medium,Owner 2,guided,True,ach,1,USD,False,0.0,,0,0,0.0,5.31,14.96,9.12,True,2025-04-10
SAAS-06004,SAAS-ACC-1284,2024-07-14,starter,annual,5,52.85,0.05,partner,desktop,finance,small,Owner 8,guided,False,card,2,USD,False,0.0,,0,0,0.0,4.42,29.51,24.56,True,2024-09-02
SAAS-06005,SAAS-ACC-1845,2024-05-29,starter,annual,3,39.99,0.15,partner,mobile,finance,medium,Owner 7,self_serve,True,card,0,USD,False,0.0,,0,0,0.0,0.0,19.61,19.21,False,2024-06-27
SAAS-06006,SAAS-ACC-2406,2024-03-27,pro,annual,16,131.19,0.1,paid,desktop,manufacturing,large,Owner 2,white_glove,True,invoice,3,USD,False,0.0,,0,0,0.0,8.15,73.63,64.17,False,2024-06-03
SAAS-06007,SAAS-ACC-2967,2025-06-21,pro,annual,22,223.83,0.1,organic,desktop,finance,small,Owner 6,white_glove,False,card,4,USD,False,0.0,,0,0,0.0,0.0,124.04,121.81,False,2025-07-10
SAAS-06008,SAAS-ACC-0328,2024-07-17,starter,annual,3,30.24,0.0,outbound_sales,desktop,healthcare,large,Owner 6,self_serve,False,card,0,USD,False,0.0,,1,0,0.0,3.54,19.76,15.93,False,2024-08-10
SAAS-06009,SAAS-ACC-0889,2025-07-16,pro,monthly,6,116.49,0.0,organic,desktop,technology,large,Owner 3,white_glove,True,card,3,USD,False,0.0,,0,0,0.0,0.0,74.76,73.6,False,2025-07-16
SAAS-06010,SAAS-ACC-1450,2025-03-18,starter,monthly,4,37.67,0.1,paid,desktop,technology,small,Owner 3,white_glove,False,card,4,USD,False,0.0,,0,0,0.0,13.79,21.17,7.0,True,2025-06-14
SAAS-06011,SAAS-ACC-2011,2025-05-15,pro,monthly,13,154.24,0.4,paid,desktop,retail,small,Owner 1,self_serve,False,invoice,2,USD,False,0.0,,0,0,0.0,6.12,34.03,26.37,True,2025-05-29
SAAS-06012,SAAS-ACC-2572,2024-09-22,starter,monthly,3,40.03,0.15,paid,desktop,technology,medium,Owner 7,self_serve,True,invoice,0,USD,False,0.0,,0,0,0.0,12.12,17.65,5.13,False,2024-12-04
SAAS-06013,SAAS-ACC-3133,2025-12-07,starter,monthly,4,43.57,0.2,organic,desktop,technology,large,Owner 7,white_glove,False,card,1,USD,False,0.0,,0,0,0.0,0.0,18.68,18.25,False,2026-02-15
SAAS-06014,SAAS-ACC-0494,2024-11-13,enterprise,annual,59,648.75,0.15,paid,desktop,technology,medium,Owner 7,white_glove,True,card,4,USD,False,0.0,,0,0,0.0,11.02,260.32,242.81,False,2024-11-28
SAAS-06015,SAAS-ACC-1055,2025-09-13,starter,monthly,2,26.58,0.15,organic,desktop,retail,medium,Owner 2,white_glove,False,card,2,USD,False,0.0,,0,0,0.0,6.96,11.69,4.47,,2025-10-09
SAAS-06016,SAAS-ACC-1616,2024-06-28,pro,annual,8,119.62,0.05,outbound_sales,desktop,technology,small,Owner 4,white_glove,False,card,2,USD,False,0.0,,0,0,0.0,15.55,71.1,54.35,False,2024-08-28
SAAS-06017,SAAS-ACC-2177,2025-11-15,pro,annual,20,156.24,0.0,outbound_sales,desktop,manufacturing,small,Owner 2,guided,False,card,0,USD,False,0.0,,0,0,0.0,6.36,93.23,85.31,False,2026-02-12
SAAS-06018,SAAS-ACC-2738,2024-03-26,starter,monthly,1,43.16,0.2,organic,mobile,finance,small,Owner 8,self_serve,True,card,0,USD,False,0.0,,0,0,0.0,0.0,15.92,15.49,True,2024-05-10
SAAS-06019,SAAS-ACC-0099,2025-08-23,pro,monthly,3,102.88,0.1,organic,desktop,finance,small,Owner 6,white_glove,False,card,1,USD,False,0.0,,0,0,0.0,0.0,51.62,50.59,False,2025-11-21
SAAS-06020,SAAS-ACC-0660,2025-04-22,pro,annual,14,147.42,0.3,organic,mobile,finance,large,Owner 5,white_glove,False,invoice,4,USD,False,0.0,,0,0,0.0,2.52,36.73,32.73,False,2025-06-25
SAAS-06021,SAAS-ACC-1221,2024-11-03,pro,monthly,7,104.35,0.05,outbound_sales,desktop,technology,large,Owner 2,white_glove,False,ach,5,USD,False,0.0,,0,0,0.0,3.37,54.76,49.93,False,2024-12-25
SAAS-06022,SAAS-ACC-1782,2024-01-01,starter,annual,2,35.48,0.15,outbound_sales,desktop,technology,medium,Owner 5,self_serve,False,invoice,1,USD,True,24.24,2024-01-05,0,0,0.0,0.0,-7.44,-7.8,,2024-02-02
SAAS-06023,SAAS-ACC-2343,2025-12-31,pro,monthly,21,150.26,0.05,partner,desktop,manufacturing,small,Owner 5,self_serve,False,card,3,USD,False,0.0,,0,0,0.0,0.0,75.5,73.99,True,2026-03-21
SAAS-06024,SAAS-ACC-2904,2024-07-04,starter,monthly,1,30.82,0.15,partner,desktop,healthcare,small,Owner 2,self_serve,True,card,0,USD,False,0.0,,0,0,0.0,0.0,15.17,14.86,True,2024-07-09
SAAS-06025,SAAS-ACC-0265,2025-06-23,starter,monthly,2,27.39,0.4,organic,mobile,retail,medium,Owner 5,self_serve,True,ach,2,USD,False,0.0,,0,0,0.0,9.84,4.17,-5.94,,2025-07-02
SAAS-06026,SAAS-ACC-0826,2025-11-13,pro,monthly,8,103.49,0.1,outbound_sales,desktop,retail,small,Owner 6,self_serve,False,invoice,2,USD,False,0.0,,0,0,0.0,3.44,46.8,42.32,True,2026-01-08
SAAS-06027,SAAS-ACC-1387,2024-06-16,starter,annual,1,34.23,0.0,organic,desktop,manufacturing,small,Owner 1,self_serve,False,card,1,USD,True,25.87,2024-07-10,0,0,0.0,12.17,-4.23,-16.74,False,2024-08-17
SAAS-06028,SAAS-ACC-1948,2025-04-18,starter,annual,5,45.86,0.15,organic,desktop,technology,medium,Owner 1,guided,False,card,0,USD,False,0.0,,0,0,0.0,0.67,23.1,21.97,False,2025-07-09
SAAS-06029,SAAS-ACC-2509,2024-05-30,starter,annual,4,42.22,0.05,paid,mobile,technology,large,Owner 7,self_serve,True,ach,2,USD,False,0.0,,0,0,0.0,1.47,21.37,19.47,False,2024-08-16
SAAS-06030,SAAS-ACC-3070,2024-06-20,starter,monthly,3,38.31,0.0,organic,desktop,retail,medium,Owner 6,guided,True,card,2,USD,False,0.0,,0,0,0.0,1.11,23.1,21.6,False,2024-08-20
SAAS-06031,SAAS-ACC-0431,2025-10-20,starter,monthly,5,36.65,0.0,organic,desktop,healthcare,small,Owner 5,guided,False,card,1,USD,False,0.0,,0,0,0.0,0.0,24.58,24.21,False,2025-12-14
SAAS-06032,SAAS-ACC-0992,2024-05-12,enterprise,monthly,30,570.16,0.0,organic,desktop,healthcare,medium,Owner 3,white_glove,True,card,1,USD,False,0.0,,1,0,0.0,0.94,328.87,322.23,True,2024-07-15
SAAS-06033,SAAS-ACC-1553,2025-06-15,pro,monthly,18,204.4,0.1,partner,desktop,technology,small,Owner 4,self_serve,True,card,0,USD,False,0.0,,0,0,0.0,6.05,112.0,103.91,False,2025-08-16
SAAS-06034,SAAS-ACC-2114,2024-10-30,starter,annual,3,45.92,0.15,organic,desktop,technology,medium,Owner 7,guided,False,card,1,USD,True,28.86,2024-11-17,0,0,0.0,4.02,-6.46,-10.94,True,2025-01-13
SAAS-06035,SAAS-ACC-2675,2024-03-31,starter,monthly,1,36.78,0.2,organic,desktop,retail,small,Owner 4,guided,True,invoice,4,USD,False,0.0,,0,0,0.0,0.0,15.51,15.14,True,2024-05-08
SAAS-06036,SAAS-ACC-0036,2025-02-14,starter,monthly,1,41.31,0.15,organic,desktop,retail,medium,Owner 6,self_serve,True,card,0,USD,False,0.0,,0,0,0.0,10.87,19.98,8.7,False,2025-02-21
SAAS-06037,SAAS-ACC-0597,2024-11-11,starter,annual,1,30.74,0.4,partner,mobile,technology,large,Owner 1,self_serve,False,card,0,USD,False,0.0,,3,0,0.0,0.0,5.08,4.78,False,2024-12-16
SAAS-06038,SAAS-ACC-1158,2024-05-13,starter,annual,1,28.67,0.2,organic,mobile,healthcare,medium,Owner 6,guided,True,card,1,USD,False,0.0,,0,0,0.0,22.06,11.52,-10.83,False,2024-05-29
SAAS-06039,SAAS-ACC-1719,2025-01-28,pro,annual,22,187.52,0.2,paid,desktop,manufacturing,small,Owner 1,white_glove,False,card,0,USD,False,0.0,,0,0,0.0,6.25,65.65,57.53,False,2025-04-12
SAAS-06040,SAAS-ACC-2280,2025-01-09,starter,annual,2,33.1,0.15,partner,desktop,manufacturing,small,Owner 7,guided,False,card,0,USD,False,0.0,,0,0,0.0,0.0,14.63,14.3,False,2025-03-22
SAAS-06041,SAAS-ACC-2841,2024-09-25,pro,monthly,22,125.03,0.15,outbound_sales,desktop,retail,small,Owner 7,white_glove,True,card,0,USD,False,0.0,,0,0,0.0,19.29,60.61,40.07,False,2024-10-25
SAAS-06042,SAAS-ACC-0202,2024-04-03,starter,annual,2,32.4,0.4,paid,desktop,finance,medium,Owner 5,guided,True,card,4,USD,False,0.0,,0,0,0.0,5.01,7.18,1.85,True,2024-05-19
SAAS-06043,SAAS-ACC-0763,2024-11-29,enterprise,monthly,62,766.97,0.4,paid,desktop,finance,small,Owner 1,white_glove,False,card,2,USD,False,0.0,,0,0,0.0,19.17,191.41,164.57,False,2025-02-14
SAAS-06044,SAAS-ACC-1324,2024-04-12,pro,monthly,17,182.12,0.05,organic,desktop,finance,small,Owner 5,guided,True,card,2,USD,False,0.0,,0,0,0.0,15.21,108.37,91.34,False,2024-06-14
SAAS-06045,SAAS-ACC-1885,2025-10-17,pro,monthly,13,114.79,0.05,organic,desktop,finance,small,Owner 2,white_glove,False,card,2,USD,False,0.0,,0,0,0.0,3.01,66.28,62.12,False,2025-10-20
SAAS-06046,SAAS-ACC-2446,2025-12-25,starter,annual,1,33.58,0.4,organic,mobile,technology,medium,Owner 3,white_glove,False,card,2,USD,False,0.0,,0,0,0.0,4.58,6.34,1.43,True,2026-01-23
SAAS-06047,SAAS-ACC-3007,2025-07-15,enterprise,annual,70,584.45,0.0,partner,desktop,finance,small,Owner 3,guided,False,card,4,USD,False,0.0,,0,0,0.0,21.73,347.92,320.35,False,2025-10-05
SAAS-06048,SAAS-ACC-0368,2024-01-06,starter,monthly,3,43.26,0.1,organic,desktop,technology,large,Owner 8,guided,True,card,3,USD,False,0.0,,0,0,0.0,6.45,23.31,16.43,True,2024-04-05
SAAS-06049,SAAS-ACC-0929,2025-01-18,pro,annual,15,151.45,0.0,partner,desktop,technology,small,Owner 5,self_serve,False,card,0,USD,False,0.0,,0,0,0.0,6.79,86.75,78.45,,2025-02-01
SAAS-06050,SAAS-ACC-1490,2025-02-04,pro,monthly,10,110.79,0.2,paid,mobile,manufacturing,small,Owner 5,white_glove,False,card,3,USD,False,0.0,,0,0,0.0,3.49,40.82,36.22,False,2025-04-11
SAAS-06051,SAAS-ACC-2051,2025-11-22,enterprise,monthly,29,528.27,0.4,outbound_sales,desktop,healthcare,small,Owner 7,guided,True,card,0,USD,False,0.0,,0,0,0.0,0.75,125.03,119.0,True,2025-12-24
SAAS-06052,SAAS-ACC-2612,2025-09-16,starter,monthly,5,50.86,0.2,partner,desktop,technology,medium,Owner 7,guided,False,card,3,USD,False,0.0,,0,0,0.0,1.56,19.29,17.22,,2025-11-02
SAAS-06053,SAAS-ACC-3173,2025-09-23,starter,monthly,1,24.26,0.1,outbound_sales,mobile,retail,medium,Owner 3,white_glove,True,ach,1,USD,False,0.0,,0,0,0.0,3.4,13.05,9.41,False,2025-11-16
SAAS-06054,SAAS-ACC-0534,2025-06-08,starter,monthly,5,53.26,0.1,outbound_sales,desktop,technology,small,Owner 6,self_serve,False,card,5,USD,False,0.0,,0,0,0.0,9.38,27.36,17.24,False,2025-09-06
SAAS-06055,SAAS-ACC-1095,2025-01-04,pro,monthly,7,121.16,0.15,paid,desktop,finance,small,Owner 3,self_serve,False,card,3,USD,False,0.0,,0,0,0.0,12.77,62.11,48.13,False,2025-02-09
SAAS-06056,SAAS-ACC-1656,2025-10-18,starter,monthly,1,37.8,0.1,paid,desktop,finance,medium,Owner 2,self_serve,True,invoice,2,USD,False,0.0,,0,0,0.0,0.0,20.85,20.47,True,2025-11-17
SAAS-06057,SAAS-ACC-2217,2024-03-23,pro,monthly,5,141.21,0.05,organic,mobile,manufacturing,small,Owner 5,self_serve,True,ach,0,USD,False,0.0,,0,0,0.0,3.68,81.41,76.32,False,2024-06-02
SAAS-06058,SAAS-ACC-2778,2025-03-27,starter,monthly,5,46.22,0.0,organic,desktop,technology,medium,Owner 3,self_serve,False,invoice,1,USD,False,0.0,,0,0,0.0,3.95,30.79,26.37,,2025-03-31
SAAS-06059,SAAS-ACC-0139,2025-12-10,enterprise,annual,71,753.08,0.1,paid,mobile,healthcare,small,Owner 1,self_serve,False,card,1,USD,False,0.0,,0,0,0.0,1.97,410.32,400.82,False,2026-01-11
SAAS-06060,SAAS-ACC-0700,2025-03-14,pro,monthly,21,166.42,0.15,partner,mobile,finance,small,Owner 2,guided,False,invoice,2,USD,False,0.0,,0,0,0.0,9.13,81.08,70.28,False,2025-04-11
SAAS-06061,SAAS-ACC-1261,2024-03-22,pro,monthly,22,177.12,0.1,partner,mobile,healthcare,small,Owner 4,self_serve,False,card,0,USD,False,0.0,,0,0,0.0,7.93,95.83,86.12,True,2024-04-29
SAAS-06062,SAAS-ACC-1822,2025-07-04,pro,monthly,24,188.12,0.3,paid,desktop,technology,small,Owner 5,white_glove,False,ach,6,USD,False,0.0,,1,0,0.0,9.13,46.13,33.62,True,2025-09-20
SAAS-06063,SAAS-ACC-2383,2024-08-31,starter,monthly,3,37.18,0.15,paid,mobile,finance,medium,Owner 5,guided,True,card,3,USD,False,0.0,,0,0,0.0,0.0,19.2,18.83,False,2024-10-24
SAAS-06064,SAAS-ACC-2944,2025-12-03,pro,monthly,7,71.79,0.2,partner,mobile,technology,small,Owner 8,guided,False,card,0,USD,False,0.0,,0,0,0.0,3.97,30.85,26.16,False,2025-12-12
SAAS-06065,SAAS-ACC-0305,2025-06-29,pro,annual,23,170.02,0.15,paid,desktop,healthcare,small,Owner 1,guided,False,ach,0,USD,False,0.0,,0,0,0.0,5.57,73.56,66.29,False,2025-08-02
SAAS-06066,SAAS-ACC-0866,2024-12-21,enterprise,annual,52,598.99,0.2,organic,desktop,finance,large,Owner 5,self_serve,True,card,0,USD,False,0.0,,0,0,0.0,9.13,204.34,189.22,True,2025-03-12
SAAS-06067,SAAS-ACC-1427,2024-08-26,starter,monthly,4,47.14,0.05,partner,desktop,manufacturing,medium,Owner 5,guided,True,card,2,USD,False,0.0,,1,0,0.0,3.45,23.93,20.01,False,2024-10-30
SAAS-06068,SAAS-ACC-1988,2024-09-13,starter,monthly,3,45.24,0.1,outbound_sales,desktop,technology,large,Owner 3,white_glove,True,invoice,3,USD,False,0.0,,0,0,0.0,12.02,20.6,8.13,False,2024-10-22
SAAS-06069,SAAS-ACC-2549,2024-07-16,starter,annual,4,46.3,0.2,organic,desktop,technology,small,Owner 8,self_serve,False,invoice,3,USD,False,0.0,,0,0,0.0,6.31,18.5,11.73,True,2024-08-27
SAAS-06070,SAAS-ACC-3110,2024-03-11,starter,monthly,4,43.85,0.1,paid,desktop,technology,large,Owner 1,self_serve,False,card,2,USD,False,0.0,,0,0,0.0,0.59,23.88,22.85,False,2024-05-04
SAAS-06071,SAAS-ACC-0471,2024-02-09,starter,annual,3,37.52,0.2,organic,desktop,finance,small,Owner 2,guided,False,invoice,0,USD,False,0.0,,0,0,0.0,0.0,14.88,14.5,False,2024-04-02
SAAS-06072,SAAS-ACC-1032,2024-12-18,pro,annual,15,163.9,0.1,partner,desktop,healthcare,medium,Owner 8,self_serve,True,card,4,USD,True,125.24,2025-01-10,0,0,0.0,11.81,-41.77,-55.21,False,2025-01-15
SAAS-06073,SAAS-ACC-1593,2024-11-26,starter,annual,5,47.74,0.0,organic,desktop,healthcare,medium,Owner 2,self_serve,True,card,0,USD,False,0.0,,0,0,0.0,6.12,27.71,21.12,False,2024-12-16
SAAS-06074,SAAS-ACC-2154,2025-10-11,pro,annual,13,156.39,0.3,outbound_sales,mobile,retail,small,Owner 5,guided,True,card,2,USD,False,0.0,,0,0,0.0,9.48,49.36,38.31,True,2025-12-23
SAAS-06075,SAAS-ACC-2715,2025-05-24,enterprise,monthly,67,601.93,0.05,organic,desktop,technology,medium,Owner 7,guided,True,invoice,0,USD,False,0.0,,0,0,0.0,1.31,330.87,323.54,False,2025-07-31
SAAS-06076,SAAS-ACC-0076,2024-12-28,starter,annual,2,45.74,0.2,organic,desktop,finance,small,Owner 8,white_glove,False,card,4,USD,False,0.0,,0,0,0.0,5.32,20.81,15.02,False,2025-02-06
SAAS-06077,SAAS-ACC-0637,2024-05-15,starter,annual,2,29.98,0.1,outbound_sales,mobile,healthcare,medium,Owner 1,white_glove,True,ach,0,USD,False,0.0,,1,0,0.0,3.75,14.36,10.31,False,2024-07-15
SAAS-06078,SAAS-ACC-1198,2025-10-03,pro,monthly,12,137.16,0.1,partner,desktop,manufacturing,small,Owner 8,guided,False,card,2,USD,False,0.0,,0,0,0.0,0.0,73.34,71.96,True,2025-11-04
SAAS-06079,SAAS-ACC-1759,2024-12-18,starter,monthly,5,42.33,0.05,outbound_sales,desktop,technology,medium,Owner 8,guided,True,card,3,USD,False,0.0,,0,0,0.0,11.23,21.37,9.71,,2025-03-11
SAAS-06080,SAAS-ACC-2320,2024-12-12,enterprise,annual,7,402.0,0.0,outbound_sales,desktop,healthcare,large,Owner 5,self_serve,True,card,2,USD,False,0.0,,0,0,0.0,11.24,217.83,202.57,True,2024-12-13
SAAS-06081,SAAS-ACC-2881,2024-07-08,enterprise,annual,52,603.6,0.0,partner,desktop,manufacturing,small,Owner 2,self_serve,False,card,1,USD,False,0.0,,0,0,0.0,18.23,380.54,356.28,False,2024-08-22
SAAS-06082,SAAS-ACC-0242,2025-03-02,starter,annual,4,40.65,0.0,partner,desktop,retail,small,Owner 2,guided,True,invoice,0,USD,False,0.0,,0,0,0.0,11.95,25.55,13.19,False,2025-05-25
SAAS-06083,SAAS-ACC-0803,2024-09-05,pro,monthly,16,128.5,0.05,partner,desktop,retail,large,Owner 7,white_glove,True,card,0,USD,True,122.03,2024-10-10,0,0,0.0,0.23,-49.67,-51.19,,2024-11-03
SAAS-06084,SAAS-ACC-1364,2025-06-09,enterprise,monthly,29,544.43,0.15,paid,desktop,technology,small,Owner 3,self_serve,False,invoice,0,USD,False,0.0,,0,0,0.0,13.69,243.57,224.44,True,2025-06-10
SAAS-06085,SAAS-ACC-1925,2025-04-04,pro,annual,8,132.21,0.15,outbound_sales,desktop,manufacturing,medium,Owner 2,guided,True,card,4,USD,False,0.0,,0,0,0.0,0.0,68.86,67.54,False,2025-04-27
SAAS-06086,SAAS-ACC-2486,2025-12-19,starter,monthly,3,33.8,0.0,paid,mobile,finance,medium,Owner 2,self_serve,True,ach,2,USD,False,0.0,,0,0,0.0,0.0,21.23,20.9,False,2026-01-24
SAAS-06087,SAAS-ACC-3047,2024-10-09,pro,monthly,4,109.15,0.4,organic,desktop,retail,large,Owner 7,white_glove,True,card,2,USD,False,0.0,,0,0,0.0,13.29,26.37,11.99,False,2024-12-24
SAAS-06088,SAAS-ACC-0408,2025-06-23,starter,annual,1,20.63,0.0,outbound_sales,desktop,healthcare,small,Owner 5,self_serve,False,card,0,USD,False,0.0,,0,0,0.0,3.16,11.43,8.06,True,2025-07-12
SAAS-06089,SAAS-ACC-0969,2024-04-07,starter,annual,4,42.8,0.0,paid,desktop,technology,large,Owner 3,guided,False,invoice,1,USD,False,0.0,,0,0,0.0,4.43,27.56,22.7,False,2024-05-30
SAAS-06090,SAAS-ACC-1530,2024-09-25,starter,annual,5,36.83,0.0,partner,desktop,retail,medium,Owner 3,guided,True,invoice,2,USD,False,0.0,,0,0,0.0,0.35,22.24,21.53,False,2024-10-11
SAAS-06091,SAAS-ACC-2091,2024-10-19,enterprise,monthly,28,438.83,0.05,paid,desktop,technology,medium,Owner 3,guided,True,invoice,1,USD,False,0.0,,0,0,0.0,17.23,219.47,197.84,False,2025-01-12
SAAS-06092,SAAS-ACC-2652,2024-11-18,starter,monthly,3,39.44,0.1,paid,desktop,retail,small,Owner 5,white_glove,False,card,4,USD,False,0.0,,0,0,0.0,8.82,19.57,10.36,False,2024-11-26
SAAS-06093,SAAS-ACC-0013,2025-11-24,starter,annual,1,35.19,0.15,partner,desktop,healthcare,large,Owner 3,self_serve,False,card,2,USD,False,0.0,,0,0,0.0,0.0,17.27,16.92,True,2026-01-04
SAAS-06094,SAAS-ACC-0574,2025-05-09,pro,annual,25,222.3,0.4,paid,desktop,finance,medium,Owner 6,white_glove,True,card,4,USD,False,0.0,,0,0,0.0,11.16,53.21,39.83,,2025-07-17
SAAS-06095,SAAS-ACC-1135,2024-11-28,starter,monthly,3,33.77,0.2,paid,desktop,retail,small,Owner 8,guided,True,card,0,USD,False,0.0,,0,0,0.0,11.14,14.95,3.47,True,2024-12-13
SAAS-06096,SAAS-ACC-1696,2025-09-08,pro,monthly,18,196.06,0.4,outbound_sales,desktop,retail,medium,Owner 2,self_serve,True,invoice,2,USD,False,0.0,,0,0,0.0,17.33,33.63,14.34,True,2025-10-27
SAAS-06097,SAAS-ACC-2257,2024-02-11,enterprise,monthly,72,595.43,0.1,partner,desktop,technology,small,Owner 1,self_serve,False,invoice,1,USD,True,420.66,2024-02-16,0,0,0.0,13.63,-96.52,-116.1,,2024-04-16
SAAS-06098,SAAS-ACC-2818,2024-04-27,starter,monthly,5,36.65,0.1,paid,mobile,technology,small,Owner 8,self_serve,True,card,1,USD,False,0.0,,0,0,0.0,17.13,18.21,0.71,True,2024-06-22
SAAS-06099,SAAS-ACC-0179,2024-11-02,pro,monthly,4,110.95,0.2,partner,desktop,healthcare,large,Owner 2,white_glove,True,card,2,USD,False,0.0,,0,0,0.0,0.0,46.31,45.2,True,2024-12-30
SAAS-06100,SAAS-ACC-0740,2025-04-01,pro,annual,12,139.33,0.0,organic,desktop,finance,small,Owner 1,self_serve,False,ach,0,USD,False,0.0,,1,0,0.0,20.46,90.22,68.36,False,2025-04-21
SAAS-06101,SAAS-ACC-1301,2025-02-23,enterprise,monthly,69,644.06,0.1,organic,desktop,technology,large,Owner 7,white_glove,True,ach,3,USD,False,0.0,,0,0,0.0,16.37,327.26,304.45,False,2025-02-24
SAAS-06102,SAAS-ACC-1862,2025-12-01,pro,annual,17,191.99,0.2,paid,mobile,manufacturing,medium,Owner 7,guided,False,card,2,USD,False,0.0,,0,0,0.0,11.07,70.28,57.29,False,2026-01-04
SAAS-06103,SAAS-ACC-2423,2024-07-24,starter,annual,5,52.73,0.1,outbound_sales,desktop,manufacturing,small,Owner 1,guided,False,card,3,USD,False,0.0,,0,0,0.0,14.11,26.29,11.65,False,2024-10-08
