order_date,product_category,product_tier,product_price_usd,quantity,items_in_cart,discount_pct,payment_method,shipping_method,customer_segment,acquisition_channel,device_type,warehouse_id,fulfillment_agent,coupon_used,days_since_last_visit
2025-10-23,electronics,standard,50.37,1,6,0.4,card,standard,returning,affiliate,mobile,WH1,Agent 8,true,39
2024-10-28,toys,premium,40.68,4,2,0.15,card,next_day,returning,paid_search,mobile,WH2,Agent 6,true,32
2025-07-08,apparel,standard,61.22,1,3,0.0,buy_now_pay_later,standard,returning,paid_search,tablet,WH3,Agent 1,true,36
2025-02-10,electronics,standard,9.69,4,2,0.0,card,express,new,paid_search,mobile,WH4,Agent 3,false,47
2024-07-06,beauty,standard,19.44,1,6,0.05,card,standard,vip,paid_search,mobile,WH1,Agent 2,true,11
2025-11-15,apparel,standard,33.89,6,5,0.2,card,standard,returning,affiliate,mobile,WH3,Agent 1,false,0
2024-04-29,home_goods,standard,41.1,1,3,0.15,card,standard,new,social,tablet,WH1,Agent 2,true,31
2024-12-29,apparel,standard,49.47,7,2,0.1,gift_card,next_day,new,paid_search,mobile,WH4,Agent 6,false,24
2024-07-15,electronics,standard,96.72,1,1,0.4,paypal,standard,new,paid_search,mobile,WH4,Agent 7,false,36
2025-08-02,apparel,premium,89.39,3,1,0.4,buy_now_pay_later,standard,new,social,mobile,WH2,Agent 7,false,5
2024-01-05,apparel,standard,20.27,3,2,0.0,buy_now_pay_later,standard,new,social,desktop,WH4,Agent 5,false,0
2025-06-30,home_goods,standard,98.49,2,1,0.05,paypal,standard,new,organic,tablet,WH1,Agent 2,false,0
2025-02-12,apparel,standard,25.98,1,3,0.15,paypal,standard,new,email,mobile,WH2,Agent 6,true,0
2024-08-31,toys,luxury,147.99,1,1,0.0,gift_card,express,returning,social,mobile,WH2,Agent 3,false,37
2024-08-26,apparel,standard,25.11,1,1,0.2,gift_card,standard,vip,paid_search,mobile,WH2,Agent 3,true,34
2024-11-25,apparel,standard,53.48,5,5,0.2,card,standard,returning,paid_search,mobile,WH4,Agent 2,false,3
2024-12-01,home_goods,premium,135.88,2,3,0.05,card,standard,new,social,mobile,WH3,Agent 2,false,42
2025-08-23,beauty,premium,98.66,1,2,0.1,card,standard,returning,organic,desktop,WH1,Agent 5,true,37
2024-03-05,electronics,premium,126.89,2,3,0.15,card,next_day,new,organic,tablet,WH1,Agent 2,true,3
2025-05-23,toys,premium,74.49,3,2,0.3,gift_card,express,returning,email,mobile,WH2,Agent 5,false,0
2024-07-05,home_goods,standard,93.0,4,1,0.1,buy_now_pay_later,express,new,social,desktop,WH1,Agent 8,false,39
2024-05-28,electronics,premium,137.14,2,1,0.1,paypal,next_day,returning,social,tablet,WH3,Agent 5,true,46
2025-05-29,beauty,standard,29.85,1,1,0.4,card,standard,new,paid_search,desktop,WH3,Agent 8,true,18
2025-11-13,toys,standard,46.86,2,6,0.3,paypal,standard,returning,affiliate,mobile,WH2,Agent 3,false,57
2024-03-04,beauty,standard,33.99,1,3,0.1,card,standard,new,affiliate,desktop,WH2,Agent 4,false,0
2024-05-12,apparel,standard,54.67,3,1,0.2,gift_card,standard,new,social,mobile,WH2,Agent 4,false,0
2025-04-03,electronics,standard,54.47,1,4,0.2,card,standard,returning,organic,desktop,WH3,Agent 2,false,45
2024-07-15,apparel,standard,42.51,1,5,0.1,card,standard,returning,organic,mobile,WH4,Agent 2,true,0
2025-08-22,beauty,standard,32.35,2,1,0.3,buy_now_pay_later,express,new,email,desktop,WH1,Agent 3,false,0
2025-02-11,electronics,premium,140.02,5,2,0.1,buy_now_pay_later,standard,new,affiliate,mobile,WH2,Agent 2,false,0
2025-08-10,home_goods,standard,51.72,4,3,0.2,card,express,returning,organic,desktop,WH1,Agent 2,false,3
2024-10-22,apparel,standard,43.76,2,1,0.15,paypal,next_day,new,organic,mobile,WH4,Agent 4,false,39
2025-10-20,electronics,premium,87.71,1,3,0.0,card,express,returning,organic,desktop,WH1,Agent 7,true,9
2025-11-02,home_goods,premium,102.21,1,4,0.0,card,standard,returning,paid_search,desktop,WH1,Agent 2,false,66
2025-08-23,toys,standard,34.07,2,3,0.1,gift_card,standard,new,organic,mobile,WH4,Agent 1,false,28
2024-07-29,toys,premium,81.8,6,3,0.4,paypal,standard,new,organic,mobile,WH1,Agent 2,false,39
2024-01-08,toys,standard,55.89,3,2,0.15,card,standard,new,paid_search,desktop,WH2,Agent 4,true,29
2024-03-17,electronics,standard,16.61,5,2,0.15,paypal,express,new,paid_search,mobile,WH1,Agent 3,true,49
2024-03-24,apparel,standard,58.46,3,3,0.2,card,standard,new,paid_search,mobile,WH1,Agent 2,false,6
2025-09-25,apparel,standard,38.01,5,3,0.05,buy_now_pay_later,standard,new,email,mobile,WH4,Agent 5,true,0
2025-08-09,beauty,luxury,124.34,4,2,0.3,paypal,standard,returning,social,desktop,WH2,Agent 8,false,57
2025-05-18,home_goods,standard,24.58,1,6,0.3,card,express,returning,paid_search,desktop,WH2,Agent 8,false,10
2025-06-11,home_goods,standard,63.2,2,3,0.2,buy_now_pay_later,next_day,new,affiliate,mobile,WH1,Agent 4,false,9
2024-11-27,beauty,luxury,117.34,2,2,0.05,buy_now_pay_later,express,new,organic,mobile,WH4,Agent 6,false,72
2024-03-25,beauty,standard,51.81,5,2,0.15,buy_now_pay_later,express,new,organic,mobile,WH1,Agent 8,false,9
2025-11-18,home_goods,luxury,142.89,1,6,0.2,card,standard,vip,organic,mobile,WH1,Agent 2,true,0
2024-06-07,home_goods,standard,69.29,4,2,0.15,paypal,express,returning,paid_search,mobile,WH1,Agent 2,false,0
2024-04-09,toys,premium,82.8,3,3,0.0,paypal,next_day,new,organic,desktop,WH4,Agent 6,false,0
2024-02-13,apparel,premium,76.61,1,1,0.1,paypal,standard,new,email,mobile,WH4,Agent 6,true,22
2024-03-31,apparel,premium,120.71,2,3,0.3,gift_card,express,returning,organic,mobile,WH4,Agent 7,false,0
2024-11-09,beauty,premium,46.05,1,3,0.3,gift_card,express,returning,affiliate,mobile,WH4,Agent 6,false,43
2024-01-31,toys,standard,30.72,1,1,0.0,buy_now_pay_later,standard,new,organic,mobile,WH1,Agent 2,true,27
2025-01-30,apparel,standard,47.97,2,1,0.0,card,standard,returning,social,mobile,WH1,Agent 6,false,40
2024-11-06,beauty,premium,52.1,4,4,0.2,card,standard,returning,email,mobile,WH2,Agent 7,false,0
2025-09-16,apparel,premium,31.05,1,2,0.05,buy_now_pay_later,standard,new,paid_search,desktop,WH1,Agent 8,true,37
2025-05-24,electronics,standard,141.19,4,3,0.05,buy_now_pay_later,express,new,organic,mobile,WH1,Agent 8,false,0
2025-08-19,home_goods,standard,106.05,2,3,0.3,card,standard,new,paid_search,desktop,WH2,Agent 2,true,29
2025-01-06,apparel,standard,14.99,4,2,0.1,card,standard,new,organic,tablet,WH2,Agent 7,false,11
2025-07-03,beauty,luxury,76.58,4,3,0.3,card,standard,new,paid_search,desktop,WH1,Agent 2,false,23
2024-12-25,apparel,premium,36.07,3,6,0.2,buy_now_pay_later,next_day,returning,affiliate,mobile,WH4,Agent 2,false,29
2024-07-06,home_goods,premium,115.73,1,2,0.0,gift_card,standard,returning,paid_search,mobile,WH1,Agent 2,false,20
2025-10-26,beauty,luxury,109.53,1,2,0.05,gift_card,standard,new,social,desktop,WH2,Agent 4,false,55
2024-12-18,apparel,standard,39.78,2,4,0.0,card,standard,vip,email,desktop,WH3,Agent 6,false,21
2024-09-09,home_goods,standard,71.28,1,3,0.0,card,express,new,organic,mobile,WH1,Agent 2,false,2
2025-12-29,apparel,premium,79.39,2,3,0.4,buy_now_pay_later,next_day,new,paid_search,tablet,WH4,Agent 8,false,33
2024-12-23,toys,standard,51.82,1,3,0.0,card,standard,new,email,mobile,WH4,Agent 2,false,0
2025-01-05,beauty,standard,24.07,3,1,0.2,buy_now_pay_later,standard,new,paid_search,desktop,WH1,Agent 2,false,0
2024-03-25,apparel,standard,27.54,1,2,0.15,paypal,express,new,affiliate,mobile,WH3,Agent 6,false,31
2025-04-24,toys,standard,31.33,1,2,0.05,paypal,standard,new,affiliate,mobile,WH3,Agent 2,false,20
2025-04-05,electronics,standard,96.25,1,3,0.05,buy_now_pay_later,standard,returning,email,desktop,WH1,Agent 2,true,13
2025-11-08,beauty,premium,81.34,1,5,0.0,paypal,express,returning,social,mobile,WH4,Agent 2,false,16
2025-09-21,beauty,premium,71.11,1,1,0.1,gift_card,express,new,paid_search,desktop,WH1,Agent 2,true,0
2025-08-11,electronics,premium,207.16,2,2,0.3,paypal,express,new,email,mobile,WH1,Agent 3,false,5
2025-08-22,beauty,standard,21.56,4,6,0.05,buy_now_pay_later,standard,returning,paid_search,mobile,WH1,Agent 2,false,13
2025-04-05,apparel,standard,27.29,5,1,0.1,card,express,new,paid_search,mobile,WH1,Agent 2,false,7
2024-04-18,beauty,standard,29.04,2,1,0.1,paypal,standard,new,organic,mobile,WH4,Agent 3,false,9
2025-12-16,electronics,standard,46.39,2,2,0.4,paypal,express,new,paid_search,mobile,WH4,Agent 6,false,15
2024-12-27,toys,standard,33.53,1,6,0.15,paypal,standard,returning,social,mobile,WH2,Agent 3,false,0
2024-06-25,toys,premium,39.54,1,4,0.3,paypal,express,returning,paid_search,mobile,WH1,Agent 5,false,14
2024-06-21,beauty,standard,30.01,3,3,0.15,gift_card,standard,new,paid_search,tablet,WH3,Agent 4,true,63
2024-02-22,home_goods,luxury,184.3,5,2,0.4,paypal,express,new,affiliate,desktop,WH1,Agent 2,false,34
2025-04-03,beauty,premium,69.38,2,1,0.15,buy_now_pay_later,standard,new,email,mobile,WH4,Agent 8,true,42
2024-12-17,home_goods,standard,77.74,1,1,0.15,card,express,returning,social,mobile,WH3,Agent 3,true,34
2024-05-23,apparel,premium,63.53,1,1,0.4,card,next_day,returning,social,mobile,WH4,Agent 7,true,0
2025-01-03,apparel,premium,75.01,2,6,0.0,buy_now_pay_later,standard,returning,email,mobile,WH2,Agent 2,false,42
2025-03-31,apparel,standard,41.6,3,1,0.1,card,express,returning,organic,tablet,WH1,Agent 3,false,68
2024-03-29,apparel,luxury,194.46,3,1,0.0,paypal,standard,new,email,mobile,WH3,Agent 8,true,3
2025-03-06,electronics,premium,151.87,4,2,0.4,card,standard,vip,organic,mobile,WH1,Agent 2,true,0
2025-07-06,apparel,premium,59.37,3,3,0.1,buy_now_pay_later,standard,returning,email,tablet,WH1,Agent 4,false,0
2024-02-22,apparel,standard,50.92,1,1,0.1,card,standard,new,social,desktop,WH1,Agent 3,false,0
2025-05-17,apparel,premium,90.04,5,1,0.05,buy_now_pay_later,standard,new,organic,mobile,WH2,Agent 2,false,15
2025-06-19,apparel,luxury,164.3,1,3,0.1,gift_card,standard,new,social,desktop,WH2,Agent 8,true,6
2024-10-11,toys,premium,76.64,3,3,0.0,gift_card,standard,new,paid_search,mobile,WH1,Agent 1,false,26
2025-11-28,toys,premium,37.69,2,3,0.3,paypal,express,new,email,tablet,WH4,Agent 4,false,0
2025-10-20,apparel,premium,76.13,1,3,0.15,paypal,standard,new,organic,mobile,WH4,Agent 4,true,66
2024-09-15,toys,standard,36.41,1,5,0.1,card,standard,returning,email,tablet,WH2,Agent 7,true,33
2025-04-12,apparel,standard,45.31,1,1,0.3,paypal,standard,new,social,desktop,WH4,Agent 1,true,12
2025-09-17,home_goods,standard,95.94,2,3,0.15,buy_now_pay_later,standard,returning,paid_search,desktop,WH3,Agent 2,true,2
2025-03-21,electronics,standard,8.0,2,2,0.05,card,standard,new,paid_search,mobile,WH1,Agent 7,false,19
2025-06-16,toys,premium,40.06,2,2,0.2,paypal,standard,returning,paid_search,tablet,WH4,Agent 6,false,17
2025-01-03,apparel,standard,49.35,2,2,0.0,paypal,next_day,new,affiliate,desktop,WH2,Agent 3,false,0
2024-06-28,apparel,standard,28.97,6,1,0.1,card,express,new,affiliate,mobile,WH1,Agent 1,false,10
2025-09-23,toys,standard,44.52,3,2,0.15,card,standard,returning,social,desktop,WH3,Agent 2,false,0
2024-07-05,home_goods,standard,72.1,2,3,0.1,buy_now_pay_later,standard,returning,email,desktop,WH4,Agent 2,false,0
2025-11-11,apparel,premium,97.12,4,3,0.2,card,express,new,organic,mobile,WH4,Agent 6,false,30
2024-06-23,beauty,standard,44.82,1,2,0.4,paypal,standard,new,paid_search,mobile,WH1,Agent 7,true,14
2025-07-21,apparel,premium,85.59,3,3,0.4,card,next_day,new,email,tablet,WH1,Agent 3,false,39
2025-02-04,apparel,premium,47.16,6,3,0.2,buy_now_pay_later,standard,new,affiliate,mobile,WH4,Agent 2,false,29
2025-04-25,home_goods,premium,91.23,1,2,0.2,card,standard,new,email,mobile,WH2,Agent 2,true,18
2024-08-27,apparel,standard,42.38,4,2,0.0,card,next_day,returning,social,desktop,WH4,Agent 2,false,14
2025-11-24,electronics,standard,93.46,3,2,0.2,card,standard,new,paid_search,mobile,WH3,Agent 2,false,42
2024-11-25,electronics,premium,97.61,1,1,0.3,buy_now_pay_later,standard,new,paid_search,mobile,WH1,Agent 2,true,19
2025-01-09,toys,standard,40.64,1,1,0.1,gift_card,standard,returning,social,tablet,WH4,Agent 1,true,24
2025-01-10,beauty,premium,95.02,1,2,0.1,card,express,new,organic,desktop,WH3,Agent 4,true,59
2024-08-01,apparel,premium,27.48,3,1,0.3,gift_card,standard,new,social,mobile,WH1,Agent 3,false,0
2025-11-05,electronics,premium,163.34,5,2,0.0,card,standard,new,organic,desktop,WH1,Agent 2,false,14
2024-07-31,electronics,standard,110.8,3,3,0.2,paypal,standard,returning,social,mobile,WH1,Agent 2,false,0
2024-11-17,beauty,standard,26.19,1,3,0.15,paypal,standard,returning,social,mobile,WH4,Agent 2,true,0
2024-03-26,beauty,standard,30.71,1,2,0.0,gift_card,standard,new,paid_search,tablet,WH4,Agent 3,false,45
2025-11-17,apparel,standard,62.28,1,6,0.15,buy_now_pay_later,standard,returning,email,mobile,WH4,Agent 3,true,0
2025-06-11,home_goods,standard,103.08,4,3,0.05,buy_now_pay_later,standard,new,social,desktop,WH3,Agent 4,false,28
2025-04-19,beauty,standard,10.97,1,4,0.15,card,express,vip,email,tablet,WH3,Agent 5,false,9
2025-10-03,beauty,standard,20.73,4,2,0.15,card,next_day,new,email,desktop,WH4,Agent 5,false,71
2025-09-27,apparel,standard,42.68,2,2,0.4,buy_now_pay_later,express,new,social,desktop,WH1,Agent 3,false,11
2025-09-20,toys,premium,72.8,4,3,0.15,card,express,vip,paid_search,mobile,WH2,Agent 1,false,20
2024-06-09,apparel,standard,60.69,4,3,0.0,card,standard,new,organic,desktop,WH1,Agent 5,false,24
2025-06-10,toys,premium,42.82,3,1,0.3,card,standard,new,email,mobile,WH1,Agent 6,false,13
2024-10-21,apparel,standard,22.29,2,1,0.3,card,next_day,vip,social,mobile,WH4,Agent 2,false,8
2025-12-03,electronics,standard,84.9,4,1,0.1,paypal,express,vip,paid_search,desktop,WH4,Agent 2,false,36
2024-02-04,apparel,premium,37.85,4,3,0.15,card,express,returning,organic,mobile,WH3,Agent 7,false,0
2025-07-02,home_goods,standard,15.48,5,4,0.15,card,standard,returning,email,tablet,WH2,Agent 2,false,0
2024-11-07,apparel,standard,42.0,2,2,0.0,card,standard,new,paid_search,mobile,WH2,Agent 5,false,36
2024-07-07,electronics,luxury,128.47,2,1,0.0,gift_card,standard,new,social,mobile,WH1,Agent 2,false,25
2024-07-09,toys,standard,54.47,5,1,0.2,card,standard,returning,organic,mobile,WH2,Agent 3,true,4
2025-03-24,apparel,premium,84.8,5,4,0.3,paypal,standard,returning,paid_search,tablet,WH3,Agent 2,false,39
2025-11-23,apparel,premium,80.44,2,2,0.4,card,standard,new,paid_search,desktop,WH4,Agent 7,false,50
2025-05-16,beauty,premium,33.27,4,6,0.2,card,next_day,vip,organic,desktop,WH4,Agent 6,true,8
2024-11-04,electronics,standard,150.89,1,1,0.15,card,standard,vip,affiliate,mobile,WH4,Agent 2,true,18
2025-02-23,beauty,standard,54.02,1,3,0.4,buy_now_pay_later,standard,new,social,tablet,WH1,Agent 3,true,14
2024-08-19,beauty,premium,44.66,4,3,0.2,buy_now_pay_later,standard,new,social,mobile,WH3,Agent 7,false,11
2024-12-09,electronics,standard,110.08,1,6,0.0,card,standard,returning,organic,tablet,WH4,Agent 1,false,1
2025-05-19,home_goods,standard,45.7,1,2,0.15,card,express,new,social,desktop,WH1,Agent 2,false,33
2024-12-05,beauty,standard,28.74,5,2,0.1,card,standard,returning,email,desktop,WH2,Agent 1,false,19
2025-10-07,home_goods,standard,44.8,3,2,0.1,card,next_day,returning,email,desktop,WH1,Agent 2,false,25
2024-11-05,apparel,standard,53.54,3,1,0.3,card,standard,new,email,desktop,WH3,Agent 2,false,40
2024-08-27,home_goods,standard,22.43,1,2,0.15,buy_now_pay_later,express,vip,paid_search,mobile,WH2,Agent 2,false,0
2025-05-17,beauty,standard,20.02,1,4,0.0,paypal,standard,vip,paid_search,mobile,WH4,Agent 2,false,61
2024-01-18,toys,premium,49.81,2,3,0.1,paypal,standard,vip,paid_search,tablet,WH4,Agent 1,false,40
2024-09-08,electronics,standard,109.03,4,1,0.4,card,next_day,new,paid_search,desktop,WH2,Agent 2,false,8
2024-07-10,home_goods,standard,78.43,5,3,0.4,card,standard,new,organic,mobile,WH1,Agent 4,false,38
2024-11-05,toys,premium,85.43,2,3,0.05,card,express,returning,organic,desktop,WH4,Agent 6,false,0
2024-04-11,apparel,luxury,175.96,3,4,0.05,card,standard,vip,social,desktop,WH1,Agent 1,false,47
2024-07-14,toys,premium,80.34,2,2,0.1,paypal,express,new,organic,mobile,WH1,Agent 5,false,29
2024-12-12,apparel,standard,37.75,1,4,0.05,paypal,standard,vip,paid_search,mobile,WH4,Agent 4,true,55
2025-10-17,electronics,premium,73.48,4,4,0.1,paypal,standard,returning,affiliate,desktop,WH1,Agent 2,false,16
2024-08-13,apparel,premium,116.7,3,2,0.4,card,standard,new,social,desktop,WH4,Agent 4,false,12
2025-07-28,toys,standard,39.93,3,2,0.2,paypal,next_day,new,affiliate,mobile,WH3,Agent 3,false,17
2024-03-25,apparel,premium,86.47,1,2,0.2,card,standard,new,affiliate,mobile,WH3,Agent 4,true,17
2024-10-12,electronics,premium,124.94,1,3,0.2,card,standard,new,organic,mobile,WH2,Agent 2,true,30
2025-07-16,home_goods,luxury,173.56,1,1,0.15,buy_now_pay_later,standard,new,organic,mobile,WH2,Agent 2,false,16
2025-01-24,electronics,premium,41.94,4,1,0.0,gift_card,standard,vip,paid_search,mobile,WH2,Agent 4,true,11
2024-03-04,home_goods,premium,121.0,4,3,0.1,card,standard,returning,social,mobile,WH1,Agent 6,false,44
2025-11-09,toys,luxury,78.4,2,1,0.15,buy_now_pay_later,standard,new,affiliate,mobile,WH4,Agent 2,false,6
2025-04-07,electronics,standard,51.11,1,1,0.3,card,standard,new,social,desktop,WH1,Agent 2,false,0
2024-02-22,home_goods,standard,62.29,1,2,0.1,paypal,standard,returning,paid_search,desktop,WH1,Agent 2,false,30
2025-08-03,home_goods,standard,65.02,1,2,0.1,card,express,new,email,desktop,WH1,Agent 2,true,58
2025-10-30,apparel,standard,28.3,1,1,0.0,paypal,standard,new,paid_search,mobile,WH3,Agent 6,true,0
2025-03-12,home_goods,standard,68.69,3,6,0.3,card,standard,vip,paid_search,mobile,WH2,Agent 2,false,0
2025-04-01,toys,luxury,54.26,1,1,0.4,buy_now_pay_later,express,new,organic,desktop,WH3,Agent 3,true,49
2024-12-16,electronics,standard,60.23,1,4,0.05,card,standard,vip,paid_search,tablet,WH3,Agent 2,true,20
2024-11-25,beauty,standard,14.79,4,2,0.2,card,standard,new,organic,desktop,WH1,Agent 5,false,5
2024-06-09,apparel,standard,25.13,4,3,0.05,gift_card,standard,new,social,desktop,WH1,Agent 7,false,36
2025-10-28,apparel,standard,59.39,4,6,0.4,paypal,standard,returning,paid_search,mobile,WH1,Agent 2,false,56
2024-01-31,beauty,standard,26.09,1,1,0.15,buy_now_pay_later,standard,new,social,desktop,WH2,Agent 1,false,18
2025-12-10,apparel,standard,18.47,1,1,0.1,paypal,standard,returning,email,desktop,WH4,Agent 6,false,16
2025-04-26,beauty,standard,38.37,1,2,0.0,card,express,new,social,mobile,WH4,Agent 2,true,10
2024-01-19,home_goods,standard,56.93,1,3,0.05,paypal,standard,new,paid_search,tablet,WH1,Agent 2,true,25
2025-08-24,beauty,standard,50.53,2,2,0.05,buy_now_pay_later,standard,new,organic,mobile,WH1,Agent 8,false,28
2025-05-26,electronics,standard,122.27,5,5,0.1,gift_card,standard,returning,social,desktop,WH2,Agent 2,false,6
2025-11-11,beauty,standard,31.71,3,2,0.1,paypal,express,new,paid_search,mobile,WH4,Agent 5,false,13
2025-05-21,apparel,premium,132.55,5,1,0.15,card,next_day,new,organic,tablet,WH1,Agent 7,false,15
2025-06-15,home_goods,premium,73.37,1,1,0.15,card,standard,new,organic,mobile,WH1,Agent 2,false,30
2025-11-16,toys,luxury,107.82,2,3,0.1,card,express,new,organic,mobile,WH4,Agent 6,true,9
2025-11-03,electronics,premium,152.81,1,3,0.1,gift_card,standard,vip,paid_search,mobile,WH4,Agent 1,true,50
2025-10-03,apparel,standard,45.78,2,1,0.15,paypal,standard,new,paid_search,mobile,WH2,Agent 3,true,10
2024-03-21,electronics,luxury,284.81,3,3,0.1,buy_now_pay_later,standard,vip,email,tablet,WH4,Agent 1,false,6
2024-07-25,beauty,premium,49.05,3,1,0.3,buy_now_pay_later,standard,returning,affiliate,mobile,WH1,Agent 6,true,21
2024-03-08,electronics,standard,128.75,1,1,0.1,paypal,standard,returning,social,desktop,WH4,Agent 2,true,21
2025-07-25,electronics,standard,167.9,2,3,0.2,paypal,express,new,affiliate,mobile,WH2,Agent 5,false,0
2025-03-18,toys,luxury,63.76,1,6,0.1,paypal,express,vip,paid_search,desktop,WH3,Agent 4,false,37
2024-03-08,home_goods,standard,87.94,1,3,0.1,card,express,vip,paid_search,desktop,WH4,Agent 2,false,36
2024-04-28,beauty,standard,38.06,5,1,0.2,paypal,express,new,email,mobile,WH4,Agent 8,false,0
2025-06-12,beauty,standard,33.69,2,1,0.1,paypal,standard,returning,social,desktop,WH1,Agent 3,false,0
2025-08-10,toys,standard,56.85,1,3,0.0,card,standard,returning,paid_search,mobile,WH4,Agent 8,true,47
2025-01-17,toys,standard,22.81,2,3,0.1,paypal,standard,new,email,mobile,WH3,Agent 4,true,41
2024-03-24,electronics,standard,89.94,1,3,0.05,gift_card,next_day,vip,paid_search,mobile,WH1,Agent 2,true,0
2025-05-02,electronics,standard,102.06,5,1,0.1,paypal,standard,returning,organic,desktop,WH1,Agent 2,false,30
2024-01-28,toys,luxury,73.39,1,1,0.3,card,standard,new,organic,mobile,WH2,Agent 4,false,25
2025-06-28,home_goods,standard,40.33,5,3,0.05,card,standard,new,paid_search,mobile,WH1,Agent 7,false,47
2025-01-09,beauty,standard,39.1,1,3,0.1,card,standard,new,email,desktop,WH3,Agent 2,true,36
2025-01-09,electronics,standard,103.05,1,6,0.1,buy_now_pay_later,standard,vip,organic,desktop,WH2,Agent 2,true,50
2025-02-28,beauty,premium,52.12,1,4,0.3,card,standard,returning,paid_search,mobile,WH1,Agent 7,false,26
2025-12-15,toys,standard,42.46,3,3,0.0,buy_now_pay_later,express,new,paid_search,desktop,WH4,Agent 2,false,0
2024-04-05,beauty,standard,23.83,2,1,0.4,card,standard,new,affiliate,desktop,WH4,Agent 8,false,36
2024-09-11,home_goods,standard,24.84,2,1,0.0,buy_now_pay_later,standard,new,social,mobile,WH1,Agent 1,false,14
2024-07-15,beauty,luxury,71.86,1,1,0.05,gift_card,express,new,organic,mobile,WH2,Agent 7,true,0
2024-05-21,apparel,standard,57.1,2,3,0.2,gift_card,next_day,new,organic,desktop,WH3,Agent 7,false,58
2024-04-26,electronics,standard,99.74,2,2,0.0,paypal,standard,new,organic,mobile,WH4,Agent 6,false,0
2024-11-29,electronics,standard,93.1,5,1,0.05,buy_now_pay_later,express,new,organic,mobile,WH1,Agent 7,false,22
2025-02-07,electronics,luxury,267.0,1,2,0.05,card,standard,new,email,desktop,WH2,Agent 2,false,8
2025-05-08,electronics,standard,25.81,1,6,0.3,paypal,standard,returning,organic,mobile,WH1,Agent 2,true,42
2025-01-27,electronics,standard,55.54,1,1,0.0,card,next_day,new,organic,mobile,WH4,Agent 2,false,7
2025-03-28,electronics,premium,68.85,1,4,0.4,paypal,standard,vip,paid_search,mobile,WH3,Agent 1,true,41
2025-05-25,apparel,standard,53.41,6,4,0.0,buy_now_pay_later,standard,returning,paid_search,mobile,WH3,Agent 7,false,32
2025-01-31,beauty,luxury,146.68,3,2,0.0,card,standard,new,paid_search,mobile,WH3,Agent 4,false,0
2024-05-02,apparel,standard,58.22,3,2,0.1,card,next_day,new,paid_search,mobile,WH1,Agent 2,false,0
2025-09-25,home_goods,standard,77.06,1,2,0.15,gift_card,standard,new,paid_search,desktop,WH2,Agent 2,true,4
2024-03-13,toys,standard,35.39,4,6,0.1,paypal,standard,returning,organic,tablet,WH2,Agent 2,false,37
2025-12-21,electronics,premium,269.86,3,6,0.15,paypal,standard,returning,organic,desktop,WH1,Agent 8,false,42
2025-08-13,electronics,premium,92.21,1,3,0.0,card,next_day,new,paid_search,desktop,WH3,Agent 2,true,30
2024-05-09,home_goods,standard,58.84,1,2,0.1,buy_now_pay_later,next_day,returning,paid_search,mobile,WH3,Agent 4,false,34
2025-03-15,home_goods,premium,108.6,1,2,0.1,card,standard,new,organic,mobile,WH1,Agent 2,false,0
2024-06-13,electronics,premium,173.64,2,1,0.0,paypal,standard,new,paid_search,desktop,WH1,Agent 1,false,6
2025-04-14,home_goods,standard,43.59,1,2,0.2,paypal,express,new,paid_search,desktop,WH2,Agent 2,true,24
2025-06-07,toys,standard,23.07,1,2,0.05,card,standard,new,paid_search,mobile,WH1,Agent 3,true,55
2025-06-26,electronics,premium,150.46,3,2,0.1,card,standard,new,affiliate,mobile,WH2,Agent 4,false,35
2025-05-29,home_goods,standard,81.79,2,3,0.05,paypal,standard,new,social,desktop,WH1,Agent 6,false,0
2025-03-10,electronics,standard,72.3,1,2,0.0,buy_now_pay_later,standard,new,email,desktop,WH1,Agent 2,false,0
2025-03-13,beauty,standard,35.85,1,2,0.0,gift_card,standard,new,paid_search,mobile,WH2,Agent 7,true,0
2025-10-17,home_goods,premium,91.98,1,6,0.0,paypal,standard,returning,organic,desktop,WH2,Agent 2,true,18
2025-07-27,electronics,standard,111.1,1,3,0.15,card,express,new,email,desktop,WH2,Agent 2,true,71
2025-02-22,apparel,premium,67.42,2,3,0.05,buy_now_pay_later,standard,new,email,mobile,WH1,Agent 5,true,0
2024-07-13,toys,standard,31.91,2,2,0.15,paypal,standard,new,affiliate,desktop,WH4,Agent 6,false,22
2024-06-08,apparel,luxury,52.63,2,3,0.4,card,standard,returning,paid_search,desktop,WH1,Agent 7,false,0
2024-11-24,toys,standard,33.33,3,1,0.1,paypal,express,vip,organic,mobile,WH2,Agent 4,false,18
2024-03-16,electronics,luxury,219.09,1,2,0.05,card,standard,new,paid_search,desktop,WH2,Agent 1,true,21
2024-12-13,electronics,premium,156.09,2,1,0.0,card,standard,new,social,tablet,WH3,Agent 2,false,20
2024-01-29,toys,standard,21.57,2,3,0.1,card,standard,new,organic,desktop,WH4,Agent 5,false,32
2024-10-31,apparel,premium,69.01,1,2,0.15,gift_card,standard,new,email,tablet,WH4,Agent 5,true,0
2025-11-24,apparel,standard,31.67,1,1,0.0,card,express,new,social,tablet,WH4,Agent 3,false,0
2025-09-25,beauty,standard,86.44,1,2,0.2,buy_now_pay_later,standard,vip,affiliate,mobile,WH1,Agent 6,true,17
2024-06-28,apparel,luxury,52.19,6,2,0.0,card,standard,new,organic,desktop,WH1,Agent 8,false,26
