signup_date,plan_tier,billing_cycle,seat_count,mrr_usd,discount_pct,acquisition_channel,signup_source_device,industry,company_size_band,account_owner,onboarding_track,trial_used,payment_method,integrations_connected
2025-10-04,starter,monthly,1,27.05,0.3,organic,desktop,finance,medium,Owner 3,white_glove,false,invoice,2
2025-01-26,pro,annual,16,139.44,0.15,outbound_sales,desktop,healthcare,medium,Owner 6,white_glove,true,invoice,0
2024-02-07,starter,monthly,4,47.28,0.2,organic,desktop,healthcare,small,Owner 3,white_glove,false,invoice,3
2025-06-18,starter,monthly,1,36.24,0.15,paid,desktop,technology,small,Owner 4,white_glove,false,card,4
2025-05-29,starter,monthly,2,41.32,0.3,partner,desktop,finance,small,Owner 2,self_serve,false,card,2
2025-01-03,starter,annual,2,39.82,0.0,organic,mobile,healthcare,medium,Owner 8,self_serve,false,ach,1
2025-05-21,starter,monthly,4,57.49,0.0,paid,desktop,technology,small,Owner 3,self_serve,false,card,0
2025-05-31,starter,monthly,1,24.4,0.0,organic,mobile,technology,small,Owner 3,self_serve,false,ach,3
2024-02-29,enterprise,annual,103,610.98,0.4,paid,mobile,finance,medium,Owner 8,white_glove,true,invoice,3
2024-01-18,pro,annual,15,130.24,0.2,outbound_sales,mobile,technology,medium,Owner 1,white_glove,true,card,4
2024-05-23,pro,annual,13,99.71,0.0,partner,desktop,finance,medium,Owner 2,self_serve,true,card,0
2025-03-06,starter,monthly,2,34.69,0.1,organic,desktop,technology,small,Owner 2,guided,true,card,3
2025-01-05,starter,monthly,1,26.24,0.2,organic,desktop,healthcare,medium,Owner 2,white_glove,true,card,1
2024-08-16,pro,monthly,24,195.12,0.0,organic,mobile,technology,small,Owner 2,self_serve,true,ach,0
2024-03-06,starter,annual,5,48.19,0.1,outbound_sales,mobile,technology,medium,Owner 7,white_glove,true,card,5
2025-07-07,pro,monthly,18,145.6,0.1,partner,mobile,retail,small,Owner 5,self_serve,true,ach,0
2024-12-27,starter,annual,3,27.51,0.0,outbound_sales,mobile,technology,small,Owner 5,guided,false,ach,1
2025-11-14,starter,annual,5,33.68,0.0,paid,desktop,manufacturing,small,Owner 7,self_serve,false,ach,1
2024-02-11,enterprise,monthly,54,582.09,0.1,paid,mobile,healthcare,small,Owner 2,white_glove,true,invoice,1
2025-11-19,pro,annual,18,169.25,0.15,partner,mobile,retail,small,Owner 2,self_serve,true,ach,2
2025-04-29,pro,monthly,14,139.59,0.2,paid,desktop,retail,small,Owner 5,self_serve,false,ach,3
2024-08-07,enterprise,monthly,53,647.43,0.05,organic,desktop,healthcare,large,Owner 7,white_glove,false,card,3
2024-06-28,pro,monthly,9,147.75,0.05,outbound_sales,desktop,finance,small,Owner 2,guided,false,invoice,1
2025-02-28,starter,monthly,1,38.39,0.3,partner,desktop,retail,large,Owner 4,white_glove,true,card,3
2024-12-28,enterprise,annual,13,672.42,0.0,organic,desktop,retail,medium,Owner 1,guided,true,invoice,2
2024-01-20,starter,monthly,2,29.48,0.0,paid,desktop,manufacturing,small,Owner 1,guided,false,invoice,2
2024-11-23,starter,annual,3,40.66,0.15,organic,desktop,finance,small,Owner 3,self_serve,false,invoice,2
2025-01-08,starter,monthly,1,31.51,0.2,organic,desktop,finance,small,Owner 5,self_serve,true,card,2
2025-11-30,starter,monthly,5,50.01,0.05,outbound_sales,desktop,retail,small,Owner 4,self_serve,false,ach,2
2024-09-02,enterprise,annual,52,528.64,0.2,organic,desktop,technology,small,Owner 2,white_glove,false,ach,0
2025-04-15,pro,annual,18,156.12,0.1,partner,desktop,technology,large,Owner 8,white_glove,false,card,5
2025-03-28,starter,annual,1,39.41,0.0,partner,desktop,technology,medium,Owner 8,guided,true,invoice,1
2025-11-07,pro,annual,4,139.21,0.2,organic,desktop,finance,small,Owner 1,self_serve,false,invoice,0
2024-11-20,starter,monthly,1,22.02,0.15,outbound_sales,desktop,manufacturing,small,Owner 8,self_serve,false,card,1
2024-01-06,enterprise,annual,83,654.38,0.15,organic,desktop,technology,small,Owner 8,guided,false,card,2
2025-08-29,enterprise,monthly,54,410.35,0.2,partner,mobile,finance,large,Owner 6,guided,false,ach,2
2024-03-23,starter,monthly,3,39.55,0.3,outbound_sales,mobile,technology,small,Owner 4,guided,false,card,4
2025-06-20,pro,monthly,15,186.21,0.4,organic,mobile,manufacturing,large,Owner 6,guided,false,invoice,3
2024-06-29,pro,annual,23,185.55,0.0,paid,desktop,manufacturing,medium,Owner 1,white_glove,true,card,2
2025-05-10,pro,annual,20,183.22,0.15,partner,desktop,technology,large,Owner 6,self_serve,true,invoice,1
2024-01-13,starter,monthly,1,35.25,0.15,partner,desktop,healthcare,medium,Owner 6,self_serve,true,card,2
2025-11-25,pro,monthly,8,170.32,0.0,organic,desktop,finance,medium,Owner 5,self_serve,false,card,0
2024-07-29,starter,monthly,1,25.75,0.05,organic,mobile,manufacturing,small,Owner 7,self_serve,false,ach,0
2024-02-26,pro,monthly,9,105.92,0.1,partner,desktop,finance,small,Owner 3,self_serve,true,ach,1
2025-07-12,starter,annual,1,18.17,0.0,paid,desktop,healthcare,small,Owner 1,self_serve,false,card,0
2024-10-11,pro,monthly,16,171.13,0.3,outbound_sales,desktop,technology,small,Owner 6,self_serve,true,card,2
2025-11-25,starter,annual,4,41.28,0.4,outbound_sales,desktop,manufacturing,small,Owner 2,self_serve,false,invoice,2
2025-09-13,pro,monthly,24,189.91,0.0,outbound_sales,desktop,healthcare,large,Owner 2,self_serve,true,card,0
2025-10-01,enterprise,monthly,68,675.04,0.15,paid,desktop,technology,large,Owner 1,white_glove,false,card,2
2024-06-14,starter,monthly,1,23.85,0.2,paid,mobile,finance,medium,Owner 3,self_serve,true,invoice,4
2025-02-03,starter,annual,3,39.2,0.3,organic,mobile,retail,medium,Owner 1,white_glove,true,ach,2
2025-01-08,starter,monthly,3,35.48,0.1,outbound_sales,mobile,finance,small,Owner 2,white_glove,true,ach,1
2024-03-10,enterprise,annual,60,496.9,0.05,partner,desktop,technology,large,Owner 1,self_serve,false,card,3
2024-01-06,pro,annual,13,133.18,0.2,organic,desktop,manufacturing,small,Owner 1,guided,false,card,0
2024-11-12,enterprise,monthly,27,572.5,0.15,organic,desktop,technology,small,Owner 2,self_serve,false,card,2
2024-12-02,pro,monthly,22,157.63,0.15,partner,mobile,retail,small,Owner 8,self_serve,false,ach,1
2025-09-30,pro,annual,9,82.66,0.1,organic,mobile,finance,medium,Owner 6,self_serve,true,invoice,4
2024-11-07,pro,annual,25,169.09,0.1,outbound_sales,desktop,healthcare,medium,Owner 8,white_glove,true,card,1
2025-07-17,pro,annual,10,122.97,0.15,partner,desktop,retail,small,Owner 1,guided,false,invoice,0
2025-10-04,starter,annual,5,45.13,0.1,partner,desktop,retail,small,Owner 5,white_glove,true,invoice,0
2024-06-30,starter,monthly,1,33.46,0.15,paid,desktop,retail,small,Owner 6,guided,false,card,0
2025-12-07,starter,monthly,5,38.27,0.0,paid,desktop,manufacturing,small,Owner 6,white_glove,false,card,1
2025-08-16,pro,monthly,25,191.87,0.1,paid,desktop,healthcare,small,Owner 8,guided,true,invoice,3
2025-01-30,starter,monthly,3,39.89,0.15,partner,desktop,finance,small,Owner 7,guided,true,card,0
2025-12-25,starter,monthly,3,36.04,0.15,partner,desktop,retail,small,Owner 7,guided,false,card,0
2025-07-13,starter,annual,2,40.36,0.05,partner,mobile,technology,medium,Owner 2,guided,true,ach,1
2024-04-09,starter,annual,5,38.54,0.1,outbound_sales,mobile,finance,small,Owner 5,guided,true,invoice,4
2024-12-18,pro,annual,22,204.31,0.15,organic,desktop,technology,medium,Owner 5,white_glove,false,card,3
2025-08-06,starter,annual,4,45.04,0.1,outbound_sales,mobile,retail,medium,Owner 8,self_serve,false,invoice,1
2025-09-23,enterprise,monthly,49,660.21,0.0,organic,desktop,retail,small,Owner 1,white_glove,true,ach,0
2024-10-24,pro,monthly,7,93.69,0.05,partner,mobile,retail,small,Owner 1,white_glove,false,ach,3
2024-02-25,starter,annual,4,41.78,0.0,outbound_sales,desktop,finance,large,Owner 1,guided,true,card,4
2025-02-03,enterprise,annual,27,408.98,0.15,outbound_sales,desktop,technology,medium,Owner 5,guided,true,invoice,0
2024-08-01,starter,monthly,5,39.84,0.4,outbound_sales,desktop,retail,small,Owner 1,guided,false,card,0
2025-09-09,enterprise,monthly,35,460.71,0.2,paid,desktop,finance,large,Owner 8,self_serve,true,invoice,4
2025-09-19,starter,monthly,1,42.82,0.3,organic,mobile,retail,small,Owner 5,self_serve,false,invoice,3
2024-03-26,starter,monthly,4,37.58,0.15,organic,desktop,healthcare,medium,Owner 6,self_serve,false,ach,2
2025-07-01,starter,monthly,4,42.21,0.2,outbound_sales,desktop,technology,small,Owner 3,self_serve,true,invoice,4
2024-07-11,starter,monthly,4,44.35,0.0,partner,mobile,finance,small,Owner 4,self_serve,false,invoice,1
2024-04-15,pro,monthly,3,95.79,0.1,outbound_sales,desktop,healthcare,medium,Owner 6,guided,true,invoice,4
2024-03-26,starter,annual,3,37.69,0.0,organic,mobile,technology,medium,Owner 2,self_serve,true,ach,2
2024-10-03,starter,monthly,3,40.82,0.0,organic,desktop,technology,large,Owner 4,white_glove,false,card,0
2025-01-25,pro,annual,14,173.85,0.0,organic,desktop,technology,medium,Owner 7,self_serve,false,card,5
2025-12-30,pro,annual,21,162.8,0.15,organic,desktop,healthcare,small,Owner 5,self_serve,true,card,1
2025-08-03,pro,monthly,16,166.58,0.05,organic,desktop,finance,small,Owner 8,self_serve,false,invoice,5
2025-04-05,enterprise,monthly,6,325.6,0.3,organic,desktop,manufacturing,small,Owner 7,white_glove,false,card,3
2025-09-17,pro,annual,23,222.72,0.0,paid,desktop,healthcare,medium,Owner 7,white_glove,true,invoice,0
2025-11-11,starter,monthly,4,56.06,0.15,outbound_sales,mobile,finance,medium,Owner 8,self_serve,true,ach,0
2024-02-13,pro,monthly,3,88.16,0.1,paid,desktop,healthcare,medium,Owner 7,guided,false,ach,3
2025-04-26,starter,annual,2,27.16,0.05,partner,desktop,healthcare,large,Owner 1,guided,false,card,0
2025-09-08,pro,monthly,10,131.47,0.15,outbound_sales,desktop,finance,medium,Owner 1,white_glove,true,ach,3
2025-03-03,pro,monthly,16,157.85,0.15,outbound_sales,desktop,retail,medium,Owner 2,self_serve,false,card,0
2025-11-16,pro,annual,9,115.68,0.15,paid,desktop,finance,small,Owner 5,guided,false,invoice,4
2025-09-06,pro,monthly,8,89.23,0.3,partner,desktop,retail,small,Owner 8,self_serve,false,ach,2
2024-04-17,starter,monthly,3,44.47,0.1,partner,desktop,technology,small,Owner 5,self_serve,false,card,2
2025-04-11,enterprise,annual,101,744.59,0.15,paid,desktop,retail,small,Owner 2,guided,false,card,2
2024-09-01,pro,monthly,4,101.19,0.05,partner,desktop,technology,medium,Owner 7,guided,true,ach,0
2024-08-27,starter,monthly,4,42.02,0.0,outbound_sales,desktop,manufacturing,small,Owner 5,white_glove,false,card,1
2024-05-28,enterprise,annual,31,530.84,0.15,paid,mobile,technology,small,Owner 2,self_serve,false,ach,1
2024-11-26,starter,annual,5,50.51,0.0,organic,desktop,retail,small,Owner 4,self_serve,false,invoice,3
2025-12-26,pro,monthly,12,131.12,0.15,organic,desktop,finance,small,Owner 3,self_serve,true,invoice,0
2025-01-11,enterprise,annual,1,446.48,0.05,paid,mobile,finance,small,Owner 8,self_serve,true,ach,1
2024-08-25,enterprise,monthly,13,345.74,0.05,partner,desktop,retail,large,Owner 6,guided,true,card,0
2024-01-10,starter,annual,2,36.82,0.0,outbound_sales,desktop,technology,small,Owner 7,guided,true,card,0
2024-02-21,pro,monthly,24,137.7,0.1,outbound_sales,desktop,technology,medium,Owner 1,guided,true,card,0
2025-01-02,pro,monthly,14,154.57,0.2,partner,mobile,retail,medium,Owner 6,self_serve,true,card,1
2024-01-28,starter,monthly,5,43.95,0.15,paid,desktop,finance,medium,Owner 7,guided,true,card,0
2024-03-26,enterprise,monthly,96,612.93,0.0,outbound_sales,desktop,retail,medium,Owner 2,self_serve,true,invoice,0
2024-05-28,starter,monthly,5,48.83,0.1,organic,desktop,retail,medium,Owner 3,self_serve,false,card,5
2025-06-17,pro,monthly,20,185.39,0.2,partner,mobile,healthcare,small,Owner 3,guided,false,card,0
2025-12-15,enterprise,annual,59,605.73,0.0,partner,desktop,technology,medium,Owner 8,guided,false,ach,1
2025-12-16,enterprise,monthly,48,604.62,0.4,organic,desktop,technology,small,Owner 2,white_glove,false,ach,0
2024-11-09,pro,monthly,23,213.86,0.15,partner,desktop,technology,medium,Owner 6,white_glove,true,card,2
2024-09-25,starter,monthly,1,40.97,0.0,paid,mobile,manufacturing,medium,Owner 6,white_glove,true,card,5
2025-07-04,pro,annual,17,170.25,0.15,paid,desktop,manufacturing,small,Owner 1,self_serve,false,card,4
2025-08-28,starter,monthly,1,33.56,0.0,organic,desktop,retail,small,Owner 4,white_glove,true,invoice,3
2024-07-20,starter,annual,4,39.1,0.4,outbound_sales,desktop,retail,medium,Owner 6,white_glove,true,ach,1
2024-05-20,starter,annual,2,32.04,0.0,organic,mobile,technology,small,Owner 7,white_glove,false,ach,2
2025-10-14,pro,monthly,13,159.97,0.0,partner,desktop,technology,small,Owner 7,guided,true,invoice,0
2024-04-06,starter,annual,4,44.71,0.05,organic,mobile,healthcare,small,Owner 5,self_serve,false,card,0
2025-02-26,starter,monthly,2,23.58,0.3,paid,desktop,technology,small,Owner 8,guided,true,card,1
2024-03-27,pro,annual,24,180.88,0.1,organic,mobile,healthcare,medium,Owner 4,white_glove,true,invoice,0
2024-12-07,starter,monthly,5,39.33,0.15,outbound_sales,desktop,technology,large,Owner 5,white_glove,true,card,3
2024-05-25,enterprise,annual,35,521.17,0.3,outbound_sales,mobile,manufacturing,medium,Owner 3,self_serve,false,card,1
2024-09-09,pro,monthly,12,177.57,0.4,paid,mobile,manufacturing,large,Owner 5,white_glove,true,card,0
2024-11-11,pro,monthly,11,127.32,0.05,paid,desktop,manufacturing,medium,Owner 3,self_serve,false,invoice,3
2025-08-31,enterprise,annual,65,645.77,0.05,organic,mobile,healthcare,medium,Owner 6,white_glove,true,invoice,1
2024-09-29,starter,annual,3,38.78,0.1,organic,desktop,finance,large,Owner 7,white_glove,true,invoice,0
2025-06-13,pro,annual,18,159.37,0.2,partner,desktop,healthcare,small,Owner 4,guided,false,invoice,1
2025-03-29,starter,monthly,1,32.95,0.1,organic,desktop,technology,medium,Owner 6,guided,false,ach,1
2025-03-07,starter,monthly,3,35.76,0.3,paid,desktop,retail,small,Owner 8,white_glove,true,card,0
2024-04-25,pro,monthly,10,132.13,0.0,outbound_sales,desktop,healthcare,small,Owner 7,self_serve,false,card,1
2025-04-16,pro,monthly,17,127.8,0.05,partner,desktop,retail,small,Owner 5,guided,false,invoice,0
2024-01-30,enterprise,monthly,68,510.22,0.05,organic,desktop,technology,large,Owner 5,white_glove,false,ach,0
2025-06-09,starter,monthly,1,32.27,0.0,partner,desktop,technology,small,Owner 1,self_serve,false,invoice,2
2024-04-04,pro,monthly,20,154.65,0.0,outbound_sales,desktop,technology,medium,Owner 3,white_glove,true,card,1
2024-02-16,pro,monthly,8,98.14,0.3,partner,desktop,retail,medium,Owner 8,self_serve,false,card,4
2025-02-02,starter,monthly,5,38.43,0.2,outbound_sales,mobile,manufacturing,small,Owner 6,white_glove,false,card,4
2024-04-21,starter,annual,3,35.88,0.0,organic,desktop,manufacturing,small,Owner 1,white_glove,true,card,2
2024-02-10,pro,annual,21,160.93,0.1,paid,desktop,healthcare,medium,Owner 6,guided,true,ach,2
2024-03-18,starter,monthly,5,49.76,0.0,paid,mobile,healthcare,large,Owner 5,white_glove,false,ach,3
2024-10-22,starter,annual,4,27.36,0.1,outbound_sales,desktop,finance,small,Owner 5,guided,false,ach,0
2025-03-24,starter,annual,3,29.95,0.0,outbound_sales,desktop,manufacturing,small,Owner 6,self_serve,false,card,1
2024-11-17,enterprise,annual,21,569.38,0.3,organic,mobile,technology,small,Owner 7,white_glove,true,card,0
2024-11-12,pro,monthly,11,180.39,0.1,paid,desktop,manufacturing,medium,Owner 1,self_serve,true,card,4
2025-06-24,starter,annual,5,40.96,0.05,paid,desktop,manufacturing,small,Owner 8,guided,true,card,6
2025-01-06,pro,monthly,12,161.82,0.3,paid,desktop,technology,small,Owner 1,white_glove,true,card,3
2024-01-16,starter,annual,3,32.34,0.15,paid,desktop,finance,small,Owner 4,self_serve,true,card,5
2024-12-26,starter,monthly,5,49.28,0.0,outbound_sales,desktop,finance,small,Owner 4,guided,false,ach,2
2025-07-19,starter,annual,5,43.46,0.05,organic,desktop,manufacturing,medium,Owner 8,white_glove,false,card,5
2024-08-23,enterprise,annual,82,696.43,0.1,organic,desktop,manufacturing,medium,Owner 2,white_glove,false,card,2
2025-11-19,enterprise,annual,48,550.21,0.05,paid,mobile,healthcare,large,Owner 6,self_serve,true,card,3
2024-11-01,starter,monthly,5,42.39,0.0,organic,desktop,manufacturing,small,Owner 6,guided,false,card,3
2025-03-03,pro,annual,7,94.59,0.4,organic,mobile,finance,medium,Owner 4,white_glove,false,ach,0
2024-03-03,starter,monthly,4,46.05,0.4,organic,desktop,technology,small,Owner 8,guided,false,card,0
2024-08-10,starter,monthly,2,54.42,0.1,paid,desktop,healthcare,small,Owner 4,guided,false,card,0
2025-11-10,starter,monthly,4,43.86,0.05,paid,desktop,healthcare,medium,Owner 5,guided,false,card,0
2024-03-12,starter,monthly,2,52.06,0.2,organic,desktop,healthcare,medium,Owner 8,self_serve,true,card,1
2025-02-16,pro,monthly,8,154.46,0.4,paid,desktop,retail,medium,Owner 2,self_serve,true,invoice,1
2025-05-11,starter,annual,2,26.96,0.1,outbound_sales,desktop,finance,small,Owner 2,white_glove,true,invoice,5
2024-12-26,enterprise,monthly,54,472.05,0.1,organic,mobile,manufacturing,medium,Owner 2,self_serve,false,ach,4
2024-07-28,starter,monthly,4,47.85,0.15,organic,desktop,technology,small,Owner 5,guided,false,card,2
2025-08-25,starter,monthly,3,50.83,0.3,paid,desktop,technology,large,Owner 4,white_glove,true,ach,5
2024-11-10,starter,monthly,3,26.24,0.1,paid,desktop,manufacturing,medium,Owner 6,white_glove,true,invoice,1
2025-05-04,starter,monthly,1,25.32,0.15,organic,desktop,technology,small,Owner 5,guided,true,invoice,1
2025-12-09,pro,annual,7,120.29,0.0,outbound_sales,desktop,healthcare,medium,Owner 5,self_serve,false,card,0
2024-08-05,pro,annual,25,179.97,0.0,paid,desktop,manufacturing,small,Owner 1,guided,false,card,1
2025-12-09,starter,annual,4,36.87,0.15,partner,desktop,manufacturing,small,Owner 6,white_glove,false,card,5
2024-08-15,pro,annual,20,162.97,0.05,outbound_sales,desktop,manufacturing,small,Owner 3,self_serve,false,ach,7
2025-08-09,starter,annual,5,32.47,0.1,organic,desktop,technology,small,Owner 1,self_serve,false,invoice,5
2024-01-25,starter,annual,2,39.19,0.0,organic,mobile,healthcare,medium,Owner 1,guided,true,ach,3
2025-04-15,enterprise,monthly,56,420.98,0.15,partner,desktop,technology,large,Owner 2,white_glove,true,card,1
2024-04-10,starter,monthly,2,39.24,0.0,partner,desktop,technology,small,Owner 8,white_glove,true,invoice,4
2025-08-29,starter,annual,4,49.62,0.1,partner,mobile,retail,small,Owner 8,guided,false,invoice,4
2025-01-26,starter,annual,5,52.43,0.4,paid,desktop,technology,large,Owner 5,white_glove,true,card,0
2025-07-09,pro,annual,4,87.68,0.3,organic,desktop,retail,large,Owner 5,self_serve,true,card,3
2024-07-25,starter,annual,2,37.12,0.1,organic,desktop,technology,small,Owner 1,self_serve,false,invoice,2
2025-10-25,pro,annual,25,177.83,0.15,organic,desktop,finance,small,Owner 8,guided,true,ach,1
2025-08-05,starter,monthly,1,38.76,0.0,partner,desktop,technology,small,Owner 3,self_serve,true,card,3
2024-05-04,pro,monthly,11,120.0,0.2,partner,desktop,finance,small,Owner 8,white_glove,true,card,2
2024-09-09,enterprise,monthly,1,307.78,0.3,organic,desktop,technology,small,Owner 5,self_serve,true,ach,1
2024-02-03,pro,monthly,17,164.18,0.2,paid,desktop,technology,small,Owner 1,white_glove,true,card,5
2024-11-03,pro,monthly,16,158.47,0.0,organic,desktop,finance,small,Owner 2,self_serve,false,ach,3
2025-10-23,pro,annual,17,156.06,0.1,outbound_sales,desktop,manufacturing,medium,Owner 1,white_glove,false,invoice,2
2024-01-09,starter,monthly,3,36.86,0.3,outbound_sales,desktop,technology,large,Owner 7,self_serve,false,card,2
2024-01-16,enterprise,monthly,27,576.6,0.2,organic,desktop,healthcare,medium,Owner 3,self_serve,true,card,0
2024-09-29,starter,monthly,5,50.96,0.15,partner,mobile,finance,small,Owner 8,self_serve,true,card,2
2025-05-07,pro,annual,22,174.69,0.0,organic,desktop,healthcare,small,Owner 4,guided,false,card,0
2024-02-22,starter,monthly,2,46.55,0.15,paid,mobile,technology,small,Owner 6,guided,false,ach,2
2024-01-08,enterprise,monthly,37,512.9,0.4,paid,desktop,healthcare,large,Owner 3,white_glove,false,card,1
2024-11-02,starter,monthly,3,43.04,0.1,organic,mobile,technology,large,Owner 5,white_glove,true,invoice,0
2025-08-16,pro,monthly,7,119.63,0.05,paid,desktop,retail,small,Owner 6,self_serve,true,card,0
2024-10-21,pro,annual,12,164.72,0.2,paid,desktop,manufacturing,medium,Owner 5,self_serve,true,card,0
2025-05-12,starter,monthly,3,32.68,0.2,outbound_sales,mobile,retail,small,Owner 7,guided,true,ach,0
2025-02-01,starter,monthly,1,27.76,0.15,partner,desktop,technology,small,Owner 5,self_serve,true,ach,3
2025-03-08,starter,monthly,5,51.02,0.05,organic,desktop,technology,small,Owner 8,self_serve,true,card,4
2025-04-22,starter,monthly,1,34.28,0.0,outbound_sales,desktop,technology,small,Owner 8,guided,true,card,4
2025-09-29,starter,annual,2,43.53,0.4,paid,desktop,retail,small,Owner 4,white_glove,true,card,1
2025-01-21,starter,annual,4,49.07,0.0,organic,mobile,technology,small,Owner 6,white_glove,false,ach,5
2024-10-28,starter,annual,3,41.75,0.05,partner,desktop,retail,medium,Owner 2,white_glove,true,invoice,5
2024-09-06,starter,monthly,5,49.29,0.15,organic,desktop,healthcare,small,Owner 6,self_serve,false,card,1
2024-01-19,starter,annual,1,32.17,0.0,organic,desktop,manufacturing,small,Owner 2,white_glove,true,card,4
2025-11-19,starter,monthly,5,38.95,0.15,partner,desktop,finance,small,Owner 1,white_glove,false,invoice,3
2025-11-18,pro,monthly,10,109.11,0.15,partner,desktop,healthcare,small,Owner 7,white_glove,false,card,2
2024-09-08,pro,annual,17,152.84,0.05,partner,desktop,technology,medium,Owner 2,guided,false,card,1
2025-08-21,pro,annual,12,108.84,0.0,paid,desktop,finance,small,Owner 6,white_glove,true,ach,2
2025-01-22,starter,monthly,5,42.75,0.15,paid,desktop,healthcare,large,Owner 4,self_serve,true,ach,1
2025-11-22,starter,monthly,2,46.15,0.0,partner,desktop,manufacturing,medium,Owner 7,self_serve,false,card,1
2025-10-31,pro,monthly,15,140.94,0.4,organic,mobile,technology,small,Owner 1,white_glove,true,invoice,3
2025-07-08,enterprise,monthly,9,534.86,0.0,partner,desktop,technology,large,Owner 8,guided,true,card,1
2025-01-07,starter,annual,4,52.81,0.05,paid,desktop,finance,medium,Owner 7,white_glove,true,ach,3
2025-08-07,enterprise,monthly,46,604.51,0.4,outbound_sales,desktop,retail,small,Owner 2,guided,false,card,3
2025-12-11,starter,annual,4,37.49,0.1,outbound_sales,desktop,technology,small,Owner 5,self_serve,true,card,3
2025-02-20,enterprise,monthly,6,491.36,0.1,partner,desktop,technology,medium,Owner 2,white_glove,false,card,2
2025-04-15,starter,annual,1,30.84,0.1,partner,desktop,finance,small,Owner 6,white_glove,true,card,3
2024-02-11,enterprise,monthly,55,472.7,0.05,outbound_sales,mobile,healthcare,large,Owner 2,white_glove,true,card,1
2025-08-07,pro,monthly,21,174.16,0.1,paid,desktop,retail,small,Owner 5,guided,false,invoice,0
2025-06-28,pro,monthly,17,175.15,0.1,paid,desktop,technology,small,Owner 6,guided,false,card,1
2025-10-26,starter,monthly,2,38.74,0.3,organic,desktop,retail,medium,Owner 4,white_glove,false,card,0
2024-03-01,starter,annual,2,30.78,0.0,organic,desktop,manufacturing,small,Owner 5,white_glove,false,card,2
2024-08-28,starter,monthly,1,35.69,0.1,partner,desktop,manufacturing,small,Owner 2,self_serve,true,ach,5
2025-10-30,enterprise,annual,17,416.3,0.4,paid,mobile,technology,small,Owner 6,self_serve,false,ach,5
2024-01-23,pro,monthly,12,143.78,0.05,outbound_sales,desktop,finance,small,Owner 1,guided,false,card,4
2025-05-12,starter,monthly,1,30.16,0.4,organic,desktop,retail,small,Owner 8,self_serve,false,card,1
2025-03-18,enterprise,monthly,48,603.23,0.0,outbound_sales,desktop,technology,medium,Owner 2,self_serve,false,ach,5
2024-05-27,starter,annual,2,38.36,0.05,outbound_sales,desktop,technology,medium,Owner 8,white_glove,false,card,0
2025-03-13,enterprise,monthly,38,489.85,0.05,organic,desktop,technology,small,Owner 2,guided,false,invoice,6
2024-02-10,starter,monthly,2,25.3,0.0,organic,desktop,finance,medium,Owner 3,self_serve,false,ach,0
2025-08-09,starter,monthly,5,39.87,0.3,paid,desktop,finance,small,Owner 5,self_serve,true,invoice,1
2025-08-17,enterprise,annual,80,587.92,0.05,paid,desktop,technology,small,Owner 8,white_glove,false,ach,4
2024-10-08,starter,annual,2,25.07,0.05,partner,mobile,finance,medium,Owner 7,white_glove,true,ach,2
2024-10-25,enterprise,monthly,1,330.41,0.2,paid,desktop,finance,small,Owner 2,guided,true,card,0
2024-05-17,starter,monthly,4,31.57,0.15,organic,mobile,finance,medium,Owner 6,white_glove,true,ach,2
2024-05-13,pro,monthly,9,127.14,0.15,paid,desktop,retail,small,Owner 2,white_glove,false,card,1
2025-03-18,starter,annual,2,36.77,0.1,outbound_sales,desktop,retail,small,Owner 3,self_serve,true,card,0
2025-12-27,pro,monthly,5,96.89,0.3,partner,desktop,healthcare,medium,Owner 5,guided,true,invoice,2
2024-03-25,enterprise,annual,98,795.09,0.1,paid,mobile,finance,medium,Owner 2,white_glove,true,card,1
2025-01-13,starter,annual,1,21.34,0.1,paid,desktop,retail,small,Owner 2,white_glove,true,card,1
2024-06-06,starter,monthly,5,46.77,0.0,partner,desktop,manufacturing,small,Owner 2,self_serve,false,invoice,1
2024-12-02,starter,annual,4,43.85,0.3,outbound_sales,desktop,finance,small,Owner 6,self_serve,false,card,6
2024-04-27,starter,annual,4,49.46,0.4,paid,desktop,technology,small,Owner 6,self_serve,true,card,3
2025-10-07,pro,annual,17,147.44,0.0,partner,desktop,technology,medium,Owner 4,white_glove,true,ach,3
2024-05-24,starter,monthly,3,45.16,0.1,partner,desktop,retail,small,Owner 1,guided,true,card,4
2025-09-13,starter,annual,4,40.87,0.05,paid,desktop,technology,small,Owner 7,white_glove,false,card,3
2024-08-24,enterprise,annual,70,683.19,0.1,partner,desktop,retail,small,Owner 1,guided,true,card,3
2025-11-21,pro,monthly,25,207.64,0.4,partner,desktop,retail,medium,Owner 3,self_serve,true,card,0
2024-12-21,starter,annual,1,40.83,0.15,partner,mobile,finance,medium,Owner 8,white_glove,true,card,0
2025-10-31,starter,annual,3,41.9,0.3,paid,desktop,manufacturing,medium,Owner 5,white_glove,true,ach,2
2025-07-31,starter,annual,3,39.98,0.0,organic,desktop,healthcare,small,Owner 2,white_glove,true,invoice,3
2024-03-12,starter,monthly,2,38.72,0.1,outbound_sales,desktop,manufacturing,small,Owner 2,guided,false,invoice,3
2025-01-25,pro,monthly,3,74.13,0.05,partner,mobile,retail,medium,Owner 1,white_glove,true,invoice,3
2024-04-07,pro,annual,23,184.13,0.1,outbound_sales,desktop,technology,small,Owner 4,self_serve,false,invoice,2
